Gene1,Gene2,Type
g1131,g1044,+
g1134,g1044,+
g1137,g1044,+
g1142,g1044,+
g1150,g1044,+
g1151,g1044,+
g1153,g1044,+
g1157,g1044,+
g1161,g1044,+
g1162,g1044,+
g1166,g1044,+
g1168,g1044,+
g1171,g1044,+
g1175,g1044,+
g1177,g1044,+
g1187,g1044,+
g1191,g1044,+
g1200,g1044,+
g1205,g1044,+
g1210,g1044,+
g1211,g1044,+
g1215,g1044,+
g1217,g1044,+
g1226,g1044,+
g1231,g1044,+
g1235,g1044,+
g1236,g1044,+
g1242,g1044,+
g1243,g1044,+
g1246,g1044,+
g1247,g1044,+
g1249,g1044,+
g1250,g1044,+
g1252,g1044,+
g1256,g1044,+
g1257,g1044,+
g1258,g1044,+
g1260,g1044,+
g1275,g1044,+
g1276,g1044,+
g1279,g1044,+
g1280,g1044,+
g1281,g1044,+
g1282,g1044,+
g1284,g1044,+
g1287,g1044,+
g1288,g1044,+
g1291,g1044,+
g1293,g1044,+
g1299,g1044,+
g1301,g1044,+
g1303,g1044,+
g1307,g1044,+
g1309,g1044,+
g1311,g1044,+
g1312,g1044,+
g1314,g1044,+
g1315,g1044,+
g1320,g1044,+
g1321,g1044,+
g1323,g1044,+
g1325,g1044,+
g1327,g1044,+
g1329,g1044,+
g1341,g1044,+
g1342,g1044,+
g1345,g1044,+
g1346,g1044,+
g1348,g1044,+
g1350,g1044,+
g1352,g1044,+
g1353,g1044,+
g1355,g1044,+
g1356,g1044,+
g1359,g1044,+
g1361,g1044,+
g1362,g1044,+
g1365,g1044,+
g1366,g1044,+
g1367,g1044,+
g1368,g1044,+
g1373,g1044,+
g1378,g1044,+
g1380,g1044,+
g1388,g1044,+
g1389,g1044,+
g1390,g1044,+
g1391,g1044,+
g1397,g1044,+
g1399,g1044,+
g1400,g1044,+
g1403,g1044,+
g1408,g1044,+
g1411,g1044,+
g1413,g1044,+
g1415,g1044,+
g1418,g1044,+
g1422,g1044,+
g1428,g1044,+
g1431,g1044,+
g1437,g1044,+
g1438,g1044,+
g1439,g1044,+
g1440,g1044,+
g1446,g1044,+
g1447,g1044,+
g1448,g1044,+
g1454,g1044,+
g1458,g1044,+
g1459,g1044,+
g1461,g1044,+
g1462,g1044,+
g1466,g1044,+
g1469,g1044,+
g1470,g1044,+
g1471,g1044,+
g1474,g1044,+
g1478,g1044,+
g1481,g1044,+
g1486,g1044,+
g1487,g1044,+
g1488,g1044,+
g1489,g1044,+
g1490,g1044,+
g1491,g1044,+
g1492,g1044,+
g1495,g1044,+
g1499,g1044,+
g1500,g1044,+
g518,g1045,+
g1293,g1045,+
g156,g1046,+
g483,g1046,+
g981,g1046,+
g1254,g1046,+
g125,g1047,+
g297,g1047,+
g307,g1047,+
g346,g1047,+
g441,g1047,+
g796,g1047,+
g843,g1047,+
g880,g1047,+
g1206,g1047,+
g1371,g1047,+
g1441,g1047,+
g1474,g1047,+
g3,g1048,+
g224,g1048,+
g286,g1048,+
g321,g1048,+
g443,g1048,+
g621,g1048,+
g1130,g1048,+
g1166,g1048,+
g1217,g1048,+
g1252,g1048,+
g1386,g1048,+
g1402,g1048,+
g2,g1049,+
g146,g1049,+
g174,g1049,+
g433,g1049,+
g485,g1049,+
g569,g1049,+
g652,g1049,+
g659,g1049,+
g671,g1049,+
g674,g1049,+
g809,g1049,+
g913,g1049,+
g988,g1049,+
g1269,g1049,+
g1402,g1049,+
g183,g1050,+
g464,g1050,+
g729,g1050,+
g833,g1050,+
g1319,g1050,+
g1429,g1050,+
g146,g1051,+
g181,g1051,+
g391,g1051,+
g566,g1051,+
g654,g1051,+
g816,g1051,+
g899,g1051,+
g457,g1052,+
g907,g1052,+
g44,g1053,+
g581,g1053,+
g916,g1053,+
g1081,g1053,+
g1206,g1053,+
g1329,g1053,+
g1380,g1053,+
g1392,g1053,+
g1483,g1053,+
g128,g1054,+
g243,g1054,+
g525,g1054,+
g564,g1054,+
g919,g1054,+
g940,g1054,+
g1293,g1054,+
g1323,g1054,+
g1381,g1054,+
g1479,g1054,+
g213,g1055,+
g251,g1055,+
g478,g1055,+
g624,g1055,+
g865,g1055,+
g1163,g1055,+
g194,g1056,+
g229,g1056,+
g262,g1056,+
g488,g1056,+
g531,g1056,+
g646,g1056,+
g718,g1056,+
g99,g1057,+
g107,g1057,+
g108,g1057,+
g151,g1057,+
g184,g1057,+
g187,g1057,+
g194,g1057,+
g197,g1057,+
g208,g1057,+
g256,g1057,+
g274,g1057,+
g346,g1057,+
g353,g1057,+
g399,g1057,+
g437,g1057,+
g457,g1057,+
g461,g1057,+
g464,g1057,+
g595,g1057,+
g611,g1057,+
g626,g1057,+
g670,g1057,+
g678,g1057,+
g685,g1057,+
g716,g1057,+
g728,g1057,+
g759,g1057,+
g814,g1057,+
g865,g1057,+
g943,g1057,+
g961,g1057,+
g982,g1057,+
g984,g1057,+
g1012,g1057,+
g1021,g1057,+
g1047,g1057,+
g1048,g1057,+
g1051,g1057,+
g1064,g1057,+
g1068,g1057,+
g1069,g1057,+
g1078,g1057,+
g1132,g1057,+
g1140,g1057,+
g1150,g1057,+
g1166,g1057,+
g1175,g1057,+
g1183,g1057,+
g1196,g1057,+
g1234,g1057,+
g1303,g1057,+
g1321,g1057,+
g1337,g1057,+
g1430,g1057,+
g1439,g1057,+
g1482,g1057,+
g844,g1058,+
g898,g1058,+
g1334,g1058,+
g1498,g1058,+
g25,g1059,+
g117,g1059,+
g237,g1059,+
g257,g1059,+
g393,g1059,+
g415,g1059,+
g428,g1059,+
g504,g1059,+
g634,g1059,+
g943,g1059,+
g1319,g1059,+
g1355,g1059,+
g64,g1060,+
g188,g1060,+
g200,g1060,+
g210,g1060,+
g215,g1060,+
g235,g1060,+
g247,g1060,+
g310,g1060,+
g324,g1060,+
g331,g1060,+
g455,g1060,+
g461,g1060,+
g488,g1060,+
g587,g1060,+
g812,g1060,+
g874,g1060,+
g960,g1060,+
g982,g1060,+
g1007,g1060,+
g1017,g1060,+
g1133,g1060,+
g1140,g1060,+
g1220,g1060,+
g1232,g1060,+
g1290,g1060,+
g1302,g1060,+
g1324,g1060,+
g1428,g1060,+
g1435,g1060,+
g1493,g1060,+
g46,g1061,+
g158,g1061,+
g202,g1061,+
g415,g1061,+
g590,g1061,+
g668,g1061,+
g865,g1061,+
g988,g1061,+
g1100,g1061,+
g1430,g1061,+
g1481,g1061,+
g19,g1062,+
g157,g1062,+
g170,g1062,+
g954,g1062,+
g1185,g1062,+
g1363,g1062,+
g1496,g1062,+
g1010,g1063,+
g1066,g1063,+
g1212,g1063,+
g1394,g1063,+
g1455,g1063,+
g744,g1064,+
g776,g1064,+
g902,g1064,+
g1205,g1064,+
g1298,g1064,+
g47,g1065,+
g134,g1065,+
g167,g1065,+
g387,g1065,+
g491,g1065,+
g706,g1065,+
g763,g1065,+
g838,g1065,+
g936,g1065,+
g960,g1065,+
g1029,g1065,+
g1067,g1065,+
g1150,g1065,+
g1263,g1065,+
g1298,g1065,+
g1374,g1065,+
g1396,g1065,+
g1488,g1065,+
g68,g1066,+
g746,g1066,+
g1042,g1066,+
g1272,g1066,+
g1401,g1066,+
g1493,g1066,+
g21,g1067,+
g290,g1067,+
g503,g1067,+
g686,g1067,+
g727,g1067,+
g740,g1067,+
g814,g1067,+
g816,g1067,+
g826,g1067,+
g1063,g1067,+
g1279,g1067,+
g1282,g1067,+
g1289,g1067,+
g1352,g1067,+
g1354,g1067,+
g1380,g1067,+
g1474,g1067,+
g67,g1068,+
g70,g1068,+
g306,g1068,+
g1181,g1068,+
g1211,g1068,+
g1436,g1068,+
g84,g1069,+
g371,g1069,+
g396,g1069,+
g547,g1069,+
g717,g1069,+
g876,g1069,+
g1002,g1069,+
g1377,g1069,+
g1383,g1069,+
g77,g1070,+
g156,g1070,+
g170,g1070,+
g376,g1070,+
g408,g1070,+
g410,g1070,+
g611,g1070,+
g785,g1070,+
g945,g1070,+
g972,g1070,+
g1131,g1070,+
g1192,g1070,+
g1313,g1070,+
g1383,g1070,+
g1418,g1070,+
g1459,g1070,+
g451,g1071,+
g499,g1071,+
g1179,g1071,+
g1249,g1071,+
g208,g1072,+
g783,g1072,+
g831,g1072,+
g966,g1072,+
g1005,g1072,+
g79,g1073,+
g94,g1073,+
g153,g1073,+
g242,g1073,+
g395,g1073,+
g449,g1073,+
g597,g1073,+
g726,g1073,+
g795,g1073,+
g866,g1073,+
g1031,g1073,+
g1106,g1073,+
g1328,g1073,+
g1382,g1073,+
g1383,g1073,+
g1426,g1073,+
g1427,g1073,+
g1449,g1073,+
g34,g1074,+
g112,g1074,+
g281,g1074,+
g307,g1074,+
g363,g1074,+
g381,g1074,+
g431,g1074,+
g442,g1074,+
g499,g1074,+
g731,g1074,+
g770,g1074,+
g829,g1074,+
g857,g1074,+
g873,g1074,+
g875,g1074,+
g882,g1074,+
g887,g1074,+
g917,g1074,+
g946,g1074,+
g977,g1074,+
g1063,g1074,+
g1098,g1074,+
g1247,g1074,+
g1300,g1074,+
g1345,g1074,+
g1431,g1074,+
g1441,g1074,+
g1450,g1074,+
g1458,g1074,+
g58,g1075,+
g116,g1075,+
g339,g1075,+
g520,g1075,+
g639,g1075,+
g878,g1075,+
g925,g1075,+
g967,g1075,+
g1166,g1075,+
g1261,g1075,+
g1454,g1075,+
g1495,g1075,+
g69,g1076,+
g374,g1076,+
g623,g1076,+
g743,g1076,+
g1443,g1076,+
g52,g1077,+
g58,g1077,+
g217,g1077,+
g320,g1077,+
g345,g1077,+
g367,g1077,+
g440,g1077,+
g444,g1077,+
g484,g1077,+
g593,g1077,+
g729,g1077,+
g755,g1077,+
g774,g1077,+
g860,g1077,+
g1020,g1077,+
g1098,g1077,+
g1134,g1077,+
g1215,g1077,+
g1337,g1077,+
g1425,g1077,+
g1434,g1077,+
g1438,g1077,+
g1446,g1077,+
g1457,g1077,+
g367,g1078,+
g1153,g1078,+
g12,g1079,+
g55,g1079,+
g103,g1079,+
g124,g1079,+
g138,g1079,+
g159,g1079,+
g196,g1079,+
g204,g1079,+
g206,g1079,+
g212,g1079,+
g223,g1079,+
g227,g1079,+
g237,g1079,+
g254,g1079,+
g260,g1079,+
g261,g1079,+
g273,g1079,+
g280,g1079,+
g284,g1079,+
g324,g1079,+
g364,g1079,+
g375,g1079,+
g379,g1079,+
g427,g1079,+
g428,g1079,+
g436,g1079,+
g438,g1079,+
g459,g1079,+
g509,g1079,+
g522,g1079,+
g535,g1079,+
g540,g1079,+
g542,g1079,+
g547,g1079,+
g564,g1079,+
g571,g1079,+
g578,g1079,+
g584,g1079,+
g591,g1079,+
g603,g1079,+
g609,g1079,+
g628,g1079,+
g662,g1079,+
g690,g1079,+
g702,g1079,+
g726,g1079,+
g746,g1079,+
g754,g1079,+
g770,g1079,+
g787,g1079,+
g808,g1079,+
g809,g1079,+
g824,g1079,+
g835,g1079,+
g843,g1079,+
g849,g1079,+
g868,g1079,+
g871,g1079,+
g872,g1079,+
g880,g1079,+
g905,g1079,+
g909,g1079,+
g953,g1079,+
g973,g1079,+
g984,g1079,+
g987,g1079,+
g1016,g1079,+
g1039,g1079,+
g1067,g1079,+
g1072,g1079,+
g1081,g1079,+
g1104,g1079,+
g1124,g1079,+
g1155,g1079,+
g1160,g1079,+
g1174,g1079,+
g1189,g1079,+
g1191,g1079,+
g1199,g1079,+
g1204,g1079,+
g1210,g1079,+
g1218,g1079,+
g1227,g1079,+
g1240,g1079,+
g1254,g1079,+
g1255,g1079,+
g1262,g1079,+
g1266,g1079,+
g1274,g1079,+
g1281,g1079,+
g1291,g1079,+
g1295,g1079,+
g1303,g1079,+
g1331,g1079,+
g1422,g1079,+
g1423,g1079,+
g1425,g1079,+
g1429,g1079,+
g1430,g1079,+
g1437,g1079,+
g1443,g1079,+
g1448,g1079,+
g1450,g1079,+
g1457,g1079,+
g1458,g1079,+
g1464,g1079,+
g1480,g1079,+
g1482,g1079,+
g1485,g1079,+
g1486,g1079,+
g187,g1080,+
g251,g1080,+
g334,g1080,+
g366,g1080,+
g492,g1080,+
g658,g1080,+
g803,g1080,+
g884,g1080,+
g916,g1080,+
g1218,g1080,+
g1245,g1080,+
g1355,g1080,+
g1446,g1080,+
g1483,g1080,+
g251,g1081,+
g549,g1081,+
g643,g1081,+
g837,g1081,+
g892,g1081,+
g1211,g1081,+
g1237,g1081,+
g1333,g1081,+
g109,g1082,+
g145,g1082,+
g759,g1082,+
g778,g1082,+
g818,g1082,+
g824,g1082,+
g888,g1082,+
g913,g1082,+
g1003,g1082,+
g1080,g1082,+
g1370,g1082,+
g1375,g1082,+
g1491,g1082,+
g319,g1083,+
g349,g1083,+
g401,g1083,+
g439,g1083,+
g563,g1083,+
g946,g1083,+
g1009,g1083,+
g1431,g1083,+
g303,g1084,+
g602,g1084,+
g810,g1084,+
g955,g1084,+
g1220,g1084,+
g1452,g1084,+
g1490,g1084,+
g248,g1085,+
g254,g1085,+
g335,g1085,+
g485,g1085,+
g851,g1085,+
g853,g1085,+
g854,g1085,+
g915,g1085,+
g948,g1085,+
g1194,g1085,+
g1217,g1085,+
g1368,g1085,+
g1373,g1085,+
g1401,g1085,+
g494,g1086,+
g32,g1087,+
g477,g1087,+
g552,g1087,+
g762,g1087,+
g930,g1087,+
g1005,g1087,+
g1281,g1087,+
g1305,g1087,+
g1500,g1087,+
g492,g1088,+
g610,g1088,+
g1020,g1088,+
g1096,g1088,+
g1240,g1088,+
g1320,g1088,+
g334,g1089,+
g590,g1089,+
g729,g1089,+
g1020,g1089,+
g1307,g1090,+
g1482,g1090,+
g1500,g1090,+
g58,g1091,+
g802,g1091,+
g1464,g1091,+
g1080,g1092,+
g21,g1093,+
g26,g1093,+
g35,g1093,+
g63,g1093,+
g115,g1093,+
g118,g1093,+
g136,g1093,+
g168,g1093,+
g170,g1093,+
g181,g1093,+
g216,g1093,+
g225,g1093,+
g231,g1093,+
g256,g1093,+
g261,g1093,+
g275,g1093,+
g314,g1093,+
g318,g1093,+
g324,g1093,+
g344,g1093,+
g363,g1093,+
g468,g1093,+
g471,g1093,+
g483,g1093,+
g505,g1093,+
g510,g1093,+
g517,g1093,+
g525,g1093,+
g534,g1093,+
g548,g1093,+
g552,g1093,+
g582,g1093,+
g589,g1093,+
g611,g1093,+
g637,g1093,+
g655,g1093,+
g666,g1093,+
g669,g1093,+
g670,g1093,+
g682,g1093,+
g687,g1093,+
g696,g1093,+
g722,g1093,+
g736,g1093,+
g737,g1093,+
g745,g1093,+
g747,g1093,+
g748,g1093,+
g805,g1093,+
g819,g1093,+
g855,g1093,+
g868,g1093,+
g922,g1093,+
g927,g1093,+
g928,g1093,+
g948,g1093,+
g987,g1093,+
g1006,g1093,+
g1013,g1093,+
g1045,g1093,+
g1069,g1093,+
g1072,g1093,+
g1073,g1093,+
g1091,g1093,+
g1095,g1093,+
g1153,g1093,+
g1156,g1093,+
g1177,g1093,+
g1188,g1093,+
g1190,g1093,+
g1201,g1093,+
g1204,g1093,+
g1209,g1093,+
g1222,g1093,+
g1232,g1093,+
g1242,g1093,+
g1255,g1093,+
g1275,g1093,+
g1314,g1093,+
g1344,g1093,+
g1363,g1093,+
g1368,g1093,+
g1378,g1093,+
g1380,g1093,+
g1381,g1093,+
g1396,g1093,+
g1432,g1093,+
g1437,g1093,+
g1453,g1093,+
g1477,g1093,+
g1490,g1093,+
g1500,g1093,+
g187,g1094,+
g270,g1094,+
g432,g1094,+
g479,g1094,+
g487,g1094,+
g662,g1094,+
g671,g1094,+
g727,g1094,+
g747,g1094,+
g1455,g1094,+
g27,g1095,+
g271,g1095,+
g1102,g1095,+
g1308,g1095,+
g874,g1096,+
g1101,g1096,+
g1210,g1096,+
g1346,g1096,+
g482,g1097,+
g702,g1097,+
g800,g1097,+
g1046,g1097,+
g1114,g1097,+
g1219,g1097,+
g13,g1098,+
g1176,g1098,+
g32,g1099,+
g233,g1099,+
g235,g1099,+
g286,g1099,+
g315,g1099,+
g464,g1099,+
g552,g1099,+
g810,g1099,+
g903,g1099,+
g962,g1099,+
g1085,g1099,+
g1122,g1099,+
g1399,g1099,+
g29,g1100,+
g49,g1100,+
g51,g1100,+
g101,g1100,+
g136,g1100,+
g279,g1100,+
g379,g1100,+
g478,g1100,+
g487,g1100,+
g524,g1100,+
g567,g1100,+
g745,g1100,+
g818,g1100,+
g826,g1100,+
g869,g1100,+
g978,g1100,+
g1005,g1100,+
g1021,g1100,+
g1109,g1100,+
g1115,g1100,+
g1138,g1100,+
g1199,g1100,+
g1215,g1100,+
g1259,g1100,+
g1386,g1100,+
g1390,g1100,+
g1427,g1100,+
g1470,g1100,+
g1493,g1100,+
g324,g1101,+
g669,g1101,+
g772,g1101,+
g1405,g1101,+
g85,g1102,+
g318,g1102,+
g350,g1102,+
g841,g1102,+
g849,g1102,+
g1003,g1102,+
g1275,g1102,+
g1476,g1102,+
g107,g1103,+
g602,g1103,+
g672,g1103,+
g693,g1103,+
g717,g1103,+
g1134,g1103,+
g1293,g1103,+
g331,g1104,+
g537,g1104,+
g8,g1105,+
g64,g1105,+
g191,g1105,+
g287,g1105,+
g370,g1105,+
g416,g1105,+
g617,g1105,+
g634,g1105,+
g671,g1105,+
g695,g1105,+
g696,g1105,+
g727,g1105,+
g785,g1105,+
g837,g1105,+
g860,g1105,+
g1083,g1105,+
g1295,g1105,+
g27,g1106,+
g44,g1106,+
g108,g1106,+
g141,g1106,+
g195,g1106,+
g264,g1106,+
g269,g1106,+
g325,g1106,+
g327,g1106,+
g367,g1106,+
g396,g1106,+
g418,g1106,+
g424,g1106,+
g432,g1106,+
g433,g1106,+
g447,g1106,+
g469,g1106,+
g476,g1106,+
g561,g1106,+
g582,g1106,+
g609,g1106,+
g616,g1106,+
g648,g1106,+
g655,g1106,+
g660,g1106,+
g669,g1106,+
g696,g1106,+
g717,g1106,+
g741,g1106,+
g771,g1106,+
g772,g1106,+
g788,g1106,+
g809,g1106,+
g822,g1106,+
g849,g1106,+
g852,g1106,+
g972,g1106,+
g974,g1106,+
g996,g1106,+
g1046,g1106,+
g1064,g1106,+
g1091,g1106,+
g1103,g1106,+
g1109,g1106,+
g1177,g1106,+
g1190,g1106,+
g1218,g1106,+
g1277,g1106,+
g1280,g1106,+
g1321,g1106,+
g1324,g1106,+
g1352,g1106,+
g1381,g1106,+
g1409,g1106,+
g1415,g1106,+
g1418,g1106,+
g1440,g1106,+
g1451,g1106,+
g1455,g1106,+
g1462,g1106,+
g100,g1107,+
g695,g1107,+
g764,g1107,+
g798,g1107,+
g974,g1107,+
g1013,g1107,+
g1021,g1107,+
g1220,g1107,+
g1300,g1107,+
g1423,g1107,+
g381,g1108,+
g638,g1108,+
g710,g1108,+
g1050,g1108,+
g1290,g1108,+
g10,g1109,+
g34,g1109,+
g93,g1109,+
g183,g1109,+
g259,g1109,+
g262,g1109,+
g285,g1109,+
g323,g1109,+
g381,g1109,+
g457,g1109,+
g537,g1109,+
g607,g1109,+
g612,g1109,+
g629,g1109,+
g639,g1109,+
g713,g1109,+
g755,g1109,+
g758,g1109,+
g871,g1109,+
g962,g1109,+
g1006,g1109,+
g1013,g1109,+
g1043,g1109,+
g1053,g1109,+
g1060,g1109,+
g1069,g1109,+
g1200,g1109,+
g1204,g1109,+
g1243,g1109,+
g1251,g1109,+
g1260,g1109,+
g1269,g1109,+
g1317,g1109,+
g1332,g1109,+
g1336,g1109,+
g1355,g1109,+
g1398,g1109,+
g1423,g1109,+
g1428,g1109,+
g552,g1110,+
g998,g1110,+
g1346,g1110,+
g15,g1111,+
g207,g1111,+
g599,g1111,+
g697,g1111,+
g789,g1111,+
g931,g1111,+
g1165,g1111,+
g609,g1112,+
g695,g1112,+
g722,g1112,+
g929,g1112,+
g988,g1112,+
g1040,g1112,+
g1115,g1112,+
g1141,g1112,+
g1200,g1112,+
g1217,g1112,+
g135,g1113,+
g221,g1113,+
g635,g1113,+
g943,g1113,+
g1402,g1113,+
g1434,g1113,+
g70,g1114,+
g32,g1115,+
g127,g1115,+
g180,g1115,+
g289,g1115,+
g1184,g1115,+
g454,g1116,+
g607,g1116,+
g875,g1116,+
g1136,g1116,+
g1146,g1116,+
g1302,g1116,+
g1426,g1116,+
g1449,g1116,+
g1492,g1116,+
g237,g1117,+
g364,g1117,+
g856,g1117,+
g1113,g1117,+
g1187,g1117,+
g1271,g1117,+
g1411,g1117,+
g1461,g1117,+
g340,g1118,+
g374,g1118,+
g1472,g1118,+
g73,g1119,+
g248,g1119,+
g388,g1119,+
g417,g1119,+
g648,g1119,+
g701,g1119,+
g1214,g1119,+
g1492,g1119,+
g47,g1120,+
g95,g1120,+
g419,g1120,+
g559,g1120,+
g1457,g1120,+
g20,g1121,+
g410,g1121,+
g454,g1121,+
g1086,g1121,+
g1108,g1121,+
g1143,g1121,+
g1481,g1121,+
g1493,g1121,+
g102,g1122,+
g406,g1122,+
g772,g1122,+
g776,g1122,+
g1097,g1122,+
g1201,g1122,+
g740,g1123,+
g866,g1123,+
g1490,g1124,+
g94,g1125,+
g110,g1125,+
g119,g1125,+
g221,g1125,+
g353,g1125,+
g355,g1125,+
g360,g1125,+
g378,g1125,+
g455,g1125,+
g468,g1125,+
g495,g1125,+
g516,g1125,+
g544,g1125,+
g581,g1125,+
g597,g1125,+
g641,g1125,+
g647,g1125,+
g715,g1125,+
g733,g1125,+
g747,g1125,+
g756,g1125,+
g761,g1125,+
g772,g1125,+
g791,g1125,+
g820,g1125,+
g829,g1125,+
g883,g1125,+
g940,g1125,+
g971,g1125,+
g1037,g1125,+
g1080,g1125,+
g1106,g1125,+
g1134,g1125,+
g1172,g1125,+
g1187,g1125,+
g1197,g1125,+
g1212,g1125,+
g1239,g1125,+
g1252,g1125,+
g1262,g1125,+
g1317,g1125,+
g1346,g1125,+
g1360,g1125,+
g1395,g1125,+
g1403,g1125,+
g1417,g1125,+
g1452,g1125,+
g1464,g1125,+
g1469,g1125,+
g1495,g1125,+
g255,g1126,+
g296,g1126,+
g1041,g1126,+
g1337,g1126,+
g66,g1127,+
g277,g1127,+
g463,g1127,+
g551,g1127,+
g602,g1127,+
g845,g1127,+
g953,g1127,+
g1000,g1127,+
g1300,g1127,+
g1453,g1127,+
g1468,g1127,+
g1340,g1128,+
g1426,g1128,+
g1431,g1128,+
g53,g1129,+
g165,g1129,+
g218,g1129,+
g689,g1129,+
g863,g1129,+
g1049,g1129,+
g1136,g1129,+
g98,g1130,+
g163,g1130,+
g267,g1130,+
g448,g1130,+
g456,g1130,+
g870,g1130,+
g1031,g1130,+
g1155,g1130,+
g133,g1131,+
g148,g1131,+
g372,g1131,+
g442,g1131,+
g628,g1131,+
g1038,g1131,+
g1109,g1131,+
g1119,g1131,+
g1314,g1131,+
g1355,g1131,+
g1489,g1131,+
g12,g1132,+
g85,g1132,+
g672,g1132,+
g121,g1133,+
g156,g1133,+
g398,g1133,+
g462,g1133,+
g465,g1133,+
g476,g1133,+
g568,g1133,+
g607,g1133,+
g655,g1133,+
g701,g1133,+
g724,g1133,+
g736,g1133,+
g761,g1133,+
g785,g1133,+
g807,g1133,+
g869,g1133,+
g880,g1133,+
g900,g1133,+
g912,g1133,+
g951,g1133,+
g1251,g1133,+
g1253,g1133,+
g1415,g1133,+
g1429,g1133,+
g22,g1134,+
g41,g1134,+
g44,g1134,+
g64,g1134,+
g66,g1134,+
g77,g1134,+
g143,g1134,+
g174,g1134,+
g183,g1134,+
g202,g1134,+
g261,g1134,+
g330,g1134,+
g333,g1134,+
g345,g1134,+
g360,g1134,+
g362,g1134,+
g387,g1134,+
g393,g1134,+
g425,g1134,+
g443,g1134,+
g449,g1134,+
g491,g1134,+
g497,g1134,+
g518,g1134,+
g548,g1134,+
g581,g1134,+
g608,g1134,+
g611,g1134,+
g634,g1134,+
g635,g1134,+
g638,g1134,+
g644,g1134,+
g657,g1134,+
g694,g1134,+
g711,g1134,+
g732,g1134,+
g824,g1134,+
g844,g1134,+
g873,g1134,+
g882,g1134,+
g892,g1134,+
g893,g1134,+
g899,g1134,+
g906,g1134,+
g920,g1134,+
g939,g1134,+
g963,g1134,+
g972,g1134,+
g977,g1134,+
g1010,g1134,+
g1011,g1134,+
g1014,g1134,+
g1027,g1134,+
g1048,g1134,+
g1055,g1134,+
g1098,g1134,+
g1104,g1134,+
g1115,g1134,+
g1129,g1134,+
g1131,g1134,+
g1148,g1134,+
g1180,g1134,+
g1188,g1134,+
g1207,g1134,+
g1215,g1134,+
g1234,g1134,+
g1235,g1134,+
g1240,g1134,+
g1261,g1134,+
g1272,g1134,+
g1275,g1134,+
g1277,g1134,+
g1284,g1134,+
g1337,g1134,+
g1349,g1134,+
g1374,g1134,+
g1383,g1134,+
g1384,g1134,+
g1435,g1134,+
g1447,g1134,+
g1453,g1134,+
g1460,g1134,+
g1482,g1134,+
g1499,g1134,+
g1500,g1134,+
g306,g1135,+
g326,g1135,+
g362,g1135,+
g431,g1135,+
g621,g1135,+
g739,g1135,+
g745,g1135,+
g913,g1135,+
g1112,g1135,+
g1124,g1135,+
g1196,g1135,+
g1329,g1135,+
g1437,g1135,+
g1460,g1135,+
g34,g1136,+
g46,g1136,+
g49,g1136,+
g58,g1136,+
g96,g1136,+
g108,g1136,+
g159,g1136,+
g167,g1136,+
g187,g1136,+
g224,g1136,+
g245,g1136,+
g256,g1136,+
g263,g1136,+
g271,g1136,+
g304,g1136,+
g306,g1136,+
g309,g1136,+
g310,g1136,+
g329,g1136,+
g348,g1136,+
g374,g1136,+
g396,g1136,+
g410,g1136,+
g424,g1136,+
g444,g1136,+
g445,g1136,+
g460,g1136,+
g520,g1136,+
g536,g1136,+
g563,g1136,+
g644,g1136,+
g649,g1136,+
g684,g1136,+
g736,g1136,+
g751,g1136,+
g770,g1136,+
g794,g1136,+
g810,g1136,+
g814,g1136,+
g908,g1136,+
g935,g1136,+
g950,g1136,+
g964,g1136,+
g983,g1136,+
g1008,g1136,+
g1034,g1136,+
g1072,g1136,+
g1119,g1136,+
g1121,g1136,+
g1177,g1136,+
g1202,g1136,+
g1204,g1136,+
g1272,g1136,+
g1281,g1136,+
g1301,g1136,+
g1355,g1136,+
g1364,g1136,+
g1389,g1136,+
g1397,g1136,+
g1410,g1136,+
g1412,g1136,+
g1440,g1136,+
g1458,g1136,+
g1459,g1136,+
g1471,g1136,+
g1497,g1136,+
g131,g1137,+
g211,g1137,+
g452,g1137,+
g533,g1137,+
g803,g1137,+
g1265,g1137,+
g1380,g1137,+
g1465,g1137,+
g12,g1138,+
g173,g1139,+
g529,g1139,+
g560,g1139,+
g997,g1139,+
g1156,g1139,+
g1355,g1139,+
g1375,g1139,+
g1431,g1139,+
g192,g1140,+
g285,g1140,+
g295,g1140,+
g474,g1140,+
g914,g1140,+
g1142,g1140,+
g1351,g1140,+
g1443,g1140,+
g1455,g1140,+
g1476,g1140,+
g125,g1141,+
g249,g1141,+
g540,g1141,+
g1015,g1141,+
g1048,g1141,+
g1076,g1141,+
g1019,g1142,+
g5,g1143,+
g6,g1143,+
g104,g1143,+
g1023,g1143,+
g1084,g1143,+
g1121,g1143,+
g29,g1144,+
g678,g1144,+
g872,g1144,+
g184,g1145,+
g454,g1145,+
g912,g1145,+
g1019,g1145,+
g1123,g1145,+
g1217,g1145,+
g1226,g1145,+
g1231,g1145,+
g1266,g1145,+
g1347,g1145,+
g1368,g1145,+
g1395,g1145,+
g1496,g1145,+
g80,g1146,+
g123,g1146,+
g261,g1146,+
g514,g1146,+
g516,g1146,+
g518,g1146,+
g564,g1146,+
g760,g1146,+
g974,g1146,+
g1133,g1146,+
g14,g1147,+
g215,g1147,+
g633,g1147,+
g907,g1147,+
g942,g1147,+
g985,g1147,+
g1247,g1147,+
g401,g1148,+
g965,g1148,+
g1064,g1148,+
g1129,g1148,+
g993,g1149,+
g1412,g1149,+
