Gene1,Gene2,Type
g487,g839,+
g494,g839,+
g520,g839,+
g850,g839,+
g992,g839,+
g1216,g839,+
g1217,g839,+
g3,g840,+
g16,g840,+
g114,g840,+
g127,g840,+
g171,g840,+
g296,g840,+
g310,g840,+
g338,g840,+
g401,g840,+
g433,g840,+
g459,g840,+
g532,g840,+
g694,g840,+
g807,g840,+
g974,g840,+
g991,g840,+
g1045,g840,+
g1135,g840,+
g1256,g840,+
g1336,g840,+
g1350,g840,+
g51,g841,+
g177,g841,+
g180,g841,+
g194,g841,+
g633,g841,+
g656,g841,+
g687,g841,+
g792,g841,+
g804,g841,+
g824,g841,+
g952,g841,+
g1050,g841,+
g1234,g841,+
g1430,g841,+
g74,g842,+
g193,g842,+
g288,g842,+
g314,g842,+
g419,g842,+
g424,g842,+
g431,g842,+
g594,g842,+
g695,g842,+
g781,g842,+
g820,g842,+
g844,g842,+
g892,g842,+
g1135,g842,+
g1348,g842,+
g1452,g842,+
g184,g843,+
g208,g843,+
g361,g843,+
g400,g843,+
g448,g843,+
g461,g843,+
g594,g843,+
g750,g843,+
g917,g843,+
g945,g843,+
g949,g843,+
g1020,g843,+
g1038,g843,+
g1486,g843,+
g13,g844,+
g103,g844,+
g272,g844,+
g298,g844,+
g412,g844,+
g512,g844,+
g548,g844,+
g824,g844,+
g1001,g844,+
g1348,g844,+
g1383,g844,+
g210,g845,+
g256,g845,+
g297,g845,+
g448,g845,+
g493,g845,+
g742,g845,+
g747,g845,+
g1001,g845,+
g1005,g845,+
g89,g846,+
g124,g846,+
g261,g846,+
g345,g846,+
g374,g846,+
g658,g846,+
g699,g846,+
g816,g846,+
g856,g846,+
g879,g846,+
g880,g846,+
g1167,g846,+
g1422,g846,+
g1423,g846,+
g1494,g846,+
g167,g847,+
g262,g847,+
g302,g847,+
g482,g847,+
g638,g847,+
g867,g847,+
g892,g847,+
g935,g847,+
g991,g847,+
g1055,g847,+
g1096,g847,+
g1420,g847,+
g34,g848,+
g90,g848,+
g272,g848,+
g318,g848,+
g321,g848,+
g414,g848,+
g415,g848,+
g473,g848,+
g494,g848,+
g679,g848,+
g816,g848,+
g841,g848,+
g1165,g848,+
g1196,g848,+
g1289,g848,+
g1383,g848,+
g19,g849,+
g470,g849,+
g605,g849,+
g679,g849,+
g817,g849,+
g898,g849,+
g941,g849,+
g1044,g849,+
g1175,g849,+
g1311,g849,+
g465,g850,+
g584,g850,+
g781,g850,+
g860,g850,+
g888,g850,+
g903,g850,+
g1347,g850,+
g1350,g850,+
g1379,g850,+
g1428,g850,+
g37,g851,+
g135,g851,+
g174,g851,+
g192,g851,+
g226,g851,+
g238,g851,+
g377,g851,+
g534,g851,+
g1111,g851,+
g1121,g851,+
g1142,g851,+
g1181,g851,+
g1188,g851,+
g1311,g851,+
g1494,g851,+
g45,g852,+
g97,g852,+
g240,g852,+
g413,g852,+
g1093,g852,+
g1097,g852,+
g1421,g852,+
g1438,g852,+
g1450,g852,+
g16,g853,+
g143,g853,+
g242,g853,+
g250,g853,+
g414,g853,+
g672,g853,+
g673,g853,+
g725,g853,+
g887,g853,+
g928,g853,+
g986,g853,+
g1190,g853,+
g1191,g853,+
g1229,g853,+
g1253,g853,+
g1345,g853,+
g1400,g853,+
g13,g854,+
g45,g854,+
g226,g854,+
g328,g854,+
g426,g854,+
g447,g854,+
g459,g854,+
g461,g854,+
g798,g854,+
g853,g854,+
g925,g854,+
g1152,g854,+
g1165,g854,+
g1208,g854,+
g1459,g854,+
g16,g855,+
g20,g855,+
g103,g855,+
g408,g855,+
g463,g855,+
g686,g855,+
g1013,g855,+
g1069,g855,+
g1073,g855,+
g1105,g855,+
g1413,g855,+
g25,g856,+
g116,g856,+
g130,g856,+
g317,g856,+
g906,g856,+
g1035,g856,+
g1050,g856,+
g1072,g856,+
g1104,g856,+
g1117,g856,+
g1156,g856,+
g1240,g856,+
g1315,g856,+
g1321,g856,+
g1445,g856,+
g1451,g856,+
g1494,g856,+
g170,g857,+
g544,g857,+
g742,g857,+
g759,g857,+
g763,g857,+
g843,g857,+
g949,g857,+
g961,g857,+
g1042,g857,+
g1085,g857,+
g1191,g857,+
g1222,g857,+
g1430,g857,+
g250,g858,+
g252,g858,+
g288,g858,+
g302,g858,+
g502,g858,+
g784,g858,+
g804,g858,+
g834,g858,+
g1035,g858,+
g1274,g858,+
g1438,g858,+
g1451,g858,+
g55,g859,+
g70,g859,+
g124,g859,+
g127,g859,+
g176,g859,+
g235,g859,+
g365,g859,+
g378,g859,+
g545,g859,+
g666,g859,+
g698,g859,+
g752,g859,+
g917,g859,+
g960,g859,+
g1069,g859,+
g1099,g859,+
g1141,g859,+
g1196,g859,+
g1343,g859,+
g1478,g859,+
g1488,g859,+
g53,g860,+
g139,g860,+
g280,g860,+
g391,g860,+
g470,g860,+
g779,g860,+
g838,g860,+
g855,g860,+
g1086,g860,+
g1167,g860,+
g1246,g860,+
g1410,g860,+
g1422,g860,+
g1432,g860,+
g1433,g860,+
g189,g861,+
g260,g861,+
g464,g861,+
g608,g861,+
g673,g861,+
g702,g861,+
g945,g861,+
g1072,g861,+
g1123,g861,+
g1136,g861,+
g1263,g861,+
g1343,g861,+
g1396,g861,+
g1419,g861,+
g181,g862,+
g387,g862,+
g620,g862,+
g705,g862,+
g790,g862,+
g817,g862,+
g925,g862,+
g968,g862,+
g1039,g862,+
g1155,g862,+
g1393,g862,+
g1438,g862,+
g1476,g862,+
g45,g863,+
g71,g863,+
g93,g863,+
g293,g863,+
g419,g863,+
g592,g863,+
g608,g863,+
g724,g863,+
g783,g863,+
g830,g863,+
g845,g863,+
g1042,g863,+
g1050,g863,+
g1142,g863,+
g254,g864,+
g426,g864,+
g471,g864,+
g472,g864,+
g512,g864,+
g612,g864,+
g700,g864,+
g701,g864,+
g793,g864,+
g888,g864,+
g893,g864,+
g928,g864,+
g961,g864,+
g1256,g864,+
g1265,g864,+
g1369,g864,+
g1469,g864,+
g37,g865,+
g49,g865,+
g68,g865,+
g400,g865,+
g513,g865,+
g645,g865,+
g817,g865,+
g843,g865,+
g853,g865,+
g1229,g865,+
g1250,g865,+
g1304,g865,+
g1450,g865,+
g431,g866,+
g840,g866,+
g887,g866,+
g928,g866,+
g941,g866,+
g976,g866,+
g338,g867,+
g595,g867,+
g650,g867,+
g732,g867,+
g892,g867,+
g1038,g867,+
g1141,g867,+
g1207,g867,+
g1235,g867,+
g1254,g867,+
g1469,g867,+
g1486,g867,+
g19,g868,+
g25,g868,+
g189,g868,+
g420,g868,+
g616,g868,+
g620,g868,+
g811,g868,+
g834,g868,+
g992,g868,+
g1120,g868,+
g1168,g868,+
g1398,g868,+
g1422,g868,+
g103,g869,+
g198,g869,+
g414,g869,+
g674,g869,+
g760,g869,+
g997,g869,+
g1014,g869,+
g1042,g869,+
g1048,g869,+
g1160,g869,+
g1167,g869,+
g1237,g869,+
g1358,g869,+
g17,g870,+
g173,g870,+
g317,g870,+
g463,g870,+
g750,g870,+
g868,g870,+
g890,g870,+
g1084,g870,+
g1116,g870,+
g1175,g870,+
g1228,g870,+
g1259,g870,+
g1304,g870,+
g1320,g870,+
g1404,g870,+
g1416,g870,+
g1421,g870,+
g1486,g870,+
g1488,g870,+
g32,g871,+
g396,g871,+
g467,g871,+
g625,g871,+
g856,g871,+
g923,g871,+
g1014,g871,+
g1070,g871,+
g1201,g871,+
g1234,g871,+
g1265,g871,+
g1485,g871,+
g60,g872,+
g201,g872,+
g376,g872,+
g732,g872,+
g902,g872,+
g1320,g872,+
g1326,g872,+
g1345,g872,+
g36,g873,+
g502,g873,+
g674,g873,+
g750,g873,+
g776,g873,+
g817,g873,+
g900,g873,+
g1001,g873,+
g1018,g873,+
g1070,g873,+
g1438,g873,+
g20,g874,+
g167,g874,+
g510,g874,+
g520,g874,+
g594,g874,+
g664,g874,+
g761,g874,+
g863,g874,+
g934,g874,+
g949,g874,+
g958,g874,+
g1030,g874,+
g1199,g874,+
g1202,g874,+
g1234,g874,+
g1282,g874,+
g1341,g874,+
g1434,g874,+
g1491,g874,+
g14,g875,+
g22,g875,+
g25,g875,+
g46,g875,+
g145,g875,+
g180,g875,+
g189,g875,+
g210,g875,+
g467,g875,+
g589,g875,+
g857,g875,+
g888,g875,+
g1006,g875,+
g1042,g875,+
g1151,g875,+
g1163,g875,+
g1369,g875,+
g112,g876,+
g123,g876,+
g208,g876,+
g276,g876,+
g387,g876,+
g439,g876,+
g467,g876,+
g528,g876,+
g652,g876,+
g740,g876,+
g831,g876,+
g935,g876,+
g958,g876,+
g972,g876,+
g992,g876,+
g1042,g876,+
g1102,g876,+
g1313,g876,+
g1341,g876,+
g1380,g876,+
g1445,g876,+
g66,g877,+
g240,g877,+
g262,g877,+
g391,g877,+
g464,g877,+
g475,g877,+
g868,g877,+
g898,g877,+
g909,g877,+
g1293,g877,+
g1316,g877,+
g1351,g877,+
g1419,g877,+
g1460,g877,+
g39,g878,+
g41,g878,+
g166,g878,+
g167,g878,+
g290,g878,+
g297,g878,+
g328,g878,+
g563,g878,+
g674,g878,+
g850,g878,+
g971,g878,+
g1039,g878,+
g1132,g878,+
g1155,g878,+
g1421,g878,+
g1483,g878,+
g34,g879,+
g44,g879,+
g536,g879,+
g608,g879,+
g651,g879,+
g702,g879,+
g839,g879,+
g881,g879,+
g1092,g879,+
g1380,g879,+
g68,g880,+
g127,g880,+
g178,g880,+
g250,g880,+
g375,g880,+
g612,g880,+
g674,g880,+
g732,g880,+
g839,g880,+
g1016,g880,+
g1051,g880,+
g1167,g880,+
g1198,g880,+
g1312,g880,+
g1343,g880,+
g1363,g880,+
g1391,g880,+
g1485,g880,+
g310,g881,+
g482,g881,+
g555,g881,+
g612,g881,+
g762,g881,+
g830,g881,+
g885,g881,+
g898,g881,+
g1069,g881,+
g1350,g881,+
g1466,g881,+
g213,g882,+
g452,g882,+
g578,g882,+
g679,g882,+
g747,g882,+
g1347,g882,+
g25,g883,+
g31,g883,+
g334,g883,+
g448,g883,+
g514,g883,+
g699,g883,+
g986,g883,+
g1135,g883,+
g1250,g883,+
g1296,g883,+
g1370,g883,+
g1459,g883,+
g1489,g883,+
g56,g884,+
g60,g884,+
g150,g884,+
g157,g884,+
g232,g884,+
g252,g884,+
g273,g884,+
g362,g884,+
g375,g884,+
g445,g884,+
g473,g884,+
g532,g884,+
g563,g884,+
g588,g884,+
g592,g884,+
g722,g884,+
g758,g884,+
g1055,g884,+
g1096,g884,+
g1167,g884,+
g45,g885,+
g66,g885,+
g268,g885,+
g299,g885,+
g452,g885,+
g482,g885,+
g707,g885,+
g751,g885,+
g815,g885,+
g967,g885,+
g1044,g885,+
g1090,g885,+
g1282,g885,+
g1319,g885,+
g1445,g885,+
g1494,g885,+
g8,g886,+
g370,g886,+
g501,g886,+
g509,g886,+
g514,g886,+
g561,g886,+
g792,g886,+
g958,g886,+
g1111,g886,+
g1169,g886,+
g1198,g886,+
g1284,g886,+
g1316,g886,+
g135,g887,+
g365,g887,+
g639,g887,+
g701,g887,+
g764,g887,+
g879,g887,+
g892,g887,+
g1176,g887,+
g1207,g887,+
g1246,g887,+
g1348,g887,+
g1409,g887,+
g1483,g887,+
g1486,g887,+
g82,g888,+
g164,g888,+
g173,g888,+
g254,g888,+
g273,g888,+
g424,g888,+
g494,g888,+
g562,g888,+
g857,g888,+
g923,g888,+
g1055,g888,+
g1109,g888,+
g1116,g888,+
g1177,g888,+
g1233,g888,+
g1236,g888,+
g1325,g888,+
g1350,g888,+
g1389,g888,+
g1483,g888,+
g138,g889,+
g431,g889,+
g530,g889,+
g633,g889,+
g692,g889,+
g872,g889,+
g880,g889,+
g1013,g889,+
g1111,g889,+
g1228,g889,+
g1229,g889,+
g1337,g889,+
g46,g890,+
g59,g890,+
g68,g890,+
g192,g890,+
g223,g890,+
g251,g890,+
g427,g890,+
g444,g890,+
g580,g890,+
g637,g890,+
g887,g890,+
g991,g890,+
g1074,g890,+
g1280,g890,+
g1414,g890,+
g1422,g890,+
g1456,g890,+
g1485,g890,+
g139,g891,+
g415,g891,+
g564,g891,+
g580,g891,+
g615,g891,+
g639,g891,+
g986,g891,+
g1065,g891,+
g1097,g891,+
g1105,g891,+
g1109,g891,+
g1157,g891,+
g1168,g891,+
g1240,g891,+
g1315,g891,+
g32,g892,+
g42,g892,+
g143,g892,+
g180,g892,+
g314,g892,+
g345,g892,+
g366,g892,+
g424,g892,+
g444,g892,+
g501,g892,+
g672,g892,+
g679,g892,+
g849,g892,+
g923,g892,+
g1013,g892,+
g1157,g892,+
g1199,g892,+
g1215,g892,+
g1216,g892,+
g1253,g892,+
g1433,g892,+
g1437,g892,+
g25,g893,+
g70,g893,+
g201,g893,+
g260,g893,+
g276,g893,+
g385,g893,+
g415,g893,+
g520,g893,+
g521,g893,+
g629,g893,+
g817,g893,+
g1090,g893,+
g1111,g893,+
g1135,g893,+
g1191,g893,+
g1341,g893,+
g1423,g893,+
g44,g894,+
g272,g894,+
g292,g894,+
g431,g894,+
g514,g894,+
g603,g894,+
g699,g894,+
g774,g894,+
g779,g894,+
g1014,g894,+
g1038,g894,+
g1121,g894,+
g1144,g894,+
g1215,g894,+
g1224,g894,+
g1229,g894,+
g1319,g894,+
g1403,g894,+
g1421,g894,+
g117,g895,+
g177,g895,+
g302,g895,+
g383,g895,+
g494,g895,+
g633,g895,+
g698,g895,+
g710,g895,+
g860,g895,+
g884,g895,+
g1065,g895,+
g1086,g895,+
g1421,g895,+
g71,g896,+
g328,g896,+
g374,g896,+
g629,g896,+
g666,g896,+
g916,g896,+
g925,g896,+
g930,g896,+
g1038,g896,+
g1045,g896,+
g1183,g896,+
g1310,g896,+
g1315,g896,+
g1329,g896,+
g1380,g896,+
g1422,g896,+
g32,g897,+
g56,g897,+
g198,g897,+
g422,g897,+
g513,g897,+
g658,g897,+
g722,g897,+
g817,g897,+
g951,g897,+
g975,g897,+
g1073,g897,+
g1109,g897,+
g1163,g897,+
g1188,g897,+
g1379,g897,+
g42,g898,+
g137,g898,+
g268,g898,+
g328,g898,+
g432,g898,+
g607,g898,+
g631,g898,+
g1175,g898,+
g1216,g898,+
g1400,g898,+
g1486,g898,+
g18,g899,+
g97,g899,+
g134,g899,+
g188,g899,+
g355,g899,+
g433,g899,+
g559,g899,+
g590,g899,+
g687,g899,+
g692,g899,+
g908,g899,+
g1201,g899,+
g1293,g899,+
g1331,g899,+
g1422,g899,+
g1445,g899,+
g73,g900,+
g189,g900,+
g337,g900,+
g385,g900,+
g530,g900,+
g535,g900,+
g579,g900,+
g639,g900,+
g724,g900,+
g726,g900,+
g731,g900,+
g784,g900,+
g805,g900,+
g958,g900,+
g1158,g900,+
g1254,g900,+
g1293,g900,+
g1320,g900,+
g1398,g900,+
g1441,g900,+
g22,g901,+
g109,g901,+
g198,g901,+
g391,g901,+
g422,g901,+
g635,g901,+
g711,g901,+
g725,g901,+
g876,g901,+
g971,g901,+
g1008,g901,+
g1045,g901,+
g1055,g901,+
g1280,g901,+
g1348,g901,+
g41,g902,+
g42,g902,+
g296,g902,+
g551,g902,+
g621,g902,+
g681,g902,+
g915,g902,+
g930,g902,+
g941,g902,+
g1046,g902,+
g1080,g902,+
g1092,g902,+
g1321,g902,+
g1361,g902,+
g1403,g902,+
g1451,g902,+
g1476,g902,+
g51,g903,+
g93,g903,+
g96,g903,+
g194,g903,+
g396,g903,+
g688,g903,+
g892,g903,+
g930,g903,+
g1116,g903,+
g1389,g903,+
g1421,g903,+
g192,g904,+
g232,g904,+
g463,g904,+
g608,g904,+
g677,g904,+
g771,g904,+
g923,g904,+
g951,g904,+
g1225,g904,+
g1312,g904,+
g1420,g904,+
g1437,g904,+
g115,g905,+
g400,g905,+
g463,g905,+
g705,g905,+
g890,g905,+
g927,g905,+
g1045,g905,+
g1073,g905,+
g1099,g905,+
g1104,g905,+
g1459,g905,+
g1462,g905,+
g60,g906,+
g256,g906,+
g641,g906,+
g763,g906,+
g784,g906,+
g787,g906,+
g792,g906,+
g1045,g906,+
g1202,g906,+
g1315,g906,+
g1391,g906,+
g22,g907,+
g338,g907,+
g452,g907,+
g458,g907,+
g544,g907,+
g568,g907,+
g779,g907,+
g784,g907,+
g805,g907,+
g830,g907,+
g934,g907,+
g1090,g907,+
g1148,g907,+
g1215,g907,+
g1232,g907,+
g1240,g907,+
g1280,g907,+
g1316,g907,+
g5,g908,+
g115,g908,+
g117,g908,+
g186,g908,+
g193,g908,+
g412,g908,+
g521,g908,+
g556,g908,+
g579,g908,+
g615,g908,+
g626,g908,+
g809,g908,+
g825,g908,+
g925,g908,+
g1329,g908,+
g1409,g908,+
g26,g909,+
g282,g909,+
g509,g909,+
g545,g909,+
g625,g909,+
g761,g909,+
g773,g909,+
g781,g909,+
g860,g909,+
g1069,g909,+
g1136,g909,+
g1321,g909,+
g31,g910,+
g35,g910,+
g44,g910,+
g374,g910,+
g405,g910,+
g431,g910,+
g475,g910,+
g486,g910,+
g754,g910,+
g774,g910,+
g825,g910,+
g843,g910,+
g867,g910,+
g923,g910,+
g1167,g910,+
g1383,g910,+
g1445,g910,+
g157,g911,+
g174,g911,+
g176,g911,+
g193,g911,+
g246,g911,+
g415,g911,+
g678,g911,+
g698,g911,+
g761,g911,+
g797,g911,+
g900,g911,+
g901,g911,+
g1156,g911,+
g1157,g911,+
g1177,g911,+
g1250,g911,+
g1305,g911,+
g1400,g911,+
g4,g912,+
g21,g912,+
g203,g912,+
g235,g912,+
g555,g912,+
g753,g912,+
g793,g912,+
g797,g912,+
g893,g912,+
g961,g912,+
g1073,g912,+
g1175,g912,+
g1180,g912,+
g35,g913,+
g242,g913,+
g293,g913,+
g750,g913,+
g783,g913,+
g850,g913,+
g1086,g913,+
g1229,g913,+
g1267,g913,+
g1305,g913,+
g1309,g913,+
g1350,g913,+
g226,g914,+
g448,g914,+
g631,g914,+
g674,g914,+
g724,g914,+
g732,g914,+
g767,g914,+
g831,g914,+
g911,g914,+
g1013,g914,+
g1236,g914,+
g1282,g914,+
g1400,g914,+
g1420,g914,+
g14,g915,+
g18,g915,+
g97,g915,+
g382,g915,+
g536,g915,+
g763,g915,+
g781,g915,+
g911,g915,+
g1038,g915,+
g1084,g915,+
g1176,g915,+
g1228,g915,+
g55,g916,+
g68,g916,+
g162,g916,+
g198,g916,+
g282,g916,+
g482,g916,+
g677,g916,+
g743,g916,+
g884,g916,+
g917,g916,+
g945,g916,+
g961,g916,+
g1097,g916,+
g1276,g916,+
g1351,g916,+
g1396,g916,+
g1491,g916,+
g18,g917,+
g73,g917,+
g233,g917,+
g240,g917,+
g317,g917,+
g472,g917,+
g561,g917,+
g809,g917,+
g951,g917,+
g991,g917,+
g1093,g917,+
g1123,g917,+
g1134,g917,+
g1232,g917,+
g1350,g917,+
g1430,g917,+
g1450,g917,+
g104,g918,+
g178,g918,+
g344,g918,+
g422,g918,+
g563,g918,+
g608,g918,+
g652,g918,+
g975,g918,+
g1046,g918,+
g1055,g918,+
g1452,g918,+
g180,g919,+
g223,g919,+
g324,g919,+
g396,g919,+
g612,g919,+
g726,g919,+
g836,g919,+
g841,g919,+
g930,g919,+
g967,g919,+
g1062,g919,+
g1486,g919,+
g160,g920,+
g414,g920,+
g419,g920,+
g433,g920,+
g753,g920,+
g763,g920,+
g902,g920,+
g1005,g920,+
g1045,g920,+
g1126,g920,+
g1293,g920,+
g1321,g920,+
g1375,g920,+
g1423,g920,+
g1483,g920,+
g1486,g920,+
g117,g921,+
g376,g921,+
g427,g921,+
g580,g921,+
g672,g921,+
g695,g921,+
g771,g921,+
g798,g921,+
g845,g921,+
g1008,g921,+
g1070,g921,+
g1316,g921,+
g1418,g921,+
g4,g922,+
g27,g922,+
g112,g922,+
g114,g922,+
g370,g922,+
g382,g922,+
g590,g922,+
g596,g922,+
g660,g922,+
g753,g922,+
g1125,g922,+
g1149,g922,+
g1237,g922,+
g1320,g922,+
g1343,g922,+
g99,g923,+
g104,g923,+
g177,g923,+
g180,g923,+
g201,g923,+
g246,g923,+
g268,g923,+
g290,g923,+
g396,g923,+
g482,g923,+
g588,g923,+
g671,g923,+
g840,g923,+
g1031,g923,+
g1097,g923,+
g1273,g923,+
g1361,g923,+
g242,g924,+
g320,g924,+
g398,g924,+
g438,g924,+
g448,g924,+
g603,g924,+
g679,g924,+
g749,g924,+
g761,g924,+
g863,g924,+
g1296,g924,+
g27,g925,+
g188,g925,+
g194,g925,+
g282,g925,+
g400,g925,+
g474,g925,+
g556,g925,+
g652,g925,+
g698,g925,+
g1031,g925,+
g1045,g925,+
g1256,g925,+
g1296,g925,+
g1304,g925,+
g1454,g925,+
g1485,g925,+
g1489,g925,+
g166,g926,+
g174,g926,+
g530,g926,+
g564,g926,+
g670,g926,+
g679,g926,+
g740,g926,+
g902,g926,+
g930,g926,+
g1065,g926,+
g1071,g926,+
g1105,g926,+
g1117,g926,+
g1265,g926,+
g1306,g926,+
g1396,g926,+
g1432,g926,+
g1440,g926,+
g1498,g926,+
g27,g927,+
g37,g927,+
g78,g927,+
g257,g927,+
g361,g927,+
g465,g927,+
g541,g927,+
g561,g927,+
g692,g927,+
g693,g927,+
g695,g927,+
g747,g927,+
g754,g927,+
g776,g927,+
g830,g927,+
g901,g927,+
g992,g927,+
g1001,g927,+
g1364,g927,+
g1478,g927,+
g17,g928,+
g194,g928,+
g296,g928,+
g365,g928,+
g444,g928,+
g473,g928,+
g589,g928,+
g677,g928,+
g965,g928,+
g1065,g928,+
g1315,g928,+
g1387,g928,+
g1434,g928,+
g1483,g928,+
g1489,g928,+
g162,g929,+
g302,g929,+
g374,g929,+
g439,g929,+
g472,g929,+
g573,g929,+
g743,g929,+
g753,g929,+
g898,g929,+
g902,g929,+
g975,g929,+
g1158,g929,+
g1165,g929,+
g1178,g929,+
g1449,g929,+
g34,g930,+
g135,g930,+
g282,g930,+
g297,g930,+
g314,g930,+
g324,g930,+
g355,g930,+
g439,g930,+
g740,g930,+
g750,g930,+
g752,g930,+
g754,g930,+
g774,g930,+
g779,g930,+
g840,g930,+
g915,g930,+
g1198,g930,+
g1215,g930,+
g1305,g930,+
g1319,g930,+
g1438,g930,+
g1478,g930,+
g16,g931,+
g318,g931,+
g574,g931,+
g631,g931,+
g671,g931,+
g672,g931,+
g1302,g931,+
g1320,g931,+
g1396,g931,+
g1403,g931,+
g1413,g931,+
g49,g932,+
g337,g932,+
g359,g932,+
g379,g932,+
g589,g932,+
g605,g932,+
g807,g932,+
g880,g932,+
g1109,g932,+
g1156,g932,+
g1217,g932,+
g1419,g932,+
g1440,g932,+
g1498,g932,+
g42,g933,+
g54,g933,+
g408,g933,+
g548,g933,+
g561,g933,+
g836,g933,+
g974,g933,+
g1152,g933,+
g1155,g933,+
g1256,g933,+
g1314,g933,+
g134,g934,+
g143,g934,+
g145,g934,+
g292,g934,+
g377,g934,+
g444,g934,+
g527,g934,+
g544,g934,+
g620,g934,+
g708,g934,+
g816,g934,+
g860,g934,+
g1014,g934,+
g1441,g934,+
g1452,g934,+
g1456,g934,+
g1486,g934,+
g1489,g934,+
g171,g935,+
g174,g935,+
g299,g935,+
g366,g935,+
g379,g935,+
g426,g935,+
g541,g935,+
g856,g935,+
g1018,g935,+
g1020,g935,+
g1168,g935,+
g1229,g935,+
g1302,g935,+
g272,g936,+
g273,g936,+
g532,g936,+
g545,g936,+
g762,g936,+
g793,g936,+
g838,g936,+
g850,g936,+
g986,g936,+
g1065,g936,+
g1175,g936,+
g1276,g936,+
g1336,g936,+
g1423,g936,+
g1445,g936,+
g22,g937,+
g114,g937,+
g473,g937,+
g634,g937,+
g645,g937,+
g965,g937,+
g1123,g937,+
g1320,g937,+
g1388,g937,+
g37,g938,+
g41,g938,+
g138,g938,+
g252,g938,+
g256,g938,+
g292,g938,+
g761,g938,+
g787,g938,+
g900,g938,+
g960,g938,+
g961,g938,+
g1069,g938,+
g1084,g938,+
g1098,g938,+
g1152,g938,+
g1183,g938,+
g1310,g938,+
g215,g939,+
g251,g939,+
g700,g939,+
g743,g939,+
g1001,g939,+
g1273,g939,+
g1385,g939,+
g1404,g939,+
g1419,g939,+
g1466,g939,+
g20,g940,+
g22,g940,+
g89,g940,+
g262,g940,+
g278,g940,+
g310,g940,+
g385,g940,+
g387,g940,+
g432,g940,+
g487,g940,+
g584,g940,+
g658,g940,+
g784,g940,+
g804,g940,+
g885,g940,+
g1201,g940,+
g1236,g940,+
g1370,g940,+
g1410,g940,+
g1433,g940,+
g1434,g940,+
g1476,g940,+
g201,g941,+
g298,g941,+
g412,g941,+
g414,g941,+
g438,g941,+
g502,g941,+
g635,g941,+
g760,g941,+
g917,g941,+
g1044,g941,+
g1233,g941,+
g1296,g941,+
g1320,g941,+
g436,g942,+
g438,g942,+
g439,g942,+
g514,g942,+
g624,g942,+
g856,g942,+
g1489,g942,+
g60,g943,+
g359,g943,+
g377,g943,+
g445,g943,+
g639,g943,+
g841,g943,+
g906,g943,+
g1010,g943,+
g1144,g943,+
g1183,g943,+
g1198,g943,+
g1254,g943,+
g1434,g943,+
g1462,g943,+
g153,g944,+
g672,g944,+
g711,g944,+
g804,g944,+
g1051,g944,+
g1062,g944,+
g1108,g944,+
g1193,g944,+
g1202,g944,+
g1305,g944,+
g1315,g944,+
g1400,g944,+
g1496,g944,+
g58,g945,+
g138,g945,+
g318,g945,+
g391,g945,+
g578,g945,+
g612,g945,+
g793,g945,+
g892,g945,+
g961,g945,+
g1020,g945,+
g1059,g945,+
g1155,g945,+
g1207,g945,+
g1236,g945,+
g1326,g945,+
g1333,g945,+
g1370,g945,+
g1460,g945,+
g1486,g945,+
g75,g946,+
g102,g946,+
g109,g946,+
g180,g946,+
g223,g946,+
g463,g946,+
g535,g946,+
g631,g946,+
g798,g946,+
g881,g946,+
g1175,g946,+
g1345,g946,+
g1383,g946,+
g117,g947,+
g123,g947,+
g194,g947,+
g428,g947,+
g687,g947,+
g710,g947,+
g896,g947,+
g1276,g947,+
g1364,g947,+
g1383,g947,+
g1391,g947,+
g1423,g947,+
g1462,g947,+
g262,g948,+
g310,g948,+
g317,g948,+
g324,g948,+
g377,g948,+
g436,g948,+
g468,g948,+
g595,g948,+
g639,g948,+
g763,g948,+
g792,g948,+
g839,g948,+
g1156,g948,+
g1302,g948,+
g1476,g948,+
g20,g949,+
g55,g949,+
g111,g949,+
g143,g949,+
g261,g949,+
g559,g949,+
g693,g949,+
g761,g949,+
g833,g949,+
g860,g949,+
g1030,g949,+
g1120,g949,+
g1201,g949,+
g1354,g949,+
g1389,g949,+
g39,g950,+
g108,g950,+
g164,g950,+
g174,g950,+
g465,g950,+
g589,g950,+
g734,g950,+
g781,g950,+
g784,g950,+
g893,g950,+
g978,g950,+
g1178,g950,+
g1433,g950,+
g1438,g950,+
g90,g951,+
g398,g951,+
g528,g951,+
g563,g951,+
g578,g951,+
g740,g951,+
g916,g951,+
g1062,g951,+
g1074,g951,+
g1102,g951,+
g1193,g951,+
g1237,g951,+
g1253,g951,+
g1280,g951,+
g1312,g951,+
g1369,g951,+
g1416,g951,+
g35,g952,+
g41,g952,+
g45,g952,+
g178,g952,+
g457,g952,+
g579,g952,+
g884,g952,+
g1006,g952,+
g1169,g952,+
g1331,g952,+
g1494,g952,+
g96,g953,+
g391,g953,+
g420,g953,+
g678,g953,+
g707,g953,+
g774,g953,+
g881,g953,+
g887,g953,+
g1155,g953,+
g1199,g953,+
g1265,g953,+
g1383,g953,+
g60,g954,+
g111,g954,+
g317,g954,+
g355,g954,+
g405,g954,+
g413,g954,+
g487,g954,+
g657,g954,+
g797,g954,+
g831,g954,+
g845,g954,+
g1142,g954,+
g1198,g954,+
g1213,g954,+
g1216,g954,+
g1246,g954,+
g1469,g954,+
g470,g955,+
g774,g955,+
g790,g955,+
g823,g955,+
g928,g955,+
g1163,g955,+
