Gene  Rule 
g826    ( g5 or g218 or g237 or g278 or g294 or g300 or g376 or g677 or g732 or g734 or g754 or g767 or g800 or g877 or g943 or g948 or g967 or g989 or g1084 or g1096 or g1131 or g1235 or g1251 or g1319 or g1392 or g1477 )
g827    ( g46 or g331 or g336 or g343 or g453 or g456 or g486 or g568 or g663 or g716 or g746 or g777 or g810 or g831 or g875 or g905 or g948 or g959 or g1042 or g1102 or g1275 or g1340 )
g828    ( g166 or g177 or g266 or g301 or g388 or g678 or g767 or g793 or g831 or g878 or g893 or g1070 or g1091 or g1105 or g1109 or g1157 or g1178 or g1405 or g1408 or g1480 )
g829    ( g49 or g233 or g255 or g303 or g331 or g368 or g373 or g576 or g610 or g647 or g666 or g703 or g764 or g836 or g965 or g1087 or g1195 or g1235 or g1242 or g1319 or g1330 or g1367 or g1416 )
g830    ( g8 or g49 or g167 or g627 or g738 or g875 or g877 or g920 or g981 or g983 or g1133 or g1218 or g1328 or g1346 or g1373 or g1399 or g1410 or g1417 )
g831    ( g17 or g31 or g53 or g174 or g255 or g399 or g495 or g513 or g552 or g588 or g649 or g802 or g809 or g971 or g1083 or g1172 or g1227 or g1265 or g1324 or g1381 or g1440 )
g832    ( g3 or g20 or g24 or g49 or g132 or g154 or g264 or g662 or g704 or g788 or g802 or g920 or g1183 or g1221 or g1292 or g1297 or g1305 or g1406 or g1407 or g1433 or g1475 )
g833    ( g12 or g218 or g225 or g426 or g472 or g551 or g602 or g603 or g1006 or g1115 or g1125 or g1350 or g1419 )
g834    ( g66 or g228 or g407 or g431 or g452 or g621 or g786 or g820 or g853 or g912 or g937 or g1025 or g1058 or g1148 or g1156 or g1163 or g1292 or g1437 or g1441 )
g835    ( g35 or g60 or g62 or g231 or g322 or g399 or g460 or g577 or g591 or g607 or g869 or g887 or g912 or g990 or g1079 or g1207 or g1266 or g1341 or g1388 or g1411 )
g836    ( g42 or g119 or g202 or g382 or g402 or g464 or g508 or g555 or g580 or g601 or g618 or g643 or g678 or g729 or g744 or g746 or g961 or g1001 or g1105 or g1173 or g1185 or g1267 or g1337 )
g837    ( g80 or g81 or g97 or g108 or g185 or g303 or g402 or g411 or g482 or g553 or g895 or g1051 or g1066 or g1096 or g1097 or g1171 or g1265 or g1341 )
g838    ( g58 or g75 or g81 or g114 or g203 or g226 or g303 or g388 or g575 or g795 or g816 or g875 or g1144 or g1145 or g1281 or g1321 or g1365 )
g839    ( g105 or g117 or g125 or g160 or g174 or g260 or g300 or g303 or g346 or g349 or g518 or g547 or g568 or g586 or g678 or g691 or g980 or g1116 or g1121 or g1128 or g1225 or g1261 or g1445 or g1493 )
g840    ( g128 or g218 or g288 or g319 or g498 or g562 or g589 or g869 or g873 or g915 or g1152 or g1205 or g1305 or g1398 )
g841    ( g366 or g417 or g521 or g623 or g632 or g711 or g765 or g792 or g883 or g949 or g973 or g984 or g1061 or g1102 or g1103 or g1310 or g1410 )
g842    ( g5 or g143 or g147 or g376 or g465 or g583 or g584 or g662 or g701 or g780 or g823 or g891 or g938 or g974 or g992 or g1155 or g1159 or g1215 or g1299 or g1437 or g1439 )
g843    ( g87 or g181 or g240 or g325 or g330 or g347 or g362 or g570 or g691 or g798 or g882 or g921 or g941 or g967 or g1001 or g1044 or g1216 or g1295 or g1382 or g1407 or g1415 or g1472 or g1478 )
g844    ( g82 or g88 or g152 or g563 or g626 or g714 or g803 or g910 or g1022 or g1197 or g1455 )
g845    ( g201 or g202 or g268 or g280 or g321 or g362 or g489 or g504 or g730 or g798 or g938 or g1087 or g1111 or g1134 or g1141 or g1308 or g1338 or g1340 or g1372 or g1425 or g1472 )
g846    ( g66 or g84 or g90 or g113 or g118 or g370 or g409 or g652 or g727 or g828 or g856 or g930 or g959 or g1019 or g1141 or g1170 or g1178 or g1227 or g1314 or g1374 )
g847    ( g117 or g130 or g157 or g188 or g202 or g210 or g281 or g316 or g392 or g476 or g546 or g642 or g668 or g719 or g733 or g820 or g827 or g926 or g990 or g1023 or g1056 or g1196 or g1273 or g1302 or g1322 or g1364 or g1393 )
g848    ( g35 or g138 or g148 or g182 or g199 or g214 or g289 or g294 or g620 or g753 or g943 or g962 or g1048 or g1076 or g1205 or g1294 or g1296 or g1435 or g1437 )
g849    ( g33 or g44 or g61 or g70 or g96 or g155 or g196 or g203 or g219 or g356 or g392 or g505 or g568 or g576 or g583 or g683 or g699 or g734 or g746 or g781 or g827 or g852 or g884 or g886 or g891 or g1013 or g1184 or g1197 or g1268 or g1270 or g1276 or g1286 )
g850    ( g21 or g34 or g108 or g124 or g276 or g278 or g387 or g400 or g450 or g596 or g627 or g645 or g653 or g705 or g848 or g858 or g894 or g937 or g990 or g1094 or g1147 or g1268 or g1292 or g1298 or g1317 or g1461 or g1496 )
g851    ( g142 or g282 or g436 or g673 or g690 or g717 or g758 or g804 or g1001 or g1006 or g1239 or g1349 or g1409 )
g852    ( g30 or g118 or g149 or g192 or g279 or g567 or g629 or g774 or g853 or g921 or g1042 or g1093 or g1194 or g1285 or g1363 or g1366 or g1385 or g1463 )
g853    ( g171 or g201 or g358 or g426 or g534 or g536 or g590 or g649 or g696 or g749 or g750 or g778 or g781 or g820 or g893 or g957 or g1162 or g1195 or g1201 or g1245 or g1252 or g1389 or g1414 )
g854    ( g58 or g98 or g254 or g285 or g361 or g427 or g530 or g545 or g651 or g710 or g757 or g843 or g1104 or g1110 or g1395 or g1396 )
g855    ( g89 or g176 or g360 or g408 or g490 or g564 or g604 or g744 or g901 or g924 or g1141 or g1238 or g1290 or g1356 or g1363 or g1365 or g1457 )
g856    ( g47 or g56 or g150 or g311 or g315 or g583 or g607 or g727 or g734 or g757 or g785 or g820 or g847 or g896 or g1106 or g1474 )
g857    ( g154 or g163 or g218 or g223 or g242 or g323 or g390 or g402 or g409 or g455 or g470 or g483 or g499 or g740 or g839 or g862 or g951 or g979 or g1016 or g1085 or g1192 or g1203 or g1274 or g1281 or g1354 or g1394 or g1408 or g1416 )
g858    ( g352 or g524 or g543 or g594 or g607 or g648 or g650 or g906 or g941 or g989 or g1011 or g1148 or g1197 or g1374 or g1432 or g1445 )
g859    ( g25 or g74 or g119 or g147 or g170 or g226 or g271 or g295 or g327 or g429 or g717 or g741 or g804 or g1085 or g1294 or g1396 or g1439 or g1458 )
g860    ( g205 or g206 or g380 or g399 or g490 or g508 or g521 or g584 or g766 or g973 or g1005 or g1034 or g1062 or g1071 or g1117 or g1138 or g1159 or g1225 or g1275 or g1370 or g1396 )
g861    ( g68 or g273 or g316 or g340 or g782 or g1010 or g1388 or g1470 or g1477 or g1479 )
g862    ( g51 or g53 or g128 or g182 or g207 or g212 or g246 or g339 or g341 or g375 or g419 or g422 or g496 or g531 or g554 or g607 or g657 or g736 or g797 or g820 or g848 or g857 or g900 or g930 or g972 or g1191 or g1230 or g1294 or g1297 or g1338 or g1347 or g1429 or g1461 )
g863    ( g91 or g189 or g517 or g588 or g614 or g741 or g895 or g909 or g915 or g917 or g964 or g1175 or g1244 or g1283 or g1302 or g1342 or g1368 )
g864    ( g61 or g103 or g116 or g133 or g194 or g219 or g348 or g372 or g572 or g576 or g583 or g672 or g732 or g746 or g802 or g891 or g1011 or g1021 or g1051 or g1126 or g1366 or g1403 or g1443 )
g865    ( g69 or g87 or g268 or g338 or g391 or g581 or g661 or g744 or g816 or g905 or g912 or g1047 or g1075 or g1076 or g1124 or g1139 or g1143 or g1152 or g1222 or g1239 or g1266 or g1355 or g1401 or g1447 or g1473 )
g866    ( g37 or g133 or g188 or g205 or g247 or g430 or g492 or g669 or g754 or g764 or g831 or g987 or g988 or g1141 or g1308 or g1430 )
g867    ( g163 or g187 or g244 or g344 or g345 or g364 or g444 or g551 or g761 or g853 or g854 or g1185 or g1378 or g1399 or g1432 or g1455 or g1494 )
g868    ( g30 or g151 or g361 or g407 or g449 or g625 or g695 or g769 or g1017 or g1044 or g1198 or g1268 or g1273 or g1300 or g1419 or g1467 or g1495 )
g869    ( g46 or g128 or g134 or g259 or g342 or g418 or g584 or g650 or g905 or g993 or g1058 or g1204 or g1304 or g1348 or g1466 or g1492 )
g870    ( g98 or g132 or g235 or g300 or g440 or g678 or g867 or g905 or g969 or g1456 )
g871    ( g5 or g9 or g81 or g294 or g419 or g429 or g434 or g475 or g565 or g587 or g648 or g738 or g843 or g851 or g870 or g962 or g1383 or g1439 or g1462 or g1482 )
g872    ( g88 or g207 or g498 or g509 or g555 or g557 or g627 or g668 or g927 or g1013 or g1040 or g1048 or g1152 or g1204 or g1358 or g1404 or g1443 or g1475 )
g873    ( g82 or g166 or g178 or g185 or g262 or g409 or g471 or g618 or g646 or g726 or g1004 or g1033 or g1051 or g1150 or g1155 or g1389 or g1476 or g1485 )
g874    ( g29 or g30 or g148 or g239 or g278 or g330 or g339 or g340 or g494 or g502 or g532 or g579 or g724 or g758 or g790 or g841 or g977 or g1134 or g1189 or g1235 )
g875    ( g75 or g100 or g118 or g224 or g245 or g405 or g536 or g551 or g653 or g750 or g853 or g857 or g909 or g975 or g1225 or g1227 or g1251 or g1337 or g1439 )
g876    ( g241 or g311 or g455 or g534 or g545 or g598 or g642 or g700 or g815 or g896 or g992 or g1007 or g1090 or g1128 or g1218 or g1419 or g1427 )
g877    ( g98 or g336 or g346 or g456 or g465 or g575 or g649 or g666 or g757 or g763 or g770 or g890 or g952 or g987 or g1046 or g1129 or g1219 or g1240 or g1250 or g1278 or g1283 or g1369 )
g878    ( g242 or g333 or g425 or g656 or g856 or g860 or g978 or g980 or g1023 or g1146 or g1438 )
g879    ( g86 or g88 or g160 or g309 or g357 or g383 or g403 or g413 or g524 or g587 or g619 or g649 or g704 or g857 or g1017 or g1288 or g1370 )
g880    ( g11 or g272 or g325 or g336 or g379 or g448 or g562 or g582 or g734 or g753 or g807 or g818 or g893 or g907 or g1062 or g1149 or g1243 or g1373 or g1383 or g1393 or g1446 or g1457 or g1464 or g1494 )
g881    ( g161 or g164 or g452 or g501 or g552 or g626 or g712 or g742 or g865 or g868 or g937 or g1043 or g1121 or g1164 or g1351 or g1461 or g1483 )
g882    ( g27 or g61 or g146 or g181 or g300 or g310 or g341 or g376 or g505 or g518 or g651 or g765 or g861 or g999 or g1037 or g1295 or g1315 or g1377 or g1453 or g1497 )
g883    ( g128 or g207 or g269 or g310 or g360 or g456 or g467 or g488 or g547 or g716 or g745 or g787 or g809 or g849 or g975 or g1030 or g1112 or g1336 or g1370 or g1468 or g1500 )
g884    ( g105 or g162 or g197 or g306 or g371 or g479 or g616 or g721 or g727 or g815 or g887 or g932 or g959 or g982 or g1091 or g1118 or g1156 or g1191 or g1204 or g1236 or g1318 or g1416 )
g885    ( g20 or g91 or g255 or g541 or g552 or g673 or g726 or g830 or g892 or g1071 or g1166 or g1203 or g1221 or g1235 or g1380 or g1388 or g1392 or g1449 or g1487 )
g886    ( g138 or g257 or g282 or g313 or g414 or g487 or g523 or g761 or g930 or g957 or g1000 or g1012 or g1017 or g1079 or g1275 or g1341 )
g887    ( g176 or g193 or g437 or g455 or g786 or g976 or g982 or g1008 or g1019 or g1020 or g1217 or g1301 or g1351 or g1418 )
g888    ( g60 or g88 or g165 or g234 or g252 or g298 or g488 or g595 or g727 or g763 or g764 or g803 or g999 or g1105 or g1124 or g1126 or g1179 or g1222 or g1313 or g1483 )
g889    ( g83 or g105 or g155 or g187 or g224 or g298 or g339 or g369 or g463 or g491 or g573 or g658 or g802 or g1037 or g1053 or g1055 or g1091 or g1152 or g1169 or g1211 or g1288 or g1307 or g1308 or g1322 or g1363 )
g890    ( g100 or g122 or g267 or g310 or g341 or g388 or g630 or g649 or g718 or g1145 or g1207 or g1237 or g1247 or g1389 or g1469 )
g891    ( g2 or g81 or g117 or g242 or g303 or g340 or g355 or g385 or g406 or g539 or g545 or g689 or g719 or g773 or g845 or g910 or g1179 or g1290 or g1398 or g1413 or g1431 )
g892    ( g1 or g77 or g172 or g216 or g283 or g308 or g340 or g355 or g448 or g459 or g486 or g495 or g576 or g739 or g760 or g841 or g972 or g1040 or g1154 or g1464 )
g893    ( g11 or g163 or g417 or g427 or g435 or g686 or g712 or g810 or g819 or g1069 or g1144 or g1223 or g1226 or g1318 or g1332 or g1429 )
g894    ( g60 or g392 or g395 or g471 or g504 or g514 or g525 or g538 or g595 or g699 or g967 or g1128 or g1305 or g1342 or g1407 or g1432 )
g895    ( g137 or g252 or g391 or g489 or g675 or g706 or g718 or g741 or g784 or g923 or g1049 or g1054 or g1118 or g1126 or g1239 or g1349 )
g896    ( g132 or g144 or g172 or g175 or g187 or g195 or g322 or g330 or g388 or g479 or g671 or g696 or g697 or g760 or g775 or g978 or g979 or g1056 or g1089 or g1127 or g1328 or g1369 or g1374 or g1419 or g1465 or g1478 )
g897    ( g84 or g105 or g219 or g291 or g318 or g468 or g484 or g631 or g731 or g823 or g866 or g935 or g1011 or g1037 or g1079 or g1085 or g1240 or g1493 )
g898    ( g20 or g87 or g133 or g192 or g277 or g348 or g823 or g842 or g851 or g951 or g986 or g1110 or g1247 or g1253 )
g899    ( g30 or g93 or g104 or g288 or g384 or g426 or g472 or g501 or g521 or g706 or g829 or g844 or g846 or g874 or g890 or g932 or g1008 or g1125 or g1281 or g1375 or g1380 or g1489 or g1492 )
g900    ( g62 or g88 or g126 or g205 or g211 or g279 or g307 or g383 or g488 or g600 or g652 or g768 or g903 or g909 or g937 or g975 or g1082 or g1088 or g1229 or g1261 or g1478 )
g901    ( g27 or g116 or g134 or g251 or g421 or g651 or g752 or g846 or g925 or g994 or g1073 or g1089 or g1110 or g1231 or g1306 or g1401 )
g902    ( g10 or g43 or g133 or g136 or g247 or g315 or g343 or g371 or g384 or g513 or g516 or g602 or g766 or g801 or g908 or g977 or g1113 or g1131 or g1136 or g1384 or g1412 or g1432 )
g903    ( g78 or g142 or g147 or g170 or g269 or g287 or g344 or g353 or g591 or g710 or g744 or g745 or g873 or g945 or g1004 or g1159 or g1232 or g1330 )
g904    ( g134 or g143 or g192 or g253 or g255 or g277 or g330 or g365 or g470 or g536 or g553 or g638 or g647 or g681 or g707 or g860 or g881 or g891 or g916 or g953 or g959 or g1045 or g1082 or g1095 or g1124 or g1141 or g1226 or g1239 or g1339 or g1369 )
g905    ( g6 or g145 or g147 or g196 or g205 or g212 or g237 or g306 or g345 or g475 or g530 or g536 or g543 or g547 or g617 or g775 or g1065 or g1108 or g1136 or g1166 or g1199 or g1209 or g1285 or g1350 or g1405 or g1447 or g1483 or g1488 )
g906    ( g1 or g33 or g193 or g370 or g398 or g448 or g546 or g766 or g809 or g848 or g852 or g1058 or g1063 or g1139 or g1189 or g1331 or g1384 or g1410 )
g907    ( g90 or g228 or g234 or g251 or g319 or g373 or g661 or g671 or g717 or g724 or g832 or g999 or g1005 or g1344 or g1477 )
g908    ( g29 or g157 or g317 or g345 or g388 or g408 or g427 or g504 or g535 or g604 or g719 or g799 or g818 or g825 or g845 or g906 or g909 or g1217 or g1218 or g1251 or g1282 or g1339 or g1440 )
g909    ( g88 or g386 or g491 or g660 or g686 or g700 or g829 or g1072 or g1089 or g1334 or g1367 )
g910    ( g21 or g177 or g204 or g273 or g374 or g421 or g473 or g547 or g577 or g595 or g603 or g631 or g652 or g724 or g906 or g937 or g1022 or g1077 or g1107 or g1205 or g1206 or g1437 )
g911    ( g1 or g111 or g133 or g185 or g221 or g290 or g292 or g352 or g381 or g409 or g511 or g536 or g692 or g716 or g729 or g816 or g912 or g948 or g1178 or g1221 or g1380 or g1456 )
g912    ( g207 or g231 or g327 or g406 or g466 or g502 or g521 or g716 or g812 or g1042 or g1118 or g1183 or g1193 or g1195 or g1372 or g1457 )
g913    ( g32 or g81 or g99 or g128 or g158 or g245 or g317 or g345 or g399 or g411 or g415 or g417 or g469 or g541 or g596 or g807 or g974 or g987 or g1288 or g1392 or g1396 or g1480 )
g914    ( g71 or g103 or g123 or g192 or g250 or g313 or g388 or g412 or g497 or g500 or g516 or g681 or g684 or g779 or g841 or g960 or g979 or g1160 or g1244 or g1310 or g1415 )
g915    ( g76 or g123 or g299 or g314 or g339 or g448 or g518 or g535 or g758 or g881 or g889 or g1034 or g1077 or g1122 or g1211 or g1245 or g1290 or g1292 )
g916    ( g157 or g179 or g310 or g387 or g391 or g406 or g535 or g591 or g691 or g828 or g864 or g1126 or g1133 or g1193 or g1205 or g1330 or g1337 or g1413 )
g917    ( g23 or g132 or g221 or g315 or g507 or g515 or g523 or g546 or g658 or g686 or g801 or g838 or g929 or g950 or g1073 or g1118 or g1233 or g1263 or g1277 )
g918    ( g49 or g53 or g168 or g229 or g253 or g315 or g330 or g525 or g537 or g567 or g577 or g699 or g838 or g877 or g882 or g959 or g1074 or g1111 or g1297 or g1380 or g1440 or g1479 or g1490 or g1491 )
g919    ( g4 or g178 or g212 or g497 or g544 or g597 or g822 or g833 or g859 or g1052 or g1075 or g1143 or g1170 or g1171 or g1244 or g1330 )
g920    ( g154 or g284 or g297 or g303 or g389 or g446 or g546 or g659 or g694 or g751 or g826 or g941 or g999 or g1132 or g1180 or g1183 or g1194 or g1198 or g1452 )
g921    ( g46 or g169 or g329 or g390 or g447 or g521 or g558 or g617 or g773 or g903 or g990 or g1045 or g1102 or g1157 or g1221 or g1408 or g1439 or g1447 or g1484 )
g922    ( g159 or g200 or g295 or g305 or g513 or g581 or g590 or g610 or g718 or g724 or g775 or g1256 or g1259 or g1265 or g1354 or g1377 or g1474 )
g923    ( g107 or g120 or g175 or g226 or g329 or g331 or g625 or g650 or g660 or g719 or g932 or g998 or g1057 or g1131 or g1291 or g1326 or g1420 )
g924    ( g245 or g250 or g298 or g410 or g441 or g491 or g516 or g580 or g654 or g669 or g849 or g886 or g919 or g961 or g1132 or g1367 or g1497 )
g925    ( g7 or g56 or g224 or g233 or g422 or g450 or g470 or g487 or g506 or g534 or g683 or g924 or g983 or g987 or g1025 or g1092 or g1150 or g1285 )
g926    ( g148 or g169 or g453 or g718 or g784 or g785 or g825 or g836 or g954 or g964 or g1014 or g1057 or g1093 or g1158 or g1194 or g1253 or g1273 or g1296 )
g927    ( g53 or g76 or g121 or g204 or g242 or g298 or g406 or g426 or g442 or g553 or g709 or g807 or g812 or g860 or g871 or g872 or g1050 or g1079 or g1102 or g1254 or g1290 or g1299 or g1390 or g1470 )
g928    ( g22 or g31 or g118 or g145 or g227 or g238 or g306 or g396 or g431 or g450 or g549 or g707 or g907 or g919 or g938 or g941 or g946 or g960 or g1068 or g1102 or g1129 or g1239 or g1283 or g1298 or g1373 or g1469 )
g929    ( g107 or g149 or g268 or g332 or g379 or g413 or g567 or g613 or g807 or g870 or g892 or g995 or g1041 or g1069 or g1113 or g1166 or g1182 or g1183 or g1236 or g1249 or g1360 or g1399 )
g930    ( g68 or g71 or g82 or g152 or g164 or g175 or g223 or g398 or g467 or g470 or g478 or g617 or g624 or g685 or g736 or g760 or g794 or g841 or g846 or g966 or g1009 or g1040 or g1047 or g1128 or g1160 or g1181 or g1323 or g1438 )
g931    ( g45 or g101 or g110 or g150 or g176 or g179 or g261 or g307 or g396 or g405 or g483 or g549 or g608 or g719 or g823 or g1012 or g1068 or g1132 or g1208 or g1249 or g1295 or g1296 or g1307 or g1358 or g1392 )
g932    ( g40 or g56 or g82 or g138 or g310 or g333 or g341 or g470 or g603 or g660 or g763 or g767 or g771 or g910 or g976 or g1018 or g1032 or g1139 or g1161 or g1171 or g1182 or g1428 or g1433 )
g933    ( g92 or g94 or g100 or g107 or g160 or g217 or g312 or g339 or g497 or g510 or g518 or g647 or g657 or g707 or g730 or g731 or g813 or g865 or g986 or g1025 or g1029 or g1039 or g1095 or g1141 or g1272 or g1336 or g1398 )
g934    ( g56 or g78 or g104 or g156 or g159 or g291 or g327 or g339 or g461 or g500 or g613 or g632 or g650 or g746 or g814 or g898 or g965 or g966 or g968 or g970 or g1047 or g1076 or g1122 or g1298 or g1331 or g1342 or g1367 or g1398 or g1431 )
