Gene1,Gene2,Type
g158,g913,+
g245,g913,+
g317,g913,+
g345,g913,+
g399,g913,+
g411,g913,+
g415,g913,+
g417,g913,+
g469,g913,+
g541,g913,+
g596,g913,+
g807,g913,+
g974,g913,+
g987,g913,+
g1288,g913,+
g1392,g913,+
g1396,g913,+
g1480,g913,+
g71,g914,+
g103,g914,+
g123,g914,+
g192,g914,+
g250,g914,+
g313,g914,+
g388,g914,+
g412,g914,+
g497,g914,+
g500,g914,+
g516,g914,+
g681,g914,+
g684,g914,+
g779,g914,+
g841,g914,+
g960,g914,+
g979,g914,+
g1160,g914,+
g1244,g914,+
g1310,g914,+
g1415,g914,+
g76,g915,+
g123,g915,+
g299,g915,+
g314,g915,+
g339,g915,+
g448,g915,+
g518,g915,+
g535,g915,+
g758,g915,+
g881,g915,+
g889,g915,+
g1034,g915,+
g1077,g915,+
g1122,g915,+
g1211,g915,+
g1245,g915,+
g1290,g915,+
g1292,g915,+
g157,g916,+
g179,g916,+
g310,g916,+
g387,g916,+
g391,g916,+
g406,g916,+
g535,g916,+
g591,g916,+
g691,g916,+
g828,g916,+
g864,g916,+
g1126,g916,+
g1133,g916,+
g1193,g916,+
g1205,g916,+
g1330,g916,+
g1337,g916,+
g1413,g916,+
g23,g917,+
g132,g917,+
g221,g917,+
g315,g917,+
g507,g917,+
g515,g917,+
g523,g917,+
g546,g917,+
g658,g917,+
g686,g917,+
g801,g917,+
g838,g917,+
g929,g917,+
g950,g917,+
g1073,g917,+
g1118,g917,+
g1233,g917,+
g1263,g917,+
g1277,g917,+
g49,g918,+
g53,g918,+
g168,g918,+
g229,g918,+
g253,g918,+
g315,g918,+
g330,g918,+
g525,g918,+
g537,g918,+
g567,g918,+
g577,g918,+
g699,g918,+
g838,g918,+
g877,g918,+
g882,g918,+
g959,g918,+
g1074,g918,+
g1111,g918,+
g1297,g918,+
g1380,g918,+
g1440,g918,+
g1479,g918,+
g1490,g918,+
g1491,g918,+
g4,g919,+
g178,g919,+
g212,g919,+
g497,g919,+
g544,g919,+
g597,g919,+
g822,g919,+
g833,g919,+
g859,g919,+
g1052,g919,+
g1075,g919,+
g1143,g919,+
g1170,g919,+
g1171,g919,+
g1244,g919,+
g1330,g919,+
g154,g920,+
g284,g920,+
g297,g920,+
g303,g920,+
g389,g920,+
g446,g920,+
g546,g920,+
g659,g920,+
g694,g920,+
g751,g920,+
g826,g920,+
g941,g920,+
g999,g920,+
g1132,g920,+
g1180,g920,+
g1183,g920,+
g1194,g920,+
g1198,g920,+
g1452,g920,+
g46,g921,+
g169,g921,+
g329,g921,+
g390,g921,+
g447,g921,+
g521,g921,+
g558,g921,+
g617,g921,+
g773,g921,+
g903,g921,+
g990,g921,+
g1045,g921,+
g1102,g921,+
g1157,g921,+
g1221,g921,+
g1408,g921,+
g1439,g921,+
g1447,g921,+
g1484,g921,+
g159,g922,+
g200,g922,+
g295,g922,+
g305,g922,+
g513,g922,+
g581,g922,+
g590,g922,+
g610,g922,+
g718,g922,+
g724,g922,+
g775,g922,+
g1256,g922,+
g1259,g922,+
g1265,g922,+
g1354,g922,+
g1377,g922,+
g1474,g922,+
g107,g923,+
g120,g923,+
g175,g923,+
g226,g923,+
g329,g923,+
g331,g923,+
g625,g923,+
g650,g923,+
g660,g923,+
g719,g923,+
g932,g923,+
g998,g923,+
g1057,g923,+
g1131,g923,+
g1291,g923,+
g1326,g923,+
g1420,g923,+
g245,g924,+
g250,g924,+
g298,g924,+
g410,g924,+
g441,g924,+
g491,g924,+
g516,g924,+
g580,g924,+
g654,g924,+
g669,g924,+
g849,g924,+
g886,g924,+
g919,g924,+
g961,g924,+
g1132,g924,+
g1367,g924,+
g1497,g924,+
g7,g925,+
g56,g925,+
g224,g925,+
g233,g925,+
g422,g925,+
g450,g925,+
g470,g925,+
g487,g925,+
g506,g925,+
g534,g925,+
g683,g925,+
g924,g925,+
g983,g925,+
g987,g925,+
g1025,g925,+
g1092,g925,+
g1150,g925,+
g1285,g925,+
g148,g926,+
g169,g926,+
g453,g926,+
g718,g926,+
g784,g926,+
g785,g926,+
g825,g926,+
g836,g926,+
g954,g926,+
g964,g926,+
g1014,g926,+
g1057,g926,+
g1093,g926,+
g1158,g926,+
g1194,g926,+
g1253,g926,+
g1273,g926,+
g1296,g926,+
g53,g927,+
g76,g927,+
g121,g927,+
g204,g927,+
g242,g927,+
g298,g927,+
g406,g927,+
g426,g927,+
g442,g927,+
g553,g927,+
g709,g927,+
g807,g927,+
g812,g927,+
g860,g927,+
g871,g927,+
g872,g927,+
g1050,g927,+
g1079,g927,+
g1102,g927,+
g1254,g927,+
g1290,g927,+
g1299,g927,+
g1390,g927,+
g1470,g927,+
g22,g928,+
g31,g928,+
g118,g928,+
g145,g928,+
g227,g928,+
g238,g928,+
g306,g928,+
g396,g928,+
g431,g928,+
g450,g928,+
g549,g928,+
g707,g928,+
g907,g928,+
g919,g928,+
g938,g928,+
g941,g928,+
g946,g928,+
g960,g928,+
g1068,g928,+
g1102,g928,+
g1129,g928,+
g1239,g928,+
g1283,g928,+
g1298,g928,+
g1373,g928,+
g1469,g928,+
g107,g929,+
g149,g929,+
g268,g929,+
g332,g929,+
g379,g929,+
g413,g929,+
g567,g929,+
g613,g929,+
g807,g929,+
g870,g929,+
g892,g929,+
g995,g929,+
g1041,g929,+
g1069,g929,+
g1113,g929,+
g1166,g929,+
g1182,g929,+
g1183,g929,+
g1236,g929,+
g1249,g929,+
g1360,g929,+
g1399,g929,+
g68,g930,+
g71,g930,+
g82,g930,+
g152,g930,+
g164,g930,+
g175,g930,+
g223,g930,+
g398,g930,+
g467,g930,+
g470,g930,+
g478,g930,+
g617,g930,+
g624,g930,+
g685,g930,+
g736,g930,+
g760,g930,+
g794,g930,+
g841,g930,+
g846,g930,+
g966,g930,+
g1009,g930,+
g1040,g930,+
g1047,g930,+
g1128,g930,+
g1160,g930,+
g1181,g930,+
g1323,g930,+
g1438,g930,+
g45,g931,+
g101,g931,+
g110,g931,+
g150,g931,+
g176,g931,+
g179,g931,+
g261,g931,+
g307,g931,+
g396,g931,+
g405,g931,+
g483,g931,+
g549,g931,+
g608,g931,+
g719,g931,+
g823,g931,+
g1012,g931,+
g1068,g931,+
g1132,g931,+
g1208,g931,+
g1249,g931,+
g1295,g931,+
g1296,g931,+
g1307,g931,+
g1358,g931,+
g1392,g931,+
g40,g932,+
g56,g932,+
g82,g932,+
g138,g932,+
g310,g932,+
g333,g932,+
g341,g932,+
g470,g932,+
g603,g932,+
g660,g932,+
g763,g932,+
g767,g932,+
g771,g932,+
g910,g932,+
g976,g932,+
g1018,g932,+
g1032,g932,+
g1139,g932,+
g1161,g932,+
g1171,g932,+
g1182,g932,+
g1428,g932,+
g1433,g932,+
g92,g933,+
g94,g933,+
g100,g933,+
g107,g933,+
g160,g933,+
g217,g933,+
g312,g933,+
g339,g933,+
g497,g933,+
g510,g933,+
g518,g933,+
g647,g933,+
g657,g933,+
g707,g933,+
g730,g933,+
g731,g933,+
g813,g933,+
g865,g933,+
g986,g933,+
g1025,g933,+
g1029,g933,+
g1039,g933,+
g1095,g933,+
g1141,g933,+
g1272,g933,+
g1336,g933,+
g1398,g933,+
g56,g934,+
g78,g934,+
g104,g934,+
g156,g934,+
g159,g934,+
g291,g934,+
g327,g934,+
g339,g934,+
g461,g934,+
g500,g934,+
g613,g934,+
g632,g934,+
g650,g934,+
g746,g934,+
g814,g934,+
g898,g934,+
g965,g934,+
g966,g934,+
g968,g934,+
g970,g934,+
g1047,g934,+
g1076,g934,+
g1122,g934,+
g1298,g934,+
g1331,g934,+
g1342,g934,+
g1367,g934,+
g1398,g934,+
g1431,g934,+
g18,g935,+
g72,g935,+
g96,g935,+
g218,g935,+
g250,g935,+
g352,g935,+
g526,g935,+
g609,g935,+
g663,g935,+
g798,g935,+
g1033,g935,+
g1118,g935,+
g1169,g935,+
g1221,g935,+
g1232,g935,+
g1237,g935,+
g1260,g935,+
g1445,g935,+
g1479,g935,+
g37,g936,+
g96,g936,+
g120,g936,+
g150,g936,+
g252,g936,+
g327,g936,+
g427,g936,+
g451,g936,+
g642,g936,+
g827,g936,+
g875,g936,+
g1238,g936,+
g1267,g936,+
g1306,g936,+
g1452,g936,+
g103,g937,+
g130,g937,+
g352,g937,+
g373,g937,+
g411,g937,+
g445,g937,+
g504,g937,+
g527,g937,+
g625,g937,+
g640,g937,+
g802,g937,+
g931,g937,+
g1037,g937,+
g1060,g937,+
g1114,g937,+
g1264,g937,+
g1369,g937,+
g98,g938,+
g173,g938,+
g194,g938,+
g303,g938,+
g454,g938,+
g462,g938,+
g490,g938,+
g822,g938,+
g879,g938,+
g884,g938,+
g1112,g938,+
g1222,g938,+
g1235,g938,+
g1318,g938,+
g1339,g938,+
g47,g939,+
g67,g939,+
g102,g939,+
g136,g939,+
g243,g939,+
g261,g939,+
g283,g939,+
g360,g939,+
g488,g939,+
g588,g939,+
g712,g939,+
g804,g939,+
g838,g939,+
g840,g939,+
g934,g939,+
g947,g939,+
g991,g939,+
g1030,g939,+
g1147,g939,+
g1186,g939,+
g1275,g939,+
g17,g940,+
g60,g940,+
g62,g940,+
g150,g940,+
g336,g940,+
g386,g940,+
g477,g940,+
g535,g940,+
g548,g940,+
g575,g940,+
g659,g940,+
g677,g940,+
g750,g940,+
g799,g940,+
g904,g940,+
g964,g940,+
g1022,g940,+
g1166,g940,+
g1258,g940,+
g1331,g940,+
g1343,g940,+
g53,g941,+
g106,g941,+
g116,g941,+
g268,g941,+
g392,g941,+
g418,g941,+
g456,g941,+
g510,g941,+
g586,g941,+
g800,g941,+
g1052,g941,+
g1196,g941,+
g1222,g941,+
g1230,g941,+
g1280,g941,+
g1305,g941,+
g1309,g941,+
g1327,g941,+
g18,g942,+
g23,g942,+
g110,g942,+
g157,g942,+
g188,g942,+
g194,g942,+
g250,g942,+
g435,g942,+
g496,g942,+
g607,g942,+
g770,g942,+
g797,g942,+
g871,g942,+
g903,g942,+
g1115,g942,+
g1134,g942,+
g1159,g942,+
g1252,g942,+
g1282,g942,+
g1304,g942,+
g1463,g942,+
g54,g943,+
g138,g943,+
g331,g943,+
g341,g943,+
g363,g943,+
g374,g943,+
g452,g943,+
g469,g943,+
g576,g943,+
g598,g943,+
g622,g943,+
g649,g943,+
g707,g943,+
g763,g943,+
g819,g943,+
g884,g943,+
g930,g943,+
g948,g943,+
g961,g943,+
g996,g943,+
g997,g943,+
g1126,g943,+
g1479,g943,+
g1480,g943,+
g169,g944,+
g255,g944,+
g419,g944,+
g454,g944,+
g671,g944,+
g679,g944,+
g738,g944,+
g828,g944,+
g903,g944,+
g1023,g944,+
g1102,g944,+
g1125,g944,+
g1167,g944,+
g1280,g944,+
g1423,g944,+
g1488,g944,+
g1,g945,+
g51,g945,+
g96,g945,+
g330,g945,+
g404,g945,+
g463,g945,+
g583,g945,+
g601,g945,+
g609,g945,+
g629,g945,+
g704,g945,+
g713,g945,+
g736,g945,+
g988,g945,+
g1056,g945,+
g1061,g945,+
g1070,g945,+
g1143,g945,+
g1180,g945,+
g1190,g945,+
g1203,g945,+
g1232,g945,+
g1392,g945,+
g1394,g945,+
g81,g946,+
g93,g946,+
g103,g946,+
g363,g946,+
g368,g946,+
g436,g946,+
g447,g946,+
g705,g946,+
g1037,g946,+
g1189,g946,+
g1228,g946,+
g1321,g946,+
g1334,g946,+
g1382,g946,+
g30,g947,+
g64,g947,+
g125,g947,+
g206,g947,+
g290,g947,+
g298,g947,+
g397,g947,+
g493,g947,+
g537,g947,+
g739,g947,+
g763,g947,+
g882,g947,+
g978,g947,+
g1005,g947,+
g1042,g947,+
g1079,g947,+
g1166,g947,+
g1327,g947,+
g1392,g947,+
g1450,g947,+
g1474,g947,+
g85,g948,+
g117,g948,+
g162,g948,+
g172,g948,+
g185,g948,+
g276,g948,+
g426,g948,+
g515,g948,+
g570,g948,+
g626,g948,+
g666,g948,+
g748,g948,+
g820,g948,+
g840,g948,+
g842,g948,+
g1000,g948,+
g1094,g948,+
g1142,g948,+
g1168,g948,+
g1185,g948,+
g1197,g948,+
g1359,g948,+
g1374,g948,+
g1379,g948,+
g1400,g948,+
g550,g949,+
g586,g949,+
g605,g949,+
g656,g949,+
g1232,g949,+
g1317,g949,+
g1387,g949,+
g65,g950,+
g316,g950,+
g371,g950,+
g386,g950,+
g499,g950,+
g547,g950,+
g639,g950,+
g662,g950,+
g741,g950,+
g780,g950,+
g810,g950,+
g837,g950,+
g920,g950,+
g1074,g950,+
g1143,g950,+
g1281,g950,+
g1325,g950,+
g1375,g950,+
g1421,g950,+
g137,g951,+
g283,g951,+
g385,g951,+
g582,g951,+
g588,g951,+
g611,g951,+
g691,g951,+
g744,g951,+
g807,g951,+
g818,g951,+
g824,g951,+
g877,g951,+
g1049,g951,+
g1127,g951,+
g1249,g951,+
g1302,g951,+
g1347,g951,+
g1351,g951,+
g52,g952,+
g59,g952,+
g243,g952,+
g338,g952,+
g608,g952,+
g627,g952,+
g629,g952,+
g652,g952,+
g969,g952,+
g976,g952,+
g1034,g952,+
g1091,g952,+
g1128,g952,+
g1157,g952,+
g1208,g952,+
g1423,g952,+
g1455,g952,+
g26,g953,+
g44,g953,+
g97,g953,+
g182,g953,+
g215,g953,+
g417,g953,+
g514,g953,+
g590,g953,+
g681,g953,+
g729,g953,+
g755,g953,+
g837,g953,+
g859,g953,+
g930,g953,+
g1036,g953,+
g1057,g953,+
g1166,g953,+
g1191,g953,+
g1262,g953,+
g1308,g953,+
g1409,g953,+
g355,g954,+
g447,g954,+
g556,g954,+
g564,g954,+
g682,g954,+
g685,g954,+
g776,g954,+
g802,g954,+
g920,g954,+
g935,g954,+
g998,g954,+
g1067,g954,+
g1272,g954,+
g1444,g954,+
g42,g955,+
g63,g955,+
g100,g955,+
g173,g955,+
g349,g955,+
g405,g955,+
g462,g955,+
g623,g955,+
g641,g955,+
g830,g955,+
g903,g955,+
g984,g955,+
g991,g955,+
g1039,g955,+
g1094,g955,+
g1271,g955,+
g1383,g955,+
g1412,g955,+
g1455,g955,+
g103,g956,+
g162,g956,+
g207,g956,+
g210,g956,+
g228,g956,+
g261,g956,+
g443,g956,+
g564,g956,+
g922,g956,+
g940,g956,+
g1010,g956,+
g1014,g956,+
g1055,g956,+
g1105,g956,+
g1126,g956,+
g1158,g956,+
g1274,g956,+
g1390,g956,+
g1459,g956,+
g3,g957,+
g87,g957,+
g211,g957,+
g214,g957,+
g261,g957,+
g389,g957,+
g474,g957,+
g540,g957,+
g543,g957,+
g671,g957,+
g675,g957,+
g816,g957,+
g911,g957,+
g1024,g957,+
g1080,g957,+
g1126,g957,+
g1186,g957,+
g1291,g957,+
g1334,g957,+
g1353,g957,+
g1380,g957,+
g63,g958,+
g177,g958,+
g256,g958,+
g296,g958,+
g337,g958,+
g401,g958,+
g512,g958,+
g588,g958,+
g609,g958,+
g637,g958,+
g732,g958,+
g998,g958,+
g1018,g958,+
g1027,g958,+
g1154,g958,+
g1172,g958,+
g1186,g958,+
g1282,g958,+
g1342,g958,+
g1344,g958,+
g1413,g958,+
g1467,g958,+
g18,g959,+
g119,g959,+
g168,g959,+
g172,g959,+
g222,g959,+
g321,g959,+
g331,g959,+
g349,g959,+
g407,g959,+
g615,g959,+
g667,g959,+
g813,g959,+
g816,g959,+
g1005,g959,+
g1081,g959,+
g1165,g959,+
g1173,g959,+
g1182,g959,+
g1189,g959,+
g1216,g959,+
g1230,g959,+
g1252,g959,+
g1331,g959,+
g1386,g959,+
g1394,g959,+
g1420,g959,+
g1496,g959,+
g4,g960,+
g178,g960,+
g276,g960,+
g339,g960,+
g495,g960,+
g497,g960,+
g591,g960,+
g606,g960,+
g661,g960,+
g843,g960,+
g993,g960,+
g1148,g960,+
g1164,g960,+
g1165,g960,+
g1168,g960,+
g1224,g960,+
g1229,g960,+
g1231,g960,+
g1250,g960,+
g1394,g960,+
g1417,g960,+
g1497,g960,+
g64,g961,+
g78,g961,+
g160,g961,+
g251,g961,+
g453,g961,+
g499,g961,+
g552,g961,+
g738,g961,+
g910,g961,+
g1040,g961,+
g1052,g961,+
g1094,g961,+
g1150,g961,+
g1176,g961,+
g1194,g961,+
g1252,g961,+
g1411,g961,+
g1418,g961,+
g1427,g961,+
g1434,g961,+
g1445,g961,+
g204,g962,+
g323,g962,+
g761,g962,+
g820,g962,+
g851,g962,+
g855,g962,+
g907,g962,+
g959,g962,+
g1128,g962,+
g1171,g962,+
g1283,g962,+
g1357,g962,+
g1461,g962,+
g1497,g962,+
g59,g963,+
g76,g963,+
g139,g963,+
g260,g963,+
g277,g963,+
g333,g963,+
g380,g963,+
g480,g963,+
g508,g963,+
g574,g963,+
g584,g963,+
g704,g963,+
g708,g963,+
g806,g963,+
g917,g963,+
g968,g963,+
g990,g963,+
g1037,g963,+
g1243,g963,+
g1255,g963,+
g1305,g963,+
g1309,g963,+
g1343,g963,+
g1415,g963,+
g2,g964,+
g23,g964,+
g107,g964,+
g164,g964,+
g214,g964,+
g239,g964,+
g362,g964,+
g374,g964,+
g418,g964,+
g501,g964,+
g590,g964,+
g728,g964,+
g761,g964,+
g867,g964,+
g918,g964,+
g993,g964,+
g1086,g964,+
g1134,g964,+
g1223,g964,+
g1233,g964,+
g1257,g964,+
g1280,g964,+
g1300,g964,+
g1368,g964,+
g1400,g964,+
g1417,g964,+
g1424,g964,+
g33,g965,+
g93,g965,+
g197,g965,+
g204,g965,+
g214,g965,+
g291,g965,+
g517,g965,+
g604,g965,+
g696,g965,+
g785,g965,+
g802,g965,+
g974,g965,+
g1133,g965,+
g1277,g965,+
g1382,g965,+
g1392,g965,+
g30,g966,+
g134,g966,+
g197,g966,+
g199,g966,+
g262,g966,+
g272,g966,+
g306,g966,+
g395,g966,+
g398,g966,+
g442,g966,+
g519,g966,+
g564,g966,+
g602,g966,+
g679,g966,+
g694,g966,+
g826,g966,+
g838,g966,+
g929,g966,+
g944,g966,+
g1011,g966,+
g1015,g966,+
g1023,g966,+
g1092,g966,+
g1098,g966,+
g1149,g966,+
g1182,g966,+
g1220,g966,+
g1417,g966,+
g134,g967,+
g161,g967,+
g328,g967,+
g341,g967,+
g351,g967,+
g362,g967,+
g398,g967,+
g586,g967,+
g647,g967,+
g681,g967,+
g711,g967,+
g955,g967,+
g1033,g967,+
g1055,g967,+
g1119,g967,+
g1149,g967,+
g1206,g967,+
g1362,g967,+
g1431,g967,+
g1448,g967,+
g1458,g967,+
g91,g968,+
g109,g968,+
g195,g968,+
g293,g968,+
g319,g968,+
g355,g968,+
g389,g968,+
g463,g968,+
g525,g968,+
g573,g968,+
g581,g968,+
g665,g968,+
g729,g968,+
g870,g968,+
g1013,g968,+
g1017,g968,+
g1036,g968,+
g1132,g968,+
g1214,g968,+
g1263,g968,+
g1284,g968,+
g1344,g968,+
g1498,g968,+
g16,g969,+
g47,g969,+
g320,g969,+
g356,g969,+
g357,g969,+
g381,g969,+
g442,g969,+
g553,g969,+
g570,g969,+
g651,g969,+
g717,g969,+
g790,g969,+
g795,g969,+
g821,g969,+
g893,g969,+
g1096,g969,+
g1148,g969,+
g1473,g969,+
g1499,g969,+
g56,g970,+
g61,g970,+
g284,g970,+
g516,g970,+
g519,g970,+
g523,g970,+
g569,g970,+
g622,g970,+
g683,g970,+
g749,g970,+
g968,g970,+
g1152,g970,+
g1154,g970,+
g1155,g970,+
g1165,g970,+
g1276,g970,+
g1382,g970,+
g1398,g970,+
g1413,g970,+
g1485,g970,+
g56,g971,+
g111,g971,+
g115,g971,+
g222,g971,+
g276,g971,+
g294,g971,+
g315,g971,+
g346,g971,+
g393,g971,+
g595,g971,+
g675,g971,+
g817,g971,+
g878,g971,+
g893,g971,+
g1002,g971,+
g1020,g971,+
g1069,g971,+
g1184,g971,+
g1203,g971,+
g1210,g971,+
g1227,g971,+
g1254,g971,+
g1361,g971,+
g1396,g971,+
g84,g972,+
g89,g972,+
g145,g972,+
g203,g972,+
g418,g972,+
g436,g972,+
g584,g972,+
g615,g972,+
g737,g972,+
g883,g972,+
g1045,g972,+
g1232,g972,+
g1233,g972,+
g1445,g972,+
g1464,g972,+
g30,g973,+
g35,g973,+
g124,g973,+
g132,g973,+
g285,g973,+
g393,g973,+
g497,g973,+
g527,g973,+
g732,g973,+
g818,g973,+
g834,g973,+
g865,g973,+
g867,g973,+
g904,g973,+
g1136,g973,+
g1145,g973,+
g1292,g973,+
g1318,g973,+
g1340,g973,+
g1450,g973,+
g70,g974,+
g126,g974,+
g139,g974,+
g318,g974,+
g330,g974,+
g370,g974,+
g440,g974,+
g454,g974,+
g461,g974,+
g464,g974,+
g495,g974,+
g504,g974,+
g563,g974,+
g601,g974,+
g680,g974,+
g786,g974,+
g979,g974,+
g1133,g974,+
g1249,g974,+
g1362,g974,+
g1461,g974,+
g49,g975,+
g115,g975,+
g184,g975,+
g220,g975,+
g328,g975,+
g335,g975,+
g358,g975,+
g371,g975,+
g436,g975,+
g693,g975,+
g701,g975,+
g768,g975,+
g778,g975,+
g1006,g975,+
g1128,g975,+
g1132,g975,+
g1170,g975,+
g1274,g975,+
g1290,g975,+
g1493,g975,+
g90,g976,+
g104,g976,+
g134,g976,+
g524,g976,+
g553,g976,+
g694,g976,+
g735,g976,+
g844,g976,+
g879,g976,+
g1102,g976,+
g1149,g976,+
g1272,g976,+
g1292,g976,+
g1357,g976,+
g1404,g976,+
g1491,g976,+
g61,g977,+
g109,g977,+
g123,g977,+
g162,g977,+
g164,g977,+
g367,g977,+
g395,g977,+
g398,g977,+
g450,g977,+
g495,g977,+
g617,g977,+
g708,g977,+
g955,g977,+
g997,g977,+
g1222,g977,+
g1234,g977,+
g1293,g977,+
g1328,g977,+
g1412,g977,+
g1457,g977,+
g56,g978,+
g366,g978,+
g374,g978,+
g672,g978,+
g711,g978,+
g738,g978,+
g751,g978,+
g824,g978,+
g959,g978,+
g1147,g978,+
g1153,g978,+
g1181,g978,+
g1234,g978,+
g1334,g978,+
g1425,g978,+
g1451,g978,+
g1491,g978,+
g169,g979,+
g300,g979,+
g308,g979,+
g339,g979,+
g406,g979,+
g454,g979,+
g723,g979,+
g745,g979,+
g860,g979,+
g993,g979,+
g1394,g979,+
g1462,g979,+
g9,g980,+
g82,g980,+
g127,g980,+
g131,g980,+
g153,g980,+
g159,g980,+
g342,g980,+
g697,g980,+
g723,g980,+
g773,g980,+
g860,g980,+
g865,g980,+
g1175,g980,+
g1282,g980,+
g1286,g980,+
g20,g981,+
g201,g981,+
g223,g981,+
g270,g981,+
g352,g981,+
g454,g981,+
g478,g981,+
g534,g981,+
g565,g981,+
g568,g981,+
g602,g981,+
g648,g981,+
g705,g981,+
g756,g981,+
g863,g981,+
g894,g981,+
g960,g981,+
g979,g981,+
g1014,g981,+
g1015,g981,+
g1329,g981,+
g75,g982,+
g265,g982,+
g324,g982,+
g426,g982,+
g661,g982,+
g665,g982,+
g689,g982,+
g826,g982,+
g843,g982,+
g889,g982,+
g1215,g982,+
g1343,g982,+
g1352,g982,+
g1362,g982,+
g1399,g982,+
g1459,g982,+
g1489,g982,+
g30,g983,+
g234,g983,+
g283,g983,+
g353,g983,+
g385,g983,+
g631,g983,+
g670,g983,+
g710,g983,+
g722,g983,+
g730,g983,+
g792,g983,+
g827,g983,+
g852,g983,+
g903,g983,+
g914,g983,+
g1028,g983,+
g1077,g983,+
g1080,g983,+
g1082,g983,+
g1134,g983,+
g1200,g983,+
g1210,g983,+
g1323,g983,+
g1332,g983,+
g1361,g983,+
g1398,g983,+
g1417,g983,+
g133,g984,+
g159,g984,+
g210,g984,+
g248,g984,+
g292,g984,+
g293,g984,+
g317,g984,+
g361,g984,+
g383,g984,+
g418,g984,+
g453,g984,+
g499,g984,+
g556,g984,+
g575,g984,+
g714,g984,+
g774,g984,+
g815,g984,+
g859,g984,+
g870,g984,+
g932,g984,+
g975,g984,+
g993,g984,+
g1032,g984,+
g1102,g984,+
g1122,g984,+
g1190,g984,+
g1245,g984,+
g1382,g984,+
g1430,g984,+
g1456,g984,+
g41,g985,+
g66,g985,+
g103,g985,+
g216,g985,+
g222,g985,+
g309,g985,+
g520,g985,+
g529,g985,+
g561,g985,+
g610,g985,+
g626,g985,+
g633,g985,+
g698,g985,+
g739,g985,+
g796,g985,+
g826,g985,+
g828,g985,+
g865,g985,+
g888,g985,+
g895,g985,+
g983,g985,+
g1023,g985,+
g1025,g985,+
g1027,g985,+
g1235,g985,+
g1282,g985,+
g1333,g985,+
g1407,g985,+
g437,g986,+
g453,g986,+
g526,g986,+
g569,g986,+
g630,g986,+
g641,g986,+
g667,g986,+
g751,g986,+
g782,g986,+
g815,g986,+
g867,g986,+
g902,g986,+
g984,g986,+
g1017,g986,+
g1293,g986,+
g1346,g986,+
g1358,g986,+
g1389,g986,+
g251,g987,+
g392,g987,+
g546,g987,+
g657,g987,+
g675,g987,+
g777,g987,+
g800,g987,+
g892,g987,+
g897,g987,+
g1011,g987,+
g1184,g987,+
g1185,g987,+
g1209,g987,+
g1240,g987,+
g1258,g987,+
g1283,g987,+
g1309,g987,+
g1317,g987,+
g1343,g987,+
g127,g988,+
g267,g988,+
g356,g988,+
g425,g988,+
g475,g988,+
g562,g988,+
g646,g988,+
g655,g988,+
g792,g988,+
g940,g988,+
g1015,g988,+
g1044,g988,+
g1168,g988,+
g1302,g988,+
g1364,g988,+
g1478,g988,+
g50,g989,+
g83,g989,+
g179,g989,+
g331,g989,+
g500,g989,+
g513,g989,+
g546,g989,+
g591,g989,+
g681,g989,+
g848,g989,+
g862,g989,+
g923,g989,+
g940,g989,+
g1026,g989,+
g1065,g989,+
g1089,g989,+
g1177,g989,+
g1197,g989,+
g1434,g989,+
g42,g990,+
g133,g990,+
g138,g990,+
g179,g990,+
g205,g990,+
g243,g990,+
g247,g990,+
g291,g990,+
g297,g990,+
g366,g990,+
g495,g990,+
g500,g990,+
g658,g990,+
g725,g990,+
g756,g990,+
g767,g990,+
g820,g990,+
g891,g990,+
g908,g990,+
g1061,g990,+
g1066,g990,+
g1286,g990,+
g1316,g990,+
g1377,g990,+
g1399,g990,+
g1416,g990,+
g3,g991,+
g86,g991,+
g185,g991,+
g258,g991,+
g375,g991,+
g400,g991,+
g409,g991,+
g416,g991,+
g460,g991,+
g496,g991,+
g570,g991,+
g580,g991,+
g691,g991,+
g769,g991,+
g838,g991,+
g839,g991,+
g1027,g991,+
g1084,g991,+
g1105,g991,+
g1161,g991,+
g1246,g991,+
g1247,g991,+
g1262,g991,+
g1329,g991,+
g1416,g991,+
g26,g992,+
g73,g992,+
g151,g992,+
g326,g992,+
g485,g992,+
g519,g992,+
g528,g992,+
g589,g992,+
g736,g992,+
g773,g992,+
g882,g992,+
g1019,g992,+
g1215,g992,+
g1345,g992,+
g1419,g992,+
g1448,g992,+
g31,g993,+
g55,g993,+
g98,g993,+
g165,g993,+
g222,g993,+
g273,g993,+
g417,g993,+
g436,g993,+
g468,g993,+
g487,g993,+
g530,g993,+
g576,g993,+
g671,g993,+
g679,g993,+
g743,g993,+
g793,g993,+
g798,g993,+
g816,g993,+
g975,g993,+
g1033,g993,+
g1086,g993,+
g1107,g993,+
g1116,g993,+
g1355,g993,+
g1356,g993,+
g1427,g993,+
g1431,g993,+
g275,g994,+
g381,g994,+
g477,g994,+
g505,g994,+
g650,g994,+
g687,g994,+
g751,g994,+
g812,g994,+
g833,g994,+
g884,g994,+
g999,g994,+
g1148,g994,+
g1170,g994,+
g1289,g994,+
g1305,g994,+
g1309,g994,+
g1331,g994,+
g1348,g994,+
g1361,g994,+
g1482,g994,+
g1487,g994,+
g176,g995,+
g253,g995,+
g277,g995,+
g324,g995,+
g327,g995,+
g337,g995,+
g445,g995,+
g504,g995,+
g545,g995,+
g570,g995,+
g572,g995,+
g574,g995,+
g583,g995,+
