Gene1,Gene2,Type
g384,g791,+
g524,g791,+
g701,g791,+
g781,g791,+
g782,g791,+
g783,g791,+
g784,g791,+
g785,g791,+
g792,g791,+
g797,g791,+
g798,g791,+
g800,g791,+
g801,g791,+
g867,g791,+
g1103,g791,+
g1475,g791,+
g442,g792,+
g785,g792,+
g786,g792,+
g787,g792,+
g789,g792,+
g791,g792,+
g795,g792,+
g796,g792,+
g799,g792,+
g800,g792,+
g801,g792,+
g802,g792,+
g1307,g792,+
g1392,g792,+
g1410,g792,+
g6,g793,+
g152,g793,+
g583,g793,+
g691,g793,+
g785,g793,+
g786,g793,+
g787,g793,+
g788,g793,+
g789,g793,+
g794,g793,+
g797,g793,+
g798,g793,+
g803,g793,+
g852,g793,+
g949,g793,+
g1046,g793,+
g1198,g793,+
g1221,g793,+
g1226,g793,+
g1352,g793,+
g62,g794,+
g86,g794,+
g710,g794,+
g760,g794,+
g786,g794,+
g793,g794,+
g795,g794,+
g796,g794,+
g797,g794,+
g799,g794,+
g803,g794,+
g804,g794,+
g1007,g794,+
g1281,g794,+
g1387,g794,+
g203,g795,+
g403,g795,+
g785,g795,+
g786,g795,+
g788,g795,+
g792,g795,+
g794,g795,+
g796,g795,+
g799,g795,+
g800,g795,+
g803,g795,+
g805,g795,+
g927,g795,+
g1004,g795,+
g1020,g795,+
g1232,g795,+
g1322,g795,+
g1390,g795,+
g1408,g795,+
g139,g796,+
g293,g796,+
g417,g796,+
g456,g796,+
g473,g796,+
g499,g796,+
g572,g796,+
g786,g796,+
g787,g796,+
g790,g796,+
g792,g796,+
g794,g796,+
g795,g796,+
g799,g796,+
g800,g796,+
g802,g796,+
g806,g796,+
g807,g796,+
g889,g796,+
g900,g796,+
g1260,g796,+
g1340,g796,+
g36,g797,+
g270,g797,+
g280,g797,+
g307,g797,+
g324,g797,+
g403,g797,+
g653,g797,+
g789,g797,+
g791,g797,+
g793,g797,+
g794,g797,+
g799,g797,+
g801,g797,+
g802,g797,+
g805,g797,+
g877,g797,+
g886,g797,+
g888,g797,+
g920,g797,+
g1046,g797,+
g1189,g797,+
g1259,g797,+
g15,g798,+
g563,g798,+
g623,g798,+
g675,g798,+
g773,g798,+
g789,g798,+
g791,g798,+
g793,g798,+
g801,g798,+
g802,g798,+
g803,g798,+
g804,g798,+
g877,g798,+
g978,g798,+
g1176,g798,+
g1261,g798,+
g419,g799,+
g440,g799,+
g733,g799,+
g789,g799,+
g792,g799,+
g794,g799,+
g795,g799,+
g796,g799,+
g797,g799,+
g801,g799,+
g804,g799,+
g805,g799,+
g807,g799,+
g808,g799,+
g809,g799,+
g1211,g799,+
g1443,g799,+
g1453,g799,+
g1478,g799,+
g101,g800,+
g117,g800,+
g126,g800,+
g281,g800,+
g402,g800,+
g495,g800,+
g524,g800,+
g679,g800,+
g740,g800,+
g790,g800,+
g791,g800,+
g792,g800,+
g795,g800,+
g796,g800,+
g801,g800,+
g802,g800,+
g804,g800,+
g805,g800,+
g807,g800,+
g809,g800,+
g1142,g800,+
g390,g801,+
g663,g801,+
g774,g801,+
g791,g801,+
g792,g801,+
g797,g801,+
g798,g801,+
g799,g801,+
g800,g801,+
g802,g801,+
g803,g801,+
g806,g801,+
g807,g801,+
g876,g801,+
g1034,g801,+
g1039,g801,+
g1148,g801,+
g1478,g801,+
g41,g802,+
g334,g802,+
g602,g802,+
g792,g802,+
g796,g802,+
g797,g802,+
g798,g802,+
g800,g802,+
g801,g802,+
g803,g802,+
g804,g802,+
g805,g802,+
g806,g802,+
g807,g802,+
g811,g802,+
g812,g802,+
g1042,g802,+
g1111,g802,+
g1197,g802,+
g1269,g802,+
g1361,g802,+
g789,g803,+
g793,g803,+
g794,g803,+
g795,g803,+
g798,g803,+
g801,g803,+
g802,g803,+
g804,g803,+
g805,g803,+
g806,g803,+
g807,g803,+
g808,g803,+
g809,g803,+
g812,g803,+
g813,g803,+
g911,g803,+
g915,g803,+
g925,g803,+
g1162,g803,+
g1209,g803,+
g1219,g803,+
g77,g804,+
g187,g804,+
g195,g804,+
g299,g804,+
g551,g804,+
g794,g804,+
g798,g804,+
g799,g804,+
g800,g804,+
g802,g804,+
g803,g804,+
g806,g804,+
g807,g804,+
g808,g804,+
g810,g804,+
g812,g804,+
g813,g804,+
g814,g804,+
g945,g804,+
g1299,g804,+
g1371,g804,+
g1381,g804,+
g219,g805,+
g240,g805,+
g356,g805,+
g569,g805,+
g723,g805,+
g779,g805,+
g781,g805,+
g795,g805,+
g797,g805,+
g799,g805,+
g800,g805,+
g802,g805,+
g803,g805,+
g806,g805,+
g807,g805,+
g809,g805,+
g810,g805,+
g812,g805,+
g997,g805,+
g1087,g805,+
g1357,g805,+
g405,g806,+
g594,g806,+
g796,g806,+
g801,g806,+
g802,g806,+
g803,g806,+
g804,g806,+
g805,g806,+
g808,g806,+
g810,g806,+
g812,g806,+
g813,g806,+
g910,g806,+
g939,g806,+
g973,g806,+
g1186,g806,+
g1382,g806,+
g1398,g806,+
g1422,g806,+
g1479,g806,+
g20,g807,+
g357,g807,+
g387,g807,+
g401,g807,+
g780,g807,+
g796,g807,+
g799,g807,+
g800,g807,+
g801,g807,+
g802,g807,+
g803,g807,+
g804,g807,+
g805,g807,+
g810,g807,+
g812,g807,+
g813,g807,+
g816,g807,+
g1099,g807,+
g1100,g807,+
g1161,g807,+
g1207,g807,+
g1392,g807,+
g1430,g807,+
g18,g808,+
g182,g808,+
g187,g808,+
g244,g808,+
g564,g808,+
g644,g808,+
g744,g808,+
g799,g808,+
g803,g808,+
g804,g808,+
g806,g808,+
g809,g808,+
g811,g808,+
g812,g808,+
g814,g808,+
g816,g808,+
g818,g808,+
g823,g808,+
g894,g808,+
g939,g808,+
g1193,g808,+
g1243,g808,+
g1440,g808,+
g401,g809,+
g506,g809,+
g567,g809,+
g787,g809,+
g799,g809,+
g800,g809,+
g803,g809,+
g805,g809,+
g808,g809,+
g811,g809,+
g812,g809,+
g813,g809,+
g815,g809,+
g817,g809,+
g819,g809,+
g968,g809,+
g1341,g809,+
g1375,g809,+
g1398,g809,+
g1479,g809,+
g499,g810,+
g804,g810,+
g805,g810,+
g806,g810,+
g807,g810,+
g811,g810,+
g816,g810,+
g817,g810,+
g819,g810,+
g820,g810,+
g843,g810,+
g867,g810,+
g1119,g810,+
g1183,g810,+
g1408,g810,+
g1475,g810,+
g54,g811,+
g121,g811,+
g377,g811,+
g476,g811,+
g479,g811,+
g486,g811,+
g518,g811,+
g632,g811,+
g802,g811,+
g808,g811,+
g809,g811,+
g810,g811,+
g814,g811,+
g815,g811,+
g816,g811,+
g817,g811,+
g818,g811,+
g821,g811,+
g826,g811,+
g863,g811,+
g919,g811,+
g1007,g811,+
g1126,g811,+
g1139,g811,+
g1158,g811,+
g1259,g811,+
g1315,g811,+
g64,g812,+
g271,g812,+
g412,g812,+
g419,g812,+
g433,g812,+
g668,g812,+
g802,g812,+
g803,g812,+
g804,g812,+
g805,g812,+
g806,g812,+
g807,g812,+
g808,g812,+
g809,g812,+
g814,g812,+
g816,g812,+
g817,g812,+
g820,g812,+
g822,g812,+
g950,g812,+
g1187,g812,+
g1227,g812,+
g1300,g812,+
g88,g813,+
g134,g813,+
g285,g813,+
g803,g813,+
g804,g813,+
g806,g813,+
g807,g813,+
g809,g813,+
g814,g813,+
g815,g813,+
g816,g813,+
g818,g813,+
g819,g813,+
g820,g813,+
g822,g813,+
g957,g813,+
g1122,g813,+
g1305,g813,+
g94,g814,+
g332,g814,+
g640,g814,+
g644,g814,+
g647,g814,+
g656,g814,+
g708,g814,+
g735,g814,+
g804,g814,+
g808,g814,+
g811,g814,+
g812,g814,+
g813,g814,+
g815,g814,+
g816,g814,+
g819,g814,+
g821,g814,+
g823,g814,+
g824,g814,+
g1158,g814,+
g1293,g814,+
g1437,g814,+
g21,g815,+
g127,g815,+
g150,g815,+
g300,g815,+
g528,g815,+
g809,g815,+
g811,g815,+
g813,g815,+
g814,g815,+
g816,g815,+
g819,g815,+
g821,g815,+
g822,g815,+
g825,g815,+
g852,g815,+
g1147,g815,+
g1154,g815,+
g1400,g815,+
g36,g816,+
g106,g816,+
g132,g816,+
g807,g816,+
g808,g816,+
g810,g816,+
g811,g816,+
g812,g816,+
g813,g816,+
g814,g816,+
g815,g816,+
g817,g816,+
g819,g816,+
g820,g816,+
g821,g816,+
g825,g816,+
g880,g816,+
g991,g816,+
g1095,g816,+
g1118,g816,+
g1266,g816,+
g1344,g816,+
g1389,g816,+
g1433,g816,+
g62,g817,+
g131,g817,+
g238,g817,+
g305,g817,+
g703,g817,+
g809,g817,+
g810,g817,+
g811,g817,+
g812,g817,+
g816,g817,+
g819,g817,+
g820,g817,+
g821,g817,+
g824,g817,+
g827,g817,+
g962,g817,+
g1068,g817,+
g1143,g817,+
g1268,g817,+
g10,g818,+
g72,g818,+
g319,g818,+
g390,g818,+
g513,g818,+
g522,g818,+
g581,g818,+
g808,g818,+
g811,g818,+
g813,g818,+
g819,g818,+
g821,g818,+
g822,g818,+
g825,g818,+
g826,g818,+
g857,g818,+
g923,g818,+
g1113,g818,+
g1133,g818,+
g1373,g818,+
g127,g819,+
g168,g819,+
g319,g819,+
g358,g819,+
g714,g819,+
g809,g819,+
g810,g819,+
g813,g819,+
g814,g819,+
g815,g819,+
g816,g819,+
g817,g819,+
g818,g819,+
g820,g819,+
g821,g819,+
g823,g819,+
g824,g819,+
g826,g819,+
g827,g819,+
g829,g819,+
g1262,g819,+
g1379,g819,+
g1494,g819,+
g284,g820,+
g558,g820,+
g607,g820,+
g716,g820,+
g810,g820,+
g812,g820,+
g813,g820,+
g816,g820,+
g817,g820,+
g819,g820,+
g822,g820,+
g824,g820,+
g825,g820,+
g826,g820,+
g827,g820,+
g828,g820,+
g829,g820,+
g830,g820,+
g1181,g820,+
g1291,g820,+
g316,g821,+
g358,g821,+
g426,g821,+
g511,g821,+
g811,g821,+
g814,g821,+
g815,g821,+
g816,g821,+
g817,g821,+
g818,g821,+
g819,g821,+
g822,g821,+
g823,g821,+
g825,g821,+
g829,g821,+
g831,g821,+
g993,g821,+
g1154,g821,+
g47,g822,+
g155,g822,+
g165,g822,+
g367,g822,+
g415,g822,+
g541,g822,+
g812,g822,+
g813,g822,+
g815,g822,+
g818,g822,+
g820,g822,+
g821,g822,+
g825,g822,+
g830,g822,+
g832,g822,+
g1166,g822,+
g1234,g822,+
g1334,g822,+
g1346,g822,+
g95,g823,+
g420,g823,+
g424,g823,+
g525,g823,+
g577,g823,+
g630,g823,+
g747,g823,+
g808,g823,+
g814,g823,+
g819,g823,+
g821,g823,+
g824,g823,+
g830,g823,+
g831,g823,+
g832,g823,+
g849,g823,+
g942,g823,+
g1267,g823,+
g1459,g823,+
g1481,g823,+
g35,g824,+
g127,g824,+
g242,g824,+
g292,g824,+
g453,g824,+
g483,g824,+
g673,g824,+
g698,g824,+
g814,g824,+
g817,g824,+
g819,g824,+
g820,g824,+
g823,g824,+
g825,g824,+
g826,g824,+
g827,g824,+
g829,g824,+
g832,g824,+
g993,g824,+
g1110,g824,+
g1361,g824,+
g1411,g824,+
g1485,g824,+
g94,g825,+
g213,g825,+
g274,g825,+
g303,g825,+
g404,g825,+
g533,g825,+
g815,g825,+
g816,g825,+
g818,g825,+
g820,g825,+
g821,g825,+
g822,g825,+
g824,g825,+
g827,g825,+
g828,g825,+
g833,g825,+
g911,g825,+
g949,g825,+
g1412,g825,+
g23,g826,+
g117,g826,+
g526,g826,+
g559,g826,+
g811,g826,+
g818,g826,+
g819,g826,+
g820,g826,+
g824,g826,+
g829,g826,+
g830,g826,+
g831,g826,+
g833,g826,+
g835,g826,+
g857,g826,+
g1007,g826,+
g1127,g826,+
g1158,g826,+
g1494,g826,+
g237,g827,+
g403,g827,+
g478,g827,+
g817,g827,+
g819,g827,+
g820,g827,+
g824,g827,+
g825,g827,+
g828,g827,+
g829,g827,+
g830,g827,+
g832,g827,+
g833,g827,+
g835,g827,+
g836,g827,+
g837,g827,+
g907,g827,+
g994,g827,+
g1379,g827,+
g244,g828,+
g248,g828,+
g284,g828,+
g313,g828,+
g400,g828,+
g428,g828,+
g758,g828,+
g820,g828,+
g825,g828,+
g827,g828,+
g830,g828,+
g831,g828,+
g835,g828,+
g837,g828,+
g838,g828,+
g862,g828,+
g1373,g828,+
g1439,g828,+
g477,g829,+
g584,g829,+
g680,g829,+
g733,g829,+
g819,g829,+
g820,g829,+
g821,g829,+
g824,g829,+
g826,g829,+
g827,g829,+
g833,g829,+
g835,g829,+
g839,g829,+
g902,g829,+
g932,g829,+
g939,g829,+
g1023,g829,+
g1066,g829,+
g1124,g829,+
g1382,g829,+
g1453,g829,+
g75,g830,+
g213,g830,+
g233,g830,+
g323,g830,+
g399,g830,+
g467,g830,+
g653,g830,+
g820,g830,+
g822,g830,+
g823,g830,+
g826,g830,+
g827,g830,+
g828,g830,+
g831,g830,+
g835,g830,+
g837,g830,+
g840,g830,+
g1016,g830,+
g1171,g830,+
g1259,g830,+
g174,g831,+
g195,g831,+
g207,g831,+
g426,g831,+
g675,g831,+
g821,g831,+
g823,g831,+
g826,g831,+
g828,g831,+
g830,g831,+
g832,g831,+
g834,g831,+
g835,g831,+
g837,g831,+
g838,g831,+
g841,g831,+
g993,g831,+
g998,g831,+
g1008,g831,+
g1024,g831,+
g1188,g831,+
g71,g832,+
g384,g832,+
g645,g832,+
g696,g832,+
g758,g832,+
g822,g832,+
g823,g832,+
g824,g832,+
g827,g832,+
g831,g832,+
g836,g832,+
g837,g832,+
g838,g832,+
g840,g832,+
g841,g832,+
g902,g832,+
g1043,g832,+
g1108,g832,+
g1253,g832,+
g44,g833,+
g144,g833,+
g698,g833,+
g776,g833,+
g825,g833,+
g826,g833,+
g827,g833,+
g829,g833,+
g834,g833,+
g835,g833,+
g837,g833,+
g838,g833,+
g842,g833,+
g843,g833,+
g917,g833,+
g1444,g833,+
g43,g834,+
g137,g834,+
g244,g834,+
g759,g834,+
g831,g834,+
g833,g834,+
g835,g834,+
g837,g834,+
g838,g834,+
g842,g834,+
g843,g834,+
g844,g834,+
g919,g834,+
g983,g834,+
g1192,g834,+
g67,g835,+
g99,g835,+
g123,g835,+
g161,g835,+
g184,g835,+
g273,g835,+
g460,g835,+
g826,g835,+
g827,g835,+
g828,g835,+
g829,g835,+
g830,g835,+
g831,g835,+
g833,g835,+
g834,g835,+
g836,g835,+
g839,g835,+
g841,g835,+
g842,g835,+
g844,g835,+
g859,g835,+
g1085,g835,+
g1123,g835,+
g1302,g835,+
g164,g836,+
g165,g836,+
g230,g836,+
g485,g836,+
g611,g836,+
g622,g836,+
g780,g836,+
g827,g836,+
g832,g836,+
g835,g836,+
g840,g836,+
g841,g836,+
g842,g836,+
g843,g836,+
g844,g836,+
g845,g836,+
g846,g836,+
g945,g836,+
g1085,g836,+
g1159,g836,+
g1231,g836,+
g36,g837,+
g183,g837,+
g202,g837,+
g320,g837,+
g463,g837,+
g674,g837,+
g713,g837,+
g827,g837,+
g828,g837,+
g830,g837,+
g831,g837,+
g832,g837,+
g833,g837,+
g834,g837,+
g838,g837,+
g839,g837,+
g844,g837,+
g846,g837,+
g1020,g837,+
g1070,g837,+
g1143,g837,+
g575,g838,+
g616,g838,+
g685,g838,+
g828,g838,+
g831,g838,+
g832,g838,+
g833,g838,+
g834,g838,+
g837,g838,+
g839,g838,+
g840,g838,+
g842,g838,+
g843,g838,+
g844,g838,+
g846,g838,+
g847,g838,+
g848,g838,+
g1085,g838,+
g1307,g838,+
g15,g839,+
g70,g839,+
g417,g839,+
g554,g839,+
g672,g839,+
g829,g839,+
g835,g839,+
g837,g839,+
g838,g839,+
g840,g839,+
g844,g839,+
g845,g839,+
g846,g839,+
g848,g839,+
g849,g839,+
g1111,g839,+
g1498,g839,+
g128,g840,+
g265,g840,+
g301,g840,+
g763,g840,+
g830,g840,+
g832,g840,+
g836,g840,+
g838,g840,+
g839,g840,+
g843,g840,+
g844,g840,+
g845,g840,+
g846,g840,+
g847,g840,+
g849,g840,+
g850,g840,+
g931,g840,+
g1189,g840,+
g1193,g840,+
g1418,g840,+
g633,g841,+
g664,g841,+
g831,g841,+
g832,g841,+
g835,g841,+
g836,g841,+
g842,g841,+
g844,g841,+
g845,g841,+
g846,g841,+
g848,g841,+
g850,g841,+
g851,g841,+
g1095,g841,+
g1148,g841,+
g1431,g841,+
g24,g842,+
g125,g842,+
g130,g842,+
g206,g842,+
g224,g842,+
g340,g842,+
g378,g842,+
g391,g842,+
g737,g842,+
g778,g842,+
g833,g842,+
g834,g842,+
g835,g842,+
g836,g842,+
g838,g842,+
g841,g842,+
g844,g842,+
g848,g842,+
g851,g842,+
g852,g842,+
g1313,g842,+
g571,g843,+
g605,g843,+
g711,g843,+
g810,g843,+
g833,g843,+
g834,g843,+
g836,g843,+
g838,g843,+
g840,g843,+
g844,g843,+
g845,g843,+
g852,g843,+
g853,g843,+
g925,g843,+
g1020,g843,+
g1173,g843,+
g1437,g843,+
g25,g844,+
g152,g844,+
g381,g844,+
g437,g844,+
g486,g844,+
g834,g844,+
g835,g844,+
g836,g844,+
g837,g844,+
g838,g844,+
g839,g844,+
g840,g844,+
g841,g844,+
g842,g844,+
g843,g844,+
g847,g844,+
g848,g844,+
g849,g844,+
g851,g844,+
g853,g844,+
g854,g844,+
g1126,g844,+
g1254,g844,+
g1377,g844,+
g245,g845,+
g507,g845,+
g729,g845,+
g836,g845,+
g839,g845,+
g840,g845,+
g841,g845,+
g843,g845,+
g846,g845,+
g851,g845,+
g852,g845,+
g854,g845,+
g855,g845,+
g1002,g845,+
g1116,g845,+
g1150,g845,+
g1286,g845,+
g247,g846,+
g467,g846,+
g581,g846,+
g836,g846,+
g837,g846,+
g838,g846,+
g839,g846,+
g840,g846,+
g841,g846,+
g845,g846,+
g848,g846,+
g850,g846,+
g855,g846,+
g856,g846,+
g1377,g846,+
g1418,g846,+
g1444,g846,+
g144,g847,+
g255,g847,+
g414,g847,+
g442,g847,+
g471,g847,+
g688,g847,+
g838,g847,+
g840,g847,+
g844,g847,+
g852,g847,+
g853,g847,+
g854,g847,+
g856,g847,+
g857,g847,+
g897,g847,+
g1045,g847,+
g1081,g847,+
g1411,g847,+
g1500,g847,+
g148,g848,+
g207,g848,+
g457,g848,+
g478,g848,+
g838,g848,+
g839,g848,+
g841,g848,+
g842,g848,+
g844,g848,+
g846,g848,+
g850,g848,+
g851,g848,+
g852,g848,+
g853,g848,+
g854,g848,+
g856,g848,+
g857,g848,+
g858,g848,+
g1146,g848,+
g1254,g848,+
g1374,g848,+
g35,g849,+
g118,g849,+
g255,g849,+
g260,g849,+
g486,g849,+
g691,g849,+
g719,g849,+
g823,g849,+
g839,g849,+
g840,g849,+
g844,g849,+
g850,g849,+
g852,g849,+
g853,g849,+
g858,g849,+
g1156,g849,+
g1197,g849,+
g1391,g849,+
g68,g850,+
g205,g850,+
g462,g850,+
g657,g850,+
g696,g850,+
g840,g850,+
g841,g850,+
g846,g850,+
g848,g850,+
g849,g850,+
g853,g850,+
g854,g850,+
g858,g850,+
g860,g850,+
g931,g850,+
g1197,g850,+
g1239,g850,+
g1344,g850,+
g1424,g850,+
g1493,g850,+
g73,g851,+
g75,g851,+
g469,g851,+
g718,g851,+
g737,g851,+
g841,g851,+
g842,g851,+
g844,g851,+
g845,g851,+
g848,g851,+
g852,g851,+
g853,g851,+
g856,g851,+
g861,g851,+
g1033,g851,+
g1111,g851,+
g1143,g851,+
g1188,g851,+
g1329,g851,+
g1439,g851,+
g308,g852,+
g786,g852,+
g793,g852,+
g815,g852,+
g842,g852,+
g843,g852,+
g845,g852,+
g847,g852,+
g848,g852,+
g849,g852,+
g851,g852,+
g856,g852,+
g858,g852,+
g859,g852,+
g862,g852,+
g1106,g852,+
g1134,g852,+
g1173,g852,+
g1250,g852,+
g1313,g852,+
g1321,g852,+
g1480,g852,+
g88,g853,+
g406,g853,+
g485,g853,+
g562,g853,+
g608,g853,+
g638,g853,+
g745,g853,+
g843,g853,+
g844,g853,+
g847,g853,+
g848,g853,+
g849,g853,+
g850,g853,+
g851,g853,+
g857,g853,+
g858,g853,+
g859,g853,+
g860,g853,+
g869,g853,+
g903,g853,+
g102,g854,+
g111,g854,+
g366,g854,+
g524,g854,+
g643,g854,+
g844,g854,+
g845,g854,+
g847,g854,+
g848,g854,+
g850,g854,+
g857,g854,+
g858,g854,+
g859,g854,+
g864,g854,+
g881,g854,+
g1133,g854,+
g1275,g854,+
g1437,g854,+
g14,g855,+
g65,g855,+
g240,g855,+
g268,g855,+
g433,g855,+
g707,g855,+
g845,g855,+
g846,g855,+
g858,g855,+
g859,g855,+
g862,g855,+
g864,g855,+
g865,g855,+
g1045,g855,+
g1222,g855,+
g1236,g855,+
g1378,g855,+
g1500,g855,+
g61,g856,+
g87,g856,+
g200,g856,+
g575,g856,+
g846,g856,+
g847,g856,+
g848,g856,+
g851,g856,+
g852,g856,+
g857,g856,+
g858,g856,+
g860,g856,+
g861,g856,+
g864,g856,+
g963,g856,+
g1250,g856,+
g1458,g856,+
g81,g857,+
g176,g857,+
g258,g857,+
g564,g857,+
g695,g857,+
g704,g857,+
g818,g857,+
g826,g857,+
g847,g857,+
g848,g857,+
g853,g857,+
g854,g857,+
g856,g857,+
g859,g857,+
g860,g857,+
g861,g857,+
g864,g857,+
g865,g857,+
g866,g857,+
g912,g857,+
g1158,g857,+
g1248,g857,+
g1327,g857,+
g1409,g857,+
g169,g858,+
g197,g858,+
g213,g858,+
g360,g858,+
g620,g858,+
g848,g858,+
g849,g858,+
g850,g858,+
g852,g858,+
g853,g858,+
g854,g858,+
g855,g858,+
g856,g858,+
g859,g858,+
g860,g858,+
g861,g858,+
g864,g858,+
g866,g858,+
g867,g858,+
g1340,g858,+
g15,g859,+
g220,g859,+
g588,g859,+
g835,g859,+
g852,g859,+
g853,g859,+
g854,g859,+
g855,g859,+
g857,g859,+
g858,g859,+
g861,g859,+
g864,g859,+
g865,g859,+
g866,g859,+
g1026,g859,+
g1065,g859,+
g1151,g859,+
g95,g860,+
g223,g860,+
g447,g860,+
g673,g860,+
g684,g860,+
g716,g860,+
g850,g860,+
g853,g860,+
g856,g860,+
g857,g860,+
g858,g860,+
g861,g860,+
g863,g860,+
g865,g860,+
g866,g860,+
g867,g860,+
g868,g860,+
g870,g860,+
g1171,g860,+
g1226,g860,+
g1403,g860,+
g30,g861,+
g82,g861,+
g126,g861,+
g208,g861,+
g280,g861,+
g341,g861,+
g351,g861,+
g851,g861,+
g856,g861,+
g857,g861,+
g858,g861,+
g859,g861,+
g860,g861,+
g863,g861,+
g866,g861,+
g869,g861,+
g899,g861,+
g914,g861,+
g950,g861,+
g970,g861,+
g1311,g861,+
g1477,g861,+
g245,g862,+
g408,g862,+
g414,g862,+
g528,g862,+
g828,g862,+
g852,g862,+
g855,g862,+
g866,g862,+
g868,g862,+
g869,g862,+
g870,g862,+
g871,g862,+
g872,g862,+
g894,g862,+
g1100,g862,+
g1138,g862,+
g1188,g862,+
g1200,g862,+
g1496,g862,+
g8,g863,+
g49,g863,+
g158,g863,+
g330,g863,+
g492,g863,+
g679,g863,+
g811,g863,+
g860,g863,+
g861,g863,+
g865,g863,+
g867,g863,+
g868,g863,+
g870,g863,+
g989,g863,+
g1086,g863,+
g1153,g863,+
g1223,g863,+
g221,g864,+
g327,g864,+
g414,g864,+
g470,g864,+
g534,g864,+
g854,g864,+
g855,g864,+
g856,g864,+
g857,g864,+
g858,g864,+
g859,g864,+
g867,g864,+
g868,g864,+
g869,g864,+
g870,g864,+
g871,g864,+
g872,g864,+
g874,g864,+
g898,g864,+
g1252,g864,+
g109,g865,+
g246,g865,+
g717,g865,+
g743,g865,+
g855,g865,+
g857,g865,+
g859,g865,+
g860,g865,+
g863,g865,+
g867,g865,+
g869,g865,+
g870,g865,+
g873,g865,+
g875,g865,+
g886,g865,+
g1043,g865,+
g207,g866,+
g238,g866,+
g262,g866,+
g284,g866,+
g299,g866,+
g398,g866,+
g413,g866,+
g560,g866,+
g622,g866,+
g634,g866,+
g788,g866,+
g857,g866,+
g858,g866,+
g859,g866,+
g860,g866,+
g861,g866,+
g862,g866,+
g868,g866,+
g869,g866,+
g872,g866,+
g873,g866,+
g875,g866,+
g951,g866,+
g1013,g866,+
g1174,g866,+
g265,g867,+
g281,g867,+
g329,g867,+
g407,g867,+
g651,g867,+
g791,g867,+
g810,g867,+
g858,g867,+
g860,g867,+
g863,g867,+
g864,g867,+
g865,g867,+
g868,g867,+
g869,g867,+
g873,g867,+
g877,g867,+
g1203,g867,+
g1210,g867,+
g1434,g867,+
g1465,g867,+
g1495,g867,+
g96,g868,+
g252,g868,+
g266,g868,+
g519,g868,+
g577,g868,+
g860,g868,+
g862,g868,+
g863,g868,+
g864,g868,+
g866,g868,+
g867,g868,+
g869,g868,+
g872,g868,+
g873,g868,+
g874,g868,+
g875,g868,+
g877,g868,+
g878,g868,+
g931,g868,+
g958,g868,+
g964,g868,+
g1032,g868,+
g1193,g868,+
g55,g869,+
g83,g869,+
g121,g869,+
g170,g869,+
g194,g869,+
g325,g869,+
g363,g869,+
g394,g869,+
g853,g869,+
g861,g869,+
g862,g869,+
g864,g869,+
g865,g869,+
g866,g869,+
g867,g869,+
g868,g869,+
g872,g869,+
g875,g869,+
g876,g869,+
g877,g869,+
g880,g869,+
g983,g869,+
g989,g869,+
g1158,g869,+
g1196,g869,+
g1295,g869,+
g1341,g869,+
g1419,g869,+
g317,g870,+
g336,g870,+
g410,g870,+
g608,g870,+
g685,g870,+
g727,g870,+
g860,g870,+
g862,g870,+
g863,g870,+
g864,g870,+
g865,g870,+
g872,g870,+
g874,g870,+
g876,g870,+
g878,g870,+
g880,g870,+
g1175,g870,+
g253,g871,+
g741,g871,+
g862,g871,+
g864,g871,+
g873,g871,+
g874,g871,+
g875,g871,+
g876,g871,+
g877,g871,+
g879,g871,+
g880,g871,+
g996,g871,+
g1392,g871,+
g1402,g871,+
g1464,g871,+
g7,g872,+
g202,g872,+
g217,g872,+
g335,g872,+
g630,g872,+
g765,g872,+
g772,g872,+
g862,g872,+
g864,g872,+
g866,g872,+
g868,g872,+
g869,g872,+
g870,g872,+
g877,g872,+
g879,g872,+
g880,g872,+
g882,g872,+
g1008,g872,+
g1070,g872,+
g1164,g872,+
g1186,g872,+
g1197,g872,+
g1301,g872,+
g1391,g872,+
g79,g873,+
g324,g873,+
g357,g873,+
g371,g873,+
g498,g873,+
g607,g873,+
g784,g873,+
g865,g873,+
g866,g873,+
g867,g873,+
g868,g873,+
g871,g873,+
g875,g873,+
g877,g873,+
g881,g873,+
g882,g873,+
g975,g873,+
g1173,g873,+
g1237,g873,+
g1320,g873,+
g1402,g873,+
g555,g874,+
g747,g874,+
g782,g874,+
g864,g874,+
g868,g874,+
g870,g874,+
g871,g874,+
g877,g874,+
g881,g874,+
g911,g874,+
g973,g874,+
g1047,g874,+
g1107,g874,+
g1123,g874,+
g1140,g874,+
g1464,g874,+
g34,g875,+
g79,g875,+
g88,g875,+
g276,g875,+
g382,g875,+
g400,g875,+
g720,g875,+
g732,g875,+
g865,g875,+
g866,g875,+
g868,g875,+
g869,g875,+
g871,g875,+
g873,g875,+
g880,g875,+
g883,g875,+
g884,g875,+
g892,g875,+
g1018,g875,+
g1306,g875,+
g1396,g875,+
g71,g876,+
g280,g876,+
g625,g876,+
g801,g876,+
g869,g876,+
g870,g876,+
g871,g876,+
g877,g876,+
g879,g876,+
g881,g876,+
g882,g876,+
g883,g876,+
g886,g876,+
g1098,g876,+
g1110,g876,+
g1269,g876,+
g73,g877,+
g181,g877,+
g201,g877,+
g403,g877,+
g555,g877,+
g602,g877,+
g625,g877,+
g797,g877,+
g798,g877,+
g867,g877,+
g868,g877,+
g869,g877,+
g871,g877,+
