Gene  Rule 
g923    ( g244 or g424 or g639 or g818 or g916 or g917 or g918 or g921 or g926 or g933 or g1040 or g1093 or g1284 or g1369 or g1398 or g1427 )
g924    ( g91 or g98 or g162 or g306 or g446 or g501 or g648 or g914 or g916 or g917 or g918 or g920 or g921 or g922 or g925 or g926 or g930 or g932 or g934 or g1002 or g1461 )
g925    ( g81 or g296 or g310 or g694 or g725 or g803 or g843 or g894 or g916 or g917 or g918 or g920 or g921 or g922 or g924 or g926 or g927 or g928 or g930 or g933 or g934 or g935 or g1002 or g1265 )
g926    ( g21 or g42 or g122 or g129 or g155 or g162 or g201 or g310 or g429 or g589 or g618 or g635 or g685 or g908 or g917 or g918 or g919 or g922 or g923 or g924 or g925 or g927 or g928 or g929 or g934 or g1176 or g1271 )
g927    ( g58 or g314 or g611 or g748 or g795 or g917 or g918 or g919 or g925 or g926 or g932 or g935 or g1000 or g1144 or g1260 or g1352 or g1365 )
g928    ( g210 or g339 or g918 or g920 or g922 or g925 or g926 or g929 or g931 or g932 or g933 or g934 or g935 or g936 or g938 or g1097 or g1113 or g1282 or g1368 or g1441 )
g929    ( g142 or g151 or g259 or g389 or g501 or g592 or g912 or g919 or g921 or g922 or g926 or g928 or g930 or g932 or g935 or g938 or g1183 or g1294 or g1357 or g1366 )
g930    ( g63 or g116 or g122 or g273 or g623 or g770 or g904 or g920 or g921 or g922 or g924 or g925 or g929 or g931 or g932 or g933 or g936 or g938 or g940 or g1207 or g1500 )
g931    ( g84 or g319 or g581 or g840 or g850 or g868 or g879 or g917 or g928 or g930 or g933 or g935 or g937 or g939 or g1163 or g1406 )
g932    ( g122 or g515 or g610 or g745 or g829 or g922 or g924 or g927 or g928 or g929 or g930 or g934 or g936 or g938 or g940 or g941 or g942 or g1079 or g1373 or g1496 )
g933    ( g114 or g224 or g324 or g549 or g564 or g923 or g925 or g928 or g930 or g931 or g934 or g936 or g938 or g939 or g940 or g943 or g959 or g1050 or g1110 or g1190 )
g934    ( g143 or g286 or g459 or g740 or g746 or g909 or g924 or g925 or g926 or g928 or g932 or g933 or g936 or g937 or g938 or g940 or g943 or g969 or g1155 or g1346 or g1493 )
g935    ( g73 or g185 or g350 or g526 or g545 or g635 or g651 or g925 or g927 or g928 or g929 or g931 or g938 or g939 or g941 or g942 or g943 or g945 or g971 or g1001 )
g936    ( g10 or g48 or g71 or g446 or g526 or g660 or g756 or g928 or g930 or g932 or g933 or g934 or g938 or g940 or g943 or g945 or g996 or g1062 or g1090 or g1136 or g1372 or g1435 or g1446 )
g937    ( g160 or g185 or g236 or g246 or g322 or g583 or g729 or g754 or g909 or g931 or g934 or g941 or g942 or g1033 or g1080 or g1176 or g1212 or g1224 or g1232 or g1250 )
g938    ( g73 or g122 or g232 or g275 or g603 or g648 or g928 or g929 or g930 or g932 or g933 or g934 or g935 or g936 or g940 or g943 or g945 or g947 or g948 or g1262 or g1287 or g1407 )
g939    ( g806 or g808 or g829 or g905 or g920 or g931 or g933 or g935 or g940 or g942 or g944 or g947 or g948 or g949 or g1039 or g1236 or g1428 or g1455 )
g940    ( g82 or g94 or g222 or g300 or g494 or g586 or g886 or g930 or g932 or g933 or g934 or g936 or g938 or g939 or g942 or g943 or g945 or g946 or g947 or g948 or g949 or g950 or g1127 )
g941    ( g106 or g151 or g178 or g275 or g352 or g525 or g602 or g625 or g932 or g935 or g937 or g944 or g945 or g947 or g948 or g950 or g1057 or g1068 or g1361 )
g942    ( g9 or g112 or g158 or g245 or g382 or g384 or g409 or g465 or g823 or g932 or g935 or g937 or g939 or g940 or g943 or g944 or g945 or g952 or g1101 or g1136 or g1226 or g1351 or g1406 )
g943    ( g562 or g775 or g933 or g934 or g935 or g936 or g938 or g940 or g942 or g944 or g948 or g949 or g951 or g952 or g953 or g1039 or g1096 or g1420 )
g944    ( g57 or g336 or g532 or g597 or g939 or g941 or g942 or g943 or g945 or g946 or g949 or g952 or g954 or g1045 or g1397 )
g945    ( g19 or g130 or g510 or g553 or g716 or g804 or g836 or g904 or g935 or g936 or g938 or g940 or g941 or g942 or g944 or g947 or g948 or g950 or g951 or g954 or g1265 or g1459 )
g946    ( g175 or g342 or g741 or g744 or g940 or g944 or g947 or g948 or g949 or g950 or g951 or g955 or g1137 or g1150 )
g947    ( g629 or g707 or g938 or g939 or g940 or g941 or g945 or g946 or g950 or g952 or g953 or g954 or g957 or g984 or g1020 or g1099 )
g948    ( g234 or g409 or g637 or g658 or g878 or g938 or g939 or g940 or g941 or g943 or g945 or g946 or g952 or g953 or g954 or g955 or g956 or g957 or g958 or g1165 or g1182 or g1200 or g1332 )
g949    ( g30 or g107 or g441 or g453 or g793 or g825 or g939 or g940 or g943 or g944 or g946 or g950 or g954 or g955 or g956 or g957 or g959 or g977 or g1052 or g1459 )
g950    ( g181 or g192 or g220 or g222 or g252 or g380 or g439 or g516 or g539 or g615 or g812 or g861 or g940 or g941 or g945 or g946 or g947 or g949 or g951 or g954 or g957 or g958 or g1369 or g1414 or g1500 )
g951    ( g28 or g37 or g104 or g303 or g727 or g773 or g866 or g893 or g943 or g945 or g946 or g950 or g952 or g958 or g959 or g960 or g961 or g977 or g1002 or g1113 or g1243 or g1284 or g1371 or g1389 )
g952    ( g90 or g145 or g454 or g504 or g676 or g942 or g943 or g944 or g947 or g948 or g951 or g953 or g954 or g955 or g956 or g957 or g961 or g1033 or g1195 or g1329 )
g953    ( g54 or g137 or g215 or g408 or g669 or g686 or g943 or g947 or g948 or g952 or g956 or g957 or g958 or g959 or g960 or g962 or g963 or g1212 or g1370 )
g954    ( g13 or g28 or g76 or g524 or g564 or g612 or g904 or g944 or g945 or g947 or g948 or g949 or g950 or g952 or g957 or g958 or g959 or g964 or g1373 )
g955    ( g58 or g146 or g218 or g271 or g333 or g373 or g688 or g709 or g946 or g948 or g949 or g952 or g959 or g960 or g962 or g963 or g965 or g1161 or g1220 or g1456 )
g956    ( g108 or g334 or g472 or g544 or g571 or g594 or g702 or g948 or g949 or g952 or g953 or g958 or g961 or g963 or g964 or g965 or g1090 or g1137 or g1294 or g1427 )
g957    ( g200 or g220 or g451 or g813 or g908 or g947 or g948 or g949 or g950 or g952 or g953 or g954 or g960 or g962 or g964 or g989 or g1085 or g1129 or g1146 or g1192 or g1261 or g1290 or g1307 or g1463 )
g958    ( g160 or g513 or g615 or g685 or g766 or g868 or g948 or g950 or g951 or g953 or g954 or g956 or g960 or g961 or g962 or g964 or g965 or g967 or g1028 )
g959    ( g126 or g157 or g196 or g316 or g331 or g657 or g703 or g722 or g933 or g949 or g951 or g953 or g954 or g955 or g960 or g961 or g962 or g963 or g966 or g968 or g978 or g1094 or g1374 )
g960    ( g122 or g202 or g218 or g381 or g589 or g594 or g701 or g735 or g769 or g895 or g951 or g953 or g955 or g957 or g958 or g959 or g961 or g963 or g966 or g969 or g1363 )
g961    ( g171 or g618 or g951 or g952 or g956 or g958 or g959 or g960 or g962 or g964 or g966 or g968 or g969 or g1008 or g1119 or g1281 or g1314 )
g962    ( g3 or g195 or g578 or g653 or g736 or g817 or g917 or g953 or g955 or g957 or g958 or g959 or g961 or g964 or g969 or g970 or g971 or g1149 or g1404 or g1482 )
g963    ( g226 or g315 or g393 or g672 or g856 or g893 or g953 or g955 or g956 or g959 or g960 or g964 or g965 or g966 or g970 or g971 or g972 or g1022 or g1334 or g1389 or g1413 )
g964    ( g123 or g171 or g208 or g219 or g345 or g671 or g868 or g954 or g956 or g957 or g958 or g961 or g962 or g963 or g969 or g972 or g973 or g974 or g1161 or g1451 or g1486 )
g965    ( g86 or g303 or g370 or g407 or g412 or g491 or g738 or g784 or g879 or g955 or g956 or g958 or g963 or g967 or g970 or g972 or g973 or g1456 or g1483 )
g966    ( g94 or g303 or g405 or g494 or g642 or g779 or g882 or g959 or g960 or g961 or g963 or g967 or g968 or g969 or g971 or g972 or g974 or g1177 or g1213 or g1309 or g1345 )
g967    ( g33 or g146 or g958 or g965 or g966 or g968 or g972 or g973 or g975 or g976 or g977 or g1055 or g1082 or g1301 or g1315 )
g968    ( g45 or g163 or g262 or g284 or g343 or g739 or g809 or g959 or g961 or g966 or g967 or g969 or g970 or g971 or g972 or g973 or g974 or g1399 or g1411 )
g969    ( g92 or g322 or g379 or g434 or g531 or g636 or g651 or g661 or g934 or g960 or g961 or g962 or g964 or g966 or g968 or g971 or g972 or g974 or g978 or g1044 or g1151 or g1241 or g1244 or g1311 or g1337 or g1429 )
g970    ( g54 or g423 or g756 or g861 or g962 or g963 or g965 or g968 or g971 or g973 or g975 or g979 or g1134 or g1171 or g1291 or g1319 or g1384 or g1402 )
g971    ( g159 or g202 or g349 or g413 or g699 or g705 or g935 or g962 or g963 or g966 or g968 or g969 or g970 or g972 or g973 or g975 or g980 or g1046 or g1200 )
g972    ( g113 or g160 or g164 or g226 or g252 or g413 or g656 or g668 or g882 or g905 or g963 or g964 or g965 or g966 or g967 or g968 or g969 or g971 or g980 or g982 or g1007 or g1014 or g1174 or g1450 )
g973    ( g8 or g644 or g761 or g774 or g806 or g874 or g964 or g965 or g967 or g968 or g970 or g971 or g976 or g977 or g978 or g979 or g980 or g981 or g982 or g983 or g991 or g1236 )
g974    ( g108 or g172 or g385 or g458 or g557 or g783 or g964 or g966 or g968 or g969 or g979 or g980 or g981 or g982 or g1037 or g1154 or g1372 )
g975    ( g100 or g535 or g585 or g873 or g967 or g970 or g971 or g976 or g977 or g978 or g979 or g980 or g984 or g985 or g1117 or g1464 )
g976    ( g164 or g236 or g528 or g967 or g973 or g975 or g978 or g979 or g981 or g982 or g984 or g1023 or g1229 or g1233 or g1361 )
g977    ( g2 or g136 or g298 or g379 or g949 or g951 or g967 or g973 or g975 or g979 or g980 or g981 or g982 or g984 or g985 or g1299 or g1454 )
g978    ( g3 or g85 or g236 or g500 or g583 or g798 or g959 or g969 or g973 or g975 or g976 or g980 or g982 or g984 or g985 or g987 or g1003 or g1161 or g1308 or g1410 or g1440 )
g979    ( g19 or g149 or g167 or g235 or g371 or g400 or g577 or g970 or g973 or g974 or g975 or g976 or g977 or g981 or g983 or g985 or g989 or g1098 or g1383 )
g980    ( g44 or g168 or g175 or g538 or g971 or g972 or g973 or g974 or g975 or g977 or g978 or g981 or g982 or g984 or g986 or g987 or g1090 or g1456 )
g981    ( g30 or g59 or g228 or g516 or g626 or g639 or g658 or g729 or g973 or g974 or g976 or g977 or g979 or g980 or g982 or g984 or g988 or g990 or g1135 or g1153 or g1202 or g1204 or g1437 )
g982    ( g78 or g123 or g259 or g271 or g348 or g575 or g658 or g972 or g973 or g974 or g976 or g977 or g978 or g980 or g981 or g983 or g984 or g986 or g990 or g1005 or g1029 or g1266 or g1275 or g1315 )
g983    ( g113 or g203 or g362 or g415 or g516 or g592 or g834 or g869 or g973 or g979 or g982 or g986 or g988 or g990 or g991 or g992 or g1483 )
g984    ( g49 or g60 or g284 or g381 or g947 or g975 or g976 or g977 or g978 or g980 or g981 or g982 or g987 or g989 or g992 or g993 or g994 or g1010 or g1094 or g1328 or g1341 or g1421 )
g985    ( g161 or g422 or g520 or g566 or g680 or g975 or g977 or g978 or g979 or g986 or g987 or g989 or g990 or g991 or g995 or g1179 or g1182 or g1371 )
g986    ( g87 or g251 or g570 or g980 or g982 or g983 or g985 or g987 or g988 or g990 or g991 or g992 or g993 or g996 or g1114 or g1268 or g1324 or g1380 or g1408 or g1410 )
g987    ( g278 or g300 or g485 or g496 or g653 or g685 or g751 or g897 or g978 or g980 or g984 or g985 or g986 or g988 or g992 or g994 or g995 or g996 or g997 )
g988    ( g186 or g917 or g981 or g983 or g986 or g987 or g990 or g991 or g993 or g995 or g996 or g997 or g1023 or g1087 or g1117 or g1296 or g1336 or g1480 or g1494 )
g989    ( g47 or g71 or g128 or g221 or g340 or g422 or g476 or g605 or g744 or g863 or g869 or g957 or g979 or g984 or g985 or g990 or g995 or g997 or g1168 )
g990    ( g62 or g468 or g590 or g981 or g982 or g983 or g985 or g986 or g988 or g989 or g992 or g993 or g994 or g996 or g997 or g1000 or g1178 or g1181 or g1217 or g1275 or g1330 )
g991    ( g26 or g104 or g208 or g485 or g816 or g973 or g983 or g985 or g986 or g988 or g998 or g999 or g1000 or g1001 or g1038 or g1200 or g1251 or g1268 or g1310 or g1371 )
g992    ( g100 or g118 or g148 or g519 or g573 or g898 or g983 or g984 or g986 or g987 or g990 or g996 or g999 or g1001 or g1017 or g1282 or g1292 )
g993    ( g262 or g391 or g821 or g824 or g831 or g984 or g986 or g988 or g990 or g994 or g995 or g996 or g998 or g999 or g1002 or g1003 or g1008 or g1016 or g1329 or g1416 or g1450 or g1495 )
g994    ( g45 or g216 or g695 or g766 or g827 or g984 or g987 or g990 or g993 or g996 or g999 or g1001 or g1003 or g1004 or g1128 or g1158 or g1330 or g1338 )
g995    ( g188 or g292 or g892 or g985 or g987 or g988 or g989 or g993 or g999 or g1004 or g1019 or g1085 or g1097 or g1247 or g1351 )
g996    ( g32 or g86 or g216 or g333 or g417 or g434 or g442 or g771 or g871 or g879 or g882 or g936 or g986 or g987 or g988 or g990 or g992 or g993 or g994 or g1001 or g1004 or g1005 or g1006 or g1211 )
g997    ( g78 or g79 or g186 or g436 or g618 or g761 or g805 or g987 or g988 or g989 or g990 or g998 or g1002 or g1004 or g1005 or g1006 or g1007 )
g998    ( g59 or g65 or g228 or g612 or g831 or g991 or g993 or g997 or g1000 or g1001 or g1002 or g1004 or g1005 or g1008 or g1218 or g1228 or g1260 or g1314 or g1498 )
g999    ( g151 or g233 or g303 or g437 or g575 or g910 or g991 or g992 or g993 or g994 or g995 or g1002 or g1003 or g1004 or g1005 or g1008 or g1009 or g1171 or g1292 or g1404 )
g1000    ( g17 or g699 or g790 or g910 or g927 or g990 or g991 or g998 or g1001 or g1002 or g1004 or g1005 or g1008 or g1009 or g1010 or g1184 or g1219 or g1228 or g1255 )
g1001    ( g149 or g313 or g469 or g615 or g727 or g935 or g991 or g992 or g994 or g996 or g998 or g1000 or g1003 or g1007 or g1011 or g1034 or g1075 or g1077 or g1237 or g1425 )
g1002    ( g52 or g133 or g465 or g741 or g845 or g924 or g925 or g951 or g993 or g997 or g998 or g999 or g1000 or g1008 or g1009 or g1012 or g1079 or g1109 or g1114 or g1205 or g1237 or g1238 or g1310 or g1412 or g1444 )
g1003    ( g289 or g381 or g410 or g978 or g993 or g994 or g999 or g1001 or g1007 or g1009 or g1010 or g1011 or g1012 or g1013 or g1063 or g1400 )
g1004    ( g313 or g388 or g418 or g533 or g559 or g674 or g718 or g795 or g994 or g995 or g996 or g997 or g998 or g999 or g1000 or g1005 or g1010 or g1011 or g1012 or g1020 or g1260 )
g1005    ( g556 or g643 or g665 or g681 or g718 or g745 or g877 or g916 or g982 or g996 or g997 or g998 or g999 or g1000 or g1004 or g1007 or g1010 or g1011 or g1012 or g1014 or g1105 or g1277 )
g1006    ( g34 or g141 or g298 or g344 or g877 or g996 or g997 or g1007 or g1008 or g1009 or g1010 or g1015 or g1016 or g1036 or g1046 or g1215 )
g1007    ( g58 or g303 or g329 or g723 or g794 or g811 or g826 or g919 or g920 or g972 or g997 or g1001 or g1003 or g1005 or g1006 or g1014 or g1053 or g1127 or g1219 or g1309 or g1333 )
g1008    ( g14 or g159 or g261 or g411 or g483 or g731 or g831 or g872 or g961 or g993 or g998 or g999 or g1000 or g1002 or g1006 or g1010 or g1012 or g1014 or g1015 or g1245 or g1493 )
g1009    ( g141 or g319 or g562 or g702 or g999 or g1000 or g1002 or g1003 or g1006 or g1010 or g1012 or g1013 or g1014 or g1015 or g1016 or g1018 or g1019 or g1045 or g1107 or g1310 )
g1010    ( g80 or g121 or g385 or g410 or g428 or g525 or g658 or g902 or g984 or g1000 or g1003 or g1004 or g1005 or g1006 or g1008 or g1009 or g1011 or g1012 or g1014 or g1018 or g1301 or g1376 or g1484 )
g1011    ( g51 or g82 or g235 or g277 or g279 or g410 or g426 or g475 or g617 or g1001 or g1003 or g1004 or g1005 or g1010 or g1012 or g1013 or g1014 or g1016 or g1017 or g1018 or g1020 or g1021 or g1174 or g1387 )
g1012    ( g272 or g320 or g490 or g743 or g1002 or g1003 or g1004 or g1005 or g1008 or g1009 or g1010 or g1011 or g1014 or g1015 or g1016 or g1018 or g1020 or g1021 or g1022 or g1142 or g1482 )
g1013    ( g27 or g129 or g195 or g339 or g351 or g486 or g514 or g520 or g542 or g728 or g866 or g1003 or g1009 or g1011 or g1017 or g1023 or g1129 or g1217 or g1251 or g1343 or g1347 or g1370 or g1400 or g1478 )
g1014    ( g49 or g148 or g730 or g883 or g972 or g1005 or g1007 or g1008 or g1009 or g1010 or g1011 or g1012 or g1015 or g1017 or g1018 or g1020 or g1021 or g1022 or g1086 or g1162 )
g1015    ( g208 or g508 or g552 or g617 or g667 or g711 or g1006 or g1008 or g1009 or g1012 or g1014 or g1017 or g1018 or g1019 or g1020 or g1022 or g1023 or g1024 or g1243 )
g1016    ( g78 or g98 or g830 or g896 or g993 or g1006 or g1009 or g1011 or g1012 or g1017 or g1021 or g1022 or g1023 or g1024 or g1026 or g1172 or g1199 )
g1017    ( g129 or g265 or g269 or g639 or g992 or g1011 or g1013 or g1014 or g1015 or g1016 or g1018 or g1019 or g1021 or g1022 or g1024 or g1025 or g1027 or g1322 or g1414 )
g1018    ( g162 or g583 or g718 or g875 or g1009 or g1010 or g1011 or g1012 or g1014 or g1015 or g1017 or g1019 or g1022 or g1023 or g1024 or g1026 or g1027 or g1324 or g1365 or g1390 or g1452 )
g1019    ( g39 or g216 or g279 or g296 or g367 or g376 or g683 or g720 or g995 or g1009 or g1015 or g1017 or g1018 or g1021 or g1025 or g1027 or g1029 or g1111 or g1265 )
g1020    ( g117 or g120 or g301 or g364 or g605 or g692 or g795 or g837 or g843 or g947 or g1004 or g1011 or g1012 or g1014 or g1015 or g1021 or g1022 or g1023 or g1026 or g1027 or g1028 or g1029 or g1067 or g1080 or g1204 or g1307 or g1347 )
g1021    ( g262 or g307 or g328 or g431 or g582 or g1011 or g1012 or g1014 or g1016 or g1017 or g1019 or g1020 or g1022 or g1023 or g1026 or g1027 or g1028 or g1029 or g1164 or g1241 )
g1022    ( g226 or g452 or g511 or g557 or g600 or g963 or g1012 or g1014 or g1015 or g1016 or g1017 or g1018 or g1020 or g1021 or g1024 or g1026 or g1030 or g1031 or g1032 or g1248 or g1349 or g1393 )
g1023    ( g54 or g67 or g110 or g128 or g324 or g468 or g508 or g829 or g976 or g988 or g1013 or g1015 or g1016 or g1018 or g1020 or g1021 or g1025 or g1028 or g1030 or g1084 )
g1024    ( g532 or g551 or g756 or g831 or g880 or g1015 or g1016 or g1017 or g1018 or g1022 or g1025 or g1026 or g1027 or g1029 or g1031 or g1032 or g1104 or g1235 or g1272 or g1316 or g1420 )
g1025    ( g19 or g212 or g378 or g1017 or g1019 or g1023 or g1024 or g1026 or g1027 or g1028 or g1030 or g1031 or g1032 or g1033 or g1035 or g1151 )
g1026    ( g14 or g40 or g402 or g414 or g538 or g859 or g890 or g1016 or g1018 or g1020 or g1021 or g1022 or g1024 or g1025 or g1027 or g1029 or g1035 or g1250 or g1338 )
g1027    ( g25 or g115 or g155 or g301 or g318 or g350 or g555 or g1017 or g1018 or g1019 or g1020 or g1021 or g1024 or g1025 or g1026 or g1030 or g1032 or g1036 or g1076 or g1215 or g1222 or g1338 or g1468 )
