Gene  Rule 
g962    ( g8 or g20 or g614 or g670 or g702 or g809 or g811 or g1027 or g1038 or g1188 or g1396 or g1432 or g1437 )
g963    ( g56 or g337 or g355 or g387 or g724 or g731 or g928 or g971 or g1016 or g1030 or g1031 or g1136 or g1199 )
g964    ( g41 or g123 or g201 or g203 or g293 or g362 or g432 or g530 or g758 or g1136 or g1232 or g1294 )
g965    ( g282 or g314 or g415 or g514 or g726 or g747 or g764 or g787 or g900 or g1072 or g1080 or g1199 )
g966    ( g15 or g27 or g53 or g96 or g221 or g422 or g559 or g588 or g713 or g722 or g760 or g774 or g825 or g1039 or g1121 or g1148 or g1151 or g1315 or g1421 or g1445 )
g967    ( g27 or g153 or g167 or g192 or g297 or g554 or g776 or g857 or g1048 or g1070 or g1345 or g1478 )
g968    ( g56 or g233 or g377 or g471 or g660 or g725 or g776 or g925 or g1038 or g1190 or g1293 or g1462 or g1496 )
g969    ( g298 or g385 or g391 or g519 or g637 or g707 or g946 or g1329 or g1341 or g1343 or g1466 )
g970    ( g257 or g412 or g464 or g510 or g514 or g533 or g574 or g608 or g702 or g708 or g710 or g749 or g817 or g934 or g1098 or g1228 or g1265 or g1348 or g1388 or g1440 )
g971    ( g458 or g461 or g465 or g626 or g657 or g693 or g732 or g762 or g763 or g770 or g831 or g991 or g1062 or g1155 )
g972    ( g114 or g141 or g193 or g260 or g486 or g509 or g589 or g712 or g1037 or g1080 or g1326 or g1400 or g1441 )
g973    ( g99 or g166 or g657 or g888 or g1018 or g1095 or g1379 or g1403 or g1488 )
g974    ( g112 or g288 or g298 or g455 or g625 or g816 or g898 or g1207 or g1314 or g1325 or g1347 or g1414 )
g975    ( g13 or g108 or g114 or g314 or g339 or g359 or g520 or g534 or g620 or g631 or g686 or g879 or g1072 or g1135 or g1232 or g1284 or g1294 or g1360 or g1433 or g1494 )
g976    ( g127 or g458 or g464 or g526 or g603 or g672 or g707 or g825 or g900 or g951 or g974 or g1176 or g1280 or g1433 )
g977    ( g17 or g144 or g180 or g740 or g784 or g856 or g909 or g998 or g1176 or g1304 or g1331 or g1418 or g1420 or g1476 )
g978    ( g41 or g512 or g555 or g631 or g740 or g960 or g1065 or g1318 or g1321 or g1356 or g1430 or g1483 )
g979    ( g59 or g173 or g246 or g578 or g624 or g695 or g760 or g1116 or g1148 or g1175 or g1321 or g1333 or g1370 )
g980    ( g97 or g198 or g344 or g387 or g459 or g579 or g695 or g919 or g1126 or g1193 or g1265 or g1284 or g1289 or g1380 or g1454 )
g981    ( g25 or g175 or g433 or g666 or g702 or g762 or g817 or g881 or g1316 or g1350 or g1369 or g1409 )
g982    ( g16 or g293 or g532 or g561 or g595 or g752 or g779 or g879 or g925 or g1013 or g1048 or g1191 or g1205 or g1351 or g1354 )
g983    ( g58 or g102 or g223 or g439 or g531 or g603 or g618 or g694 or g742 or g972 or g976 or g1038 or g1276 or g1337 or g1349 or g1459 or g1496 )
g984    ( g262 or g280 or g734 or g816 or g901 or g1097 or g1098 or g1199 or g1276 or g1393 or g1400 or g1486 or g1494 )
g985    ( g138 or g520 or g533 or g595 or g697 or g750 or g776 or g960 or g1117 or g1298 or g1348 or g1413 )
g986    ( g9 or g50 or g468 or g831 or g838 or g958 or g976 or g1016 or g1092 or g1143 or g1148 or g1348 or g1354 )
g987    ( g51 or g398 or g524 or g688 or g764 or g798 or g911 or g927 or g1148 or g1177 or g1265 or g1313 or g1329 or g1337 )
g988    ( g134 or g135 or g167 or g426 or g530 or g594 or g833 or g868 or g911 or g1096 or g1142 or g1202 or g1433 )
g989    ( g525 or g754 or g788 or g921 or g1020 or g1086 or g1229 or g1254 or g1388 or g1416 or g1469 )
g990    ( g292 or g405 or g420 or g548 or g633 or g670 or g804 or g1111 or g1176 or g1337 or g1347 or g1349 or g1383 )
g991    ( g16 or g97 or g186 or g203 or g310 or g504 or g642 or g880 or g928 or g1096 or g1099 or g1144 or g1176 or g1413 or g1419 or g1434 or g1451 or g1459 or g1496 )
g992    ( g26 or g44 or g108 or g344 or g608 or g612 or g679 or g718 or g749 or g771 or g787 or g1123 or g1165 or g1259 or g1351 )
g993    ( g96 or g167 or g383 or g534 or g616 or g804 or g1027 or g1084 or g1104 or g1180 or g1213 or g1229 or g1256 or g1354 or g1360 or g1413 or g1485 )
g994    ( g8 or g13 or g337 or g361 or g527 or g528 or g578 or g758 or g1109 or g1119 or g1135 or g1199 or g1217 or g1267 or g1331 or g1433 )
g995    ( g20 or g178 or g280 or g467 or g531 or g534 or g589 or g941 or g1312 or g1441 )
g996    ( g22 or g139 or g344 or g379 or g414 or g509 or g554 or g700 or g830 or g831 or g958 or g1014 or g1273 or g1351 or g1404 )
g997    ( g127 or g167 or g184 or g420 or g584 or g596 or g798 or g856 or g863 or g890 or g900 or g1069 or g1201 or g1325 or g1459 )
g998    ( g101 or g127 or g178 or g337 or g457 or g464 or g670 or g671 or g787 or g934 or g1158 or g1191 or g1196 or g1198 )
g999    ( g14 or g102 or g181 or g327 or g475 or g573 or g771 or g774 or g1217 or g1225 )
g1000    ( g177 or g289 or g486 or g520 or g548 or g561 or g731 or g784 or g788 or g906 or g978 or g1071 or g1167 or g1205 or g1208 or g1319 or g1321 or g1325 )
g1001    ( g20 or g99 or g337 or g362 or g396 or g465 or g603 or g793 or g967 or g1020 or g1095 or g1135 or g1224 or g1302 or g1370 )
g1002    ( g18 or g138 or g141 or g318 or g428 or g475 or g536 or g725 or g901 or g961 or g998 or g1155 or g1180 or g1181 or g1202 or g1240 )
g1003    ( g73 or g192 or g379 or g631 or g694 or g705 or g935 or g958 or g1093 or g1116 or g1233 or g1234 or g1256 or g1265 or g1336 or g1337 or g1486 or g1491 )
g1004    ( g17 or g241 or g784 or g793 or g830 or g968 or g1263 or g1280 or g1333 or g1413 )
g1005    ( g56 or g241 or g324 or g482 or g541 or g607 or g901 or g1104 )
g1006    ( g170 or g192 or g314 or g526 or g544 or g771 or g779 or g1119 or g1319 or g1345 or g1360 )
g1007    ( g56 or g135 or g219 or g232 or g260 or g588 or g637 or g921 or g945 or g1029 or g1059 or g1098 or g1116 or g1119 or g1155 or g1185 or g1225 or g1253 or g1310 or g1329 or g1410 or g1488 or g1496 )
g1008    ( g19 or g58 or g96 or g192 or g210 or g365 or g618 or g925 or g992 or g1001 or g1048 or g1180 or g1254 or g1259 or g1345 or g1485 )
g1009    ( g5 or g46 or g143 or g213 or g362 or g408 or g701 or g809 or g880 or g1065 or g1116 or g1120 or g1143 or g1190 or g1193 or g1228 or g1237 or g1311 or g1312 or g1348 )
g1010    ( g71 or g130 or g253 or g502 or g699 or g725 or g790 or g887 or g992 or g1092 or g1163 or g1208 or g1396 or g1440 )
g1011    ( g14 or g99 or g233 or g375 or g534 or g748 or g884 or g917 or g1003 or g1018 or g1198 or g1416 or g1467 )
g1012    ( g54 or g219 or g280 or g536 or g711 or g798 or g809 or g1217 or g1462 )
g1013    ( g61 or g474 or g514 or g589 or g626 or g710 or g946 or g978 or g1205 or g1276 or g1293 or g1300 or g1326 or g1403 or g1409 or g1414 )
g1014    ( g31 or g260 or g321 or g326 or g836 or g887 or g919 or g968 or g1018 or g1085 or g1097 or g1152 or g1311 or g1387 or g1478 )
g1015    ( g101 or g296 or g379 or g408 or g428 or g459 or g532 or g887 or g1086 or g1119 or g1136 or g1419 or g1451 or g1491 or g1496 )
g1016    ( g41 or g166 or g322 or g559 or g708 or g750 or g758 or g846 or g898 or g972 or g1163 or g1244 or g1318 or g1410 )
g1017    ( g71 or g75 or g102 or g139 or g141 or g588 or g608 or g711 or g1151 or g1190 )
g1018    ( g213 or g302 or g383 or g561 or g698 or g726 or g831 or g915 or g1143 or g1144 or g1236 or g1284 or g1460 or g1467 )
g1019    ( g215 or g420 or g637 or g697 or g908 or g909 or g911 or g925 or g967 or g1063 or g1117 or g1119 or g1141 or g1225 or g1254 or g1428 or g1450 or g1486 )
g1020    ( g66 or g145 or g177 or g235 or g414 or g431 or g666 or g1038 or g1116 or g1175 or g1349 or g1383 or g1419 or g1452 or g1496 )
g1021    ( g15 or g145 or g288 or g436 or g555 or g606 or g639 or g687 or g759 or g764 or g849 or g941 or g1046 or g1125 or g1175 or g1315 or g1358 or g1375 or g1476 )
g1022    ( g27 or g58 or g188 or g413 or g435 or g510 or g612 or g651 or g752 or g792 or g972 or g1198 or g1403 or g1413 or g1428 )
g1023    ( g39 or g192 or g474 or g543 or g620 or g625 or g693 or g701 or g716 or g742 or g760 or g919 or g951 or g1055 or g1302 or g1491 )
g1024    ( g16 or g379 or g620 or g643 or g945 or g975 or g1169 or g1229 or g1337 or g1389 )
g1025    ( g5 or g145 or g493 or g530 or g651 or g1001 or g1296 or g1354 or g1422 )
g1026    ( g36 or g145 or g314 or g584 or g589 or g674 or g695 or g890 or g958 or g1039 or g1072 or g1224 or g1380 or g1432 or g1449 or g1476 or g1489 )
g1027    ( g36 or g174 or g181 or g210 or g278 or g359 or g444 or g564 or g694 or g701 or g849 or g1072 or g1095 or g1135 or g1319 or g1349 or g1363 )
g1028    ( g8 or g27 or g49 or g170 or g181 or g282 or g452 or g629 or g991 or g1391 or g1403 )
g1029    ( g9 or g61 or g141 or g252 or g439 or g633 or g695 or g881 or g887 or g893 or g901 or g997 or g1097 or g1152 or g1379 )
g1030    ( g296 or g362 or g374 or g439 or g455 or g521 or g893 or g1126 )
g1031    ( g53 or g160 or g203 or g226 or g376 or g413 or g415 or g438 or g482 or g504 or g656 or g678 or g760 or g817 or g850 or g879 or g1116 or g1274 or g1364 or g1420 )
g1032    ( g61 or g189 or g365 or g435 or g461 or g711 or g1003 or g1074 or g1080 or g1098 or g1109 or g1403 or g1438 or g1498 )
g1033    ( g115 or g361 or g470 or g681 or g764 or g781 or g902 or g1038 or g1109 or g1142 or g1144 or g1178 or g1387 or g1491 )
g1034    ( g3 or g97 or g221 or g251 or g344 or g445 or g556 or g592 or g843 or g881 or g1073 or g1237 or g1246 or g1326 or g1380 )
g1035    ( g188 or g198 or g400 or g519 or g722 or g816 or g898 or g965 or g1070 or g1080 or g1132 or g1148 or g1254 or g1364 )
g1036    ( g49 or g130 or g240 or g299 or g419 or g471 or g744 or g790 or g884 or g1035 or g1136 or g1160 or g1309 or g1343 )
g1037    ( g114 or g115 or g306 or g458 or g502 or g513 or g556 or g678 or g762 or g839 or g945 or g1109 or g1119 or g1175 or g1207 or g1217 or g1311 or g1483 )
g1038    ( g66 or g174 or g413 or g452 or g463 or g484 or g626 or g699 or g1181 or g1207 or g1311 or g1347 or g1483 )
g1039    ( g78 or g89 or g108 or g374 or g642 or g857 or g976 or g1310 or g1416 or g1440 or g1460 or g1462 )
g1040    ( g41 or g82 or g101 or g114 or g157 or g218 or g268 or g413 or g541 or g589 or g612 or g718 or g771 or g820 or g1090 or g1125 or g1168 or g1186 or g1198 or g1228 or g1244 )
g1041    ( g253 or g349 or g397 or g463 or g501 or g544 or g554 or g797 or g831 or g845 or g960 or g1228 or g1385 or g1398 or g1403 or g1413 or g1430 or g1489 )
g1042    ( g102 or g144 or g170 or g447 or g535 or g562 or g614 or g643 or g742 or g1111 or g1186 or g1215 or g1263 or g1302 or g1363 )
g1043    ( g3 or g289 or g339 or g533 or g625 or g711 or g949 or g1125 or g1136 or g1217 or g1336 )
g1044    ( g55 or g164 or g218 or g337 or g366 or g463 or g579 or g612 or g688 or g742 or g759 or g1020 or g1070 or g1181 or g1326 or g1416 or g1418 or g1489 or g1491 )
g1045    ( g61 or g78 or g426 or g502 or g748 or g749 or g750 or g751 or g763 or g825 or g902 or g949 or g1044 or g1071 or g1092 or g1135 or g1256 or g1276 )
g1046    ( g379 or g427 or g486 or g1005 or g1233 or g1256 or g1265 or g1403 )
g1047    ( g44 or g197 or g387 or g760 or g867 or g1065 or g1095 or g1152 or g1156 or g1240 )
g1048    ( g137 or g268 or g452 or g620 or g660 or g764 or g792 or g857 or g1069 or g1120 or g1165 or g1205 or g1232 or g1316 or g1360 or g1456 )
g1049    ( g135 or g870 or g892 or g958 or g1176 or g1460 )
g1050    ( g167 or g432 or g650 or g790 or g856 or g872 or g991 or g1014 or g1020 or g1109 or g1132 or g1158 or g1256 or g1265 or g1273 or g1333 or g1347 or g1422 or g1450 or g1483 )
g1051    ( g20 or g78 or g201 or g213 or g223 or g252 or g524 or g693 or g787 or g820 or g887 or g928 or g998 or g1010 or g1085 or g1108 or g1134 or g1460 )
g1052    ( g61 or g137 or g223 or g349 or g543 or g693 or g941 or g1065 or g1155 or g1347 or g1354 or g1462 )
g1053    ( g112 or g356 or g359 or g458 or g465 or g499 or g501 or g534 or g568 or g643 or g687 or g836 or g893 or g1142 or g1158 or g1205 or g1379 or g1396 or g1404 or g1418 or g1432 )
g1054    ( g135 or g145 or g171 or g238 or g559 or g752 or g759 or g846 or g935 or g1311 or g1345 or g1369 or g1483 )
g1055    ( g21 or g55 or g233 or g260 or g282 or g297 or g298 or g376 or g397 or g415 or g514 or g525 or g642 or g666 or g843 or g1104 or g1108 or g1137 or g1454 or g1476 )
g1056    ( g338 or g541 or g578 or g603 or g687 or g705 or g758 or g844 or g896 or g901 or g1233 or g1276 or g1414 )
g1057    ( g42 or g58 or g198 or g238 or g338 or g344 or g373 or g468 or g634 or g856 or g934 or g1038 or g1196 or g1273 or g1298 or g1418 )
g1058    ( g170 or g382 or g385 or g414 or g435 or g475 or g620 or g710 or g742 or g776 or g868 or g1135 or g1144 or g1398 or g1454 )
g1059    ( g35 or g44 or g61 or g177 or g221 or g385 or g614 or g708 or g844 or g978 or g1132 or g1233 or g1253 or g1421 )
g1060    ( g548 or g764 or g1181 or g1246 or g1310 or g1456 )
g1061    ( g108 or g296 or g298 or g337 or g431 or g625 or g697 or g754 or g779 or g805 or g1039 or g1311 or g1312 or g1313 or g1319 or g1363 or g1434 or g1494 )
g1062    ( g35 or g219 or g223 or g419 or g509 or g579 or g718 or g1090 or g1156 or g1364 or g1375 or g1460 )
g1063    ( g36 or g176 or g226 or g257 or g261 or g273 or g620 or g729 or g888 or g967 or g1143 or g1157 or g1186 or g1325 or g1393 or g1434 )
g1064    ( g208 or g660 or g697 or g744 or g1020 or g1393 or g1486 or g1489 or g1496 )
g1065    ( g16 or g108 or g310 or g362 or g431 or g578 or g579 or g594 or g615 or g734 or g896 or g958 or g974 or g1010 or g1156 or g1178 or g1253 or g1319 )
g1066    ( g143 or g213 or g254 or g289 or g324 or g405 or g637 or g639 or g673 or g751 or g771 or g839 or g974 or g1190 or g1274 or g1296 or g1341 or g1348 or g1369 or g1393 )
g1067    ( g310 or g432 or g439 or g463 or g559 or g843 or g880 or g911 or g997 or g1135 or g1205 or g1422 )
g1068    ( g130 or g180 or g210 or g223 or g435 or g631 or g762 or g880 or g1074 or g1225 or g1282 or g1318 or g1409 or g1414 or g1441 )
g1069    ( g61 or g170 or g320 or g373 or g428 or g432 or g468 or g650 or g863 or g1080 or g1152 or g1155 or g1181 or g1229 or g1276 or g1403 or g1432 )
g1070    ( g71 or g198 or g337 or g524 or g562 or g637 or g722 or g885 or g927 or g1233 or g1363 or g1389 or g1441 or g1449 or g1467 )
g1071    ( g321 or g510 or g634 or g652 or g700 or g713 or g749 or g790 or g906 or g998 or g1167 or g1183 or g1380 or g1414 )
g1072    ( g25 or g26 or g78 or g474 or g500 or g729 or g849 or g1059 or g1235 or g1289 or g1498 )
g1073    ( g19 or g68 or g123 or g153 or g260 or g420 or g455 or g501 or g526 or g563 or g650 or g673 or g674 or g700 or g734 or g740 or g893 or g1030 or g1038 or g1080 or g1175 or g1178 or g1363 )
g1074    ( g49 or g90 or g288 or g470 or g472 or g494 or g590 or g718 or g824 or g830 or g841 or g974 or g1135 or g1222 or g1294 or g1319 or g1358 or g1454 or g1491 )
g1075    ( g25 or g78 or g232 or g256 or g349 or g415 or g625 or g664 or g816 or g817 or g879 or g978 or g1027 or g1045 or g1059 or g1116 or g1296 or g1318 or g1452 or g1459 )
g1076    ( g260 or g420 or g626 or g631 or g677 or g708 or g867 or g923 or g1048 or g1090 or g1216 or g1265 )
g1077    ( g37 or g50 or g53 or g78 or g137 or g320 or g327 or g385 or g463 or g588 or g605 or g671 or g968 or g1020 or g1160 or g1188 )
g1078    ( g188 or g226 or g302 or g345 or g426 or g526 or g716 or g779 or g1073 or g1215 or g1314 or g1349 or g1476 )
g1079    ( g272 or g499 or g698 or g705 or g843 or g1046 or g1117 or g1169 or g1202 or g1253 )
g1080    ( g82 or g193 or g293 or g419 or g701 or g702 or g834 or g843 or g916 or g958 or g971 or g1014 or g1061 or g1063 or g1086 or g1090 or g1163 or g1229 or g1321 or g1356 )
g1081    ( g139 or g254 or g527 or g573 or g707 or g1090 or g1136 or g1177 or g1294 or g1326 or g1483 )
g1082    ( g45 or g97 or g164 or g302 or g461 or g679 or g742 or g925 or g1051 or g1144 or g1158 or g1273 or g1318 or g1363 or g1438 or g1478 )
g1083    ( g45 or g56 or g117 or g178 or g391 or g396 or g412 or g500 or g645 or g672 or g1119 or g1134 or g1135 or g1142 or g1236 or g1312 )
g1084    ( g27 or g273 or g314 or g317 or g349 or g356 or g420 or g562 or g764 or g805 or g915 or g952 or g1069 or g1099 or g1196 or g1347 or g1485 or g1491 )
g1085    ( g306 or g373 or g428 or g445 or g459 or g671 or g700 or g740 or g748 or g885 or g927 or g976 or g1306 or g1316 or g1343 or g1356 or g1462 )
g1086    ( g168 or g171 or g256 or g280 or g374 or g444 or g770 or g805 or g885 or g965 or g986 or g1181 or g1193 or g1202 or g1233 or g1380 or g1389 )
g1087    ( g20 or g27 or g35 or g135 or g174 or g223 or g344 or g377 or g385 or g420 or g439 or g461 or g482 or g589 or g612 or g901 or g952 or g1119 or g1155 or g1165 or g1354 or g1414 )
g1088    ( g116 or g145 or g184 or g208 or g257 or g278 or g463 or g484 or g563 or g742 or g834 or g867 or g879 or g1044 or g1051 or g1061 or g1070 or g1141 or g1175 or g1233 or g1300 or g1311 or g1489 )
g1089    ( g166 or g171 or g173 or g217 or g374 or g424 or g501 or g578 or g702 or g856 or g1119 or g1144 or g1186 or g1208 or g1326 or g1331 or g1387 or g1451 or g1491 or g1496 )
g1090    ( g55 or g278 or g280 or g324 or g405 or g541 or g563 or g592 or g621 or g787 or g975 or g1013 or g1061 or g1191 or g1428 )
g1091    ( g184 or g573 or g816 or g830 or g879 or g884 or g887 or g1048 or g1059 or g1199 or g1250 or g1276 or g1387 or g1388 or g1409 or g1433 )
g1092    ( g19 or g115 or g376 or g852 or g1055 or g1125 or g1351 or g1460 )
g1093    ( g240 or g502 or g629 or g857 or g923 or g951 or g1294 or g1460 )
g1094    ( g293 or g399 or g532 or g579 or g1105 or g1305 or g1310 or g1432 or g1449 )
g1095    ( g44 or g150 or g174 or g400 or g486 or g625 or g671 or g693 or g1228 or g1450 or g1452 or g1485 )
g1096    ( g112 or g299 or g398 or g672 or g836 or g1003 or g1031 or g1063 or g1151 or g1157 or g1259 or g1333 or g1341 or g1393 )
g1097    ( g60 or g215 or g332 or g673 or g758 or g908 or g921 or g965 or g1144 or g1222 or g1437 )
g1098    ( g254 or g261 or g656 or g729 or g817 or g968 or g978 or g998 or g1093 or g1199 or g1205 or g1319 or g1348 or g1364 or g1460 or g1476 or g1498 )
g1099    ( g355 or g378 or g471 or g578 or g753 or g754 or g763 or g1005 or g1155 or g1298 or g1315 or g1389 or g1396 )
g1100    ( g32 or g112 or g137 or g246 or g458 or g465 or g532 or g639 or g657 or g902 or g1003 or g1198 or g1289 or g1404 )
g1101    ( g101 or g176 or g428 or g541 or g578 or g699 or g740 or g750 or g809 or g1044 or g1095 or g1199 or g1276 or g1347 or g1351 or g1460 )
g1102    ( g9 or g118 or g189 or g197 or g338 or g365 or g767 or g779 or g824 or g831 or g1177 or g1208 or g1437 or g1452 )
g1103    ( g45 or g168 or g318 or g448 or g590 or g658 or g731 or g734 or g823 or g921 or g997 or g1014 or g1151 or g1337 or g1351 or g1361 )
g1104    ( g118 or g145 or g180 or g215 or g242 or g521 or g699 or g852 or g1013 or g1059 )
g1105    ( g201 or g252 or g345 or g473 or g595 or g702 or g767 or g820 or g831 or g833 or g896 or g1202 or g1305 or g1318 or g1329 or g1413 or g1422 or g1423 )
g1106    ( g18 or g135 or g194 or g293 or g306 or g396 or g548 or g830 or g927 or g1001 or g1016 or g1205 or g1329 or g1491 )
g1107    ( g124 or g203 or g208 or g334 or g382 or g463 or g595 or g605 or g621 or g670 or g692 or g783 or g885 or g951 or g968 or g1018 or g1098 or g1190 or g1347 )
